fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,18362316.0,186080000.0,179840000.0,17724120000.0,17129760000.0,2001 Q1,17282799720.8,941.210233003,2074.99207968
Coal,2001,2,19141488.0,193194000.0,187498000.0,18401728500.0,17859184500.0,2001 Q2,17959603982.0,938.255373983,2068.47779748
Coal,2001,3,21418650.0,218682000.0,212834000.0,20829460500.0,20272438500.0,2001 Q3,20355631988.6,950.369513887,2095.18463031
Coal,2001,4,15638726.0,159959000.0,154591000.0,15236094750.0,14724792750.0,2001 Q4,14815312958.8,947.347818409,2088.52300046
Coal,2002,1,18323856.0,185051000.0,179219000.0,17626107750.0,17070609750.0,2002 Q1,17119747754.1,934.287398573,2059.72999889
Coal,2002,2,20062257.0,204557000.0,197788000.0,19484054250.0,18839307000.0,2002 Q2,18977563309.3,945.93361601,2085.40524985
Coal,2002,3,22181394.0,231278000.0,219636000.0,22029229500.0,20920329000.0,2002 Q3,21619100761.3,974.650229888,2148.71389681
Coal,2002,4,18260617.0,191762000.0,180024000.0,18265330500.0,17147286000.0,2002 Q4,17374563984.7,951.477378051,2097.62702765
Coal,2003,1,18592208.0,187306000.0,181836000.0,17840896500.0,17319879000.0,2003 Q1,17587675663.5,945.970250738,2085.48601478
Coal,2003,2,18875714.0,193418000.0,188237000.0,18423064500.0,17929574250.0,2003 Q2,18044412181.9,955.959185539,2107.50762044
Coal,2003,3,22558511.0,231570000.0,226017000.0,22057042500.0,21528119250.0,2003 Q3,21625461729.0,958.638703104,2113.41488486
Coal,2003,4,18612057.0,192704000.0,186707000.0,18355056000.0,17783841750.0,2003 Q4,17472809343.4,938.789804017,2069.65600194
Coal,2004,1,19510214.55,200431020.0,192347820.0,19091054655.0,18321129855.0,2004 Q1,18477492916.8,947.067643436,2087.90532672
Coal,2004,2,20861573.92,215143750.0,207767990.0,20492442187.5,19789901047.5,2004 Q2,19895796891.3,953.705457106,2102.53905074
Coal,2004,3,21860447.57,225376670.0,218276970.0,21467127817.5,20790881392.5,2004 Q3,21011855741.7,961.181406484,2119.02052873
Coal,2004,4,17710726.72,182180420.0,175247230.0,17352685005.0,16692298657.5,2004 Q4,16747820301.6,945.63145637,2084.73910871
Coal,2005,1,19153536.93,196671100.0,189230940.0,18732922275.0,18024247035.0,2005 Q1,18127556028.1,946.433867249,2086.50810374
Coal,2005,2,22078375.41,224441510.0,217510070.0,21378053827.5,20717834167.5,2005 Q2,20698387212.2,937.495935632,2066.8035397
Coal,2005,3,25053215.37,254669920.0,248539820.0,24257309880.0,23673417855.0,2005 Q3,23842542202.3,951.675936607,2098.06476984
Coal,2005,4,20897131.05,212231140.0,205677410.0,20215016085.0,19590773302.5,2005 Q4,19807800920.9,947.871785532,2089.67813838
Coal,2006,1,20518724.29,209055140.0,202513350.0,19912502085.0,19289396587.5,2006 Q1,19324351505.2,941.791079802,2076.27261453
Coal,2006,2,21716669.72,221346210.0,215564380.0,21083226502.5,20532507195.0,2006 Q2,20702456363.4,953.297933352,2101.64062387
Coal,2006,3,24577072.87,250296980.0,244619000.0,23840787345.0,23299959750.0,2006 Q3,23734424082.2,965.71402981,2129.01315012
Coal,2006,4,19691519.39,199795690.0,193859180.0,19030539472.5,18465086895.0,2006 Q4,18647634039.7,946.988074935,2087.72991
