fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,4874759.0,53078000.0,52625000.0,5055679500.0,5012531250.0,2001 Q1,5698367394.33,1168.95366403,2577.07524773
Coal,2001,2,5267529.0,57392000.0,57049000.0,5466588000.0,5433917250.0,2001 Q2,5922017331.39,1124.24959243,2478.52065148
Coal,2001,3,6430027.0,70277000.0,70059000.0,6693884250.0,6673119750.0,2001 Q3,7008129930.63,1089.90676565,2402.80845556
Coal,2001,4,5395831.0,58919000.0,58707000.0,5612034750.0,5591841750.0,2001 Q4,5883765167.58,1090.42799294,2403.95755324
Coal,2002,1,5633225.0,56798000.0,56750000.0,5410009500.0,5405437500.0,2002 Q1,5708025517.85,1013.27845379,2233.87367922
Coal,2002,2,4774129.0,54662000.0,54413000.0,5206555500.0,5182838250.0,2002 Q2,5407555124.28,1132.67888745,2497.10387528
Coal,2002,3,5659450.0,58692000.0,58472000.0,5590413000.0,5569458000.0,2002 Q3,5782413104.83,1021.72704147,2252.49943562
Coal,2002,4,5984102.0,61572000.0,61405000.0,5864733000.0,5848826250.0,2002 Q4,6225697850.37,1040.37294992,2293.6062054
Coal,2003,1,5665326.0,61516000.0,61222000.0,5859399000.0,5831395500.0,2003 Q1,6181047747.39,1091.03125705,2405.2875093
Coal,2003,2,5032540.0,53538000.0,53259000.0,5099494500.0,5072919750.0,2003 Q2,5330156456.69,1059.13841851,2334.97655745
Coal,2003,3,6148392.0,66062000.0,65818000.0,6292405500.0,6269164500.0,2003 Q3,6488286997.82,1055.28193352,2326.47455064
Coal,2003,4,6042672.0,65349000.0,64899000.0,6224492250.0,6181629750.0,2003 Q4,6441741925.92,1066.04196387,2350.19611356
Coal,2004,1,5250066.63,56899300.0,56481680.0,5419658325.0,5379880020.0,2004 Q1,5434062595.0,1035.04640569,2281.86330598
Coal,2004,2,5865370.89,63081290.0,62676800.0,6008492872.5,5969965200.0,2004 Q2,6262928714.6,1067.78050903,2354.02891022
Coal,2004,3,6689362.49,72779760.0,72400380.0,6932272140.0,6896136195.0,2004 Q3,7135749485.61,1066.73087253,2351.71488157
Coal,2004,4,5853011.46,63799550.0,63316290.0,6076907137.5,6030876622.5,2004 Q4,6184504768.85,1056.63636764,2329.4605361
Coal,2005,1,6215678.82,68791740.0,68275210.0,6552413235.0,6503213752.5,2005 Q1,6557250512.42,1054.9532404,2325.74991378
