fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,1581792.0,1,16862000.0,16862000.0,1606105500.0,1606105500.0,2001-01-01,1273934434.9,805.374179981,1775.52791719
Coal,2001,2,984824.0,1,10308000.0,10308000.0,981837000.0,981837000.0,2001-02-01,824239487.673,836.940902814,1845.11991434
Coal,2001,3,1793695.0,1,18689000.0,18689000.0,1780127250.0,1780127250.0,2001-03-01,1342208955.54,748.292745166,1649.68618599
Coal,2001,4,1667551.0,2,16814000.0,16814000.0,1601533500.0,1601533500.0,2001-04-01,1286072333.42,771.234183194,1700.26288027
Coal,2001,5,1207832.0,2,12558000.0,12558000.0,1196149500.0,1196149500.0,2001-05-01,925032685.396,765.862044883,1688.41946415
Coal,2001,6,1713664.0,2,17891000.0,17891000.0,1704117750.0,1704117750.0,2001-06-01,1309565148.29,764.190149463,1684.73360351
Coal,2001,7,1504686.0,3,15666000.0,15666000.0,1492186500.0,1492186500.0,2001-07-01,1204222528.81,800.314835662,1764.3740867
Coal,2001,8,1672107.0,3,17842000.0,17842000.0,1699450500.0,1699450500.0,2001-08-01,1321997224.09,790.617600483,1742.99556202
Coal,2001,9,1611263.0,3,16595000.0,16595000.0,1580673750.0,1580673750.0,2001-09-01,1267751502.43,786.806066064,1734.59265325
Coal,2001,10,2055748.0,4,20457000.0,20457000.0,1948529250.0,1948529250.0,2001-10-01,1522929447.56,740.815239788,1633.20127764
Coal,2001,11,1775556.0,4,17953000.0,17953000.0,1710023250.0,1710023250.0,2001-11-01,1174207582.16,661.318247442,1457.94220831
Coal,2001,12,1627346.0,4,12918000.0,12918000.0,1230439500.0,1230439500.0,2001-12-01,909906769.1,559.135407652,1232.66991971
Coal,2002,1,709826.0,1,7106000.0,7106000.0,676846500.0,676846500.0,2002-01-01,655896344.109,924.024118741,2037.10357218
Coal,2002,2,584709.0,1,5362000.0,5362000.0,510730500.0,510730500.0,2002-02-01,496812218.498,849.674314056,1873.19199277
Coal,2002,3,676392.0,1,6833000.0,6833000.0,650843250.0,650843250.0,2002-03-01,654958941.881,968.312667626,2134.74210705
Coal,2002,4,1069189.0,2,10816000.0,10816000.0,1030224000.0,1030224000.0,2002-04-01,878480543.936,821.632605588,1811.37124228
Coal,2002,5,1288767.0,2,13582000.0,13582000.0,1293685500.0,1293685500.0,2002-05-01,1283401000.55,995.836330808,2195.4207749
Coal,2002,6,1459969.0,2,15196000.0,15196000.0,1447419000.0,1447419000.0,2002-06-01,1473418028.13,1009.2118587,2224.90846369
Coal,2002,7,1461133.0,3,14942000.0,14942000.0,1423225500.0,1423225500.0,2002-07-01,1459928593.33,999.175703604,2202.78275616
Coal,2002,8,1487353.0,3,15487000.0,15487000.0,1475136750.0,1475136750.0,2002-08-01,1500676354.17,1008.95776199,2224.34828209
Coal,2002,9,1530319.0,3,15665000.0,15665000.0,1492091250.0,1492091250.0,2002-09-01,1569918499.9,1025.87663088,2261.64762045
Coal,2002,10,1430922.0,4,15020000.0,15020000.0,1430655000.0,1430655000.0,2002-10-01,1463362301.74,1022.67090851,2254.5802849
Coal,2002,11,1611069.0,4,16469000.0,16469000.0,1568672250.0,1568672250.0,2002-11-01,1426503673.25,885.439216603,1952.03929692
Coal,2002,12,1543497.0,4,14229000.0,14229000.0,1355312250.0,1355312250.0,2002-12-01,1454415996.99,942.286248041,2077.36426243
Coal,2003,1,1234611.0,1,12455000.0,12455000.0,1186338750.0,1186338750.0,2003-01-01,1248439700.88,1011.20085669,2229.29340865
Coal,2003,2,1033755.0,1,10632000.0,10606000.0,1012698000.0,1010221500.0,2003-02-01,1023484076.98,990.064451418,2182.6960896
Coal,2003,3,1171901.0,1,12134000.0,12018000.0,1155763500.0,1144714500.0,2003-03-01,1155155439.36,985.710771951,2173.09796784
