fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,564593.0,14858000.0,11124000.0,1415224500.0,1059561000.0,1065382772.64,1886.99252849,4160.0637283
Coal,2002,575286.0,13086000.0,8005000.0,1246441500.0,762476250.0,771113565.691,1340.40036728,2955.04664971
Coal,2003,549665.0,12792000.0,8153000.0,1218438000.0,776573250.0,780257037.012,1419.51377114,3129.46005985
Coal,2004,648979.71,13566410.0,7815580.0,1292200552.5,744433995.0,747812603.791,1152.28965138,2540.33776544
Coal,2005,624317.77,13285200.0,7445360.0,1265415300.0,709170540.0,711933706.259,1140.33868723,2513.99066988
Coal,2006,617419.04,13366930.0,7424260.0,1273200082.5,707160765.0,709554280.986,1149.22643297,2533.58459412
Coal,2007,641409.34,13502050.0,7549860.0,1286070262.5,719124165.0,717976657.619,1119.37356201,2467.7709548
Coal,2008,617896.82,13903780.0,7262970.0,1324335045.0,691797892.5,689383762.711,1115.69398061,2459.65894965
Coal,2009,630591.64,13769620.0,7538110.0,1311556305.0,718004977.5,715807103.645,1135.13573324,2502.52023749
Coal,2010,620443.33,13401190.0,7297850.0,1276463347.5,695120212.5,691279179.081,1114.1697326,2456.2985925
Coal,2011,656385.29,14487530.0,7556830.0,1379937232.5,719788057.5,716246936.248,1091.19894544,2405.65719511
Coal,2012,684959.17,14847520.0,7898580.0,1414226280.0,752339745.0,749044668.881,1093.5610496,2410.86468996
Coal,2013,624620.74,14020150.0,11040700.0,1335419287.5,1051626675.0,1048909236.77,1679.27378903,3702.12699531
Coal,2014,558292.17,13403630.0,7216950.0,1276695757.5,687414487.5,685956757.727,1228.66985171,2708.72555509
Coal,2015,667549.31,14562040.0,8241040.0,1387034310.0,784959060.0,798147913.178,1195.63888573,2635.90548748
Coal,2016,541385.28,12091050.0,6400210.0,1151672512.5,609620002.5,621644215.52,1148.24735449,2531.42611771
Coal,2017,90990.51,2955670.0,1507030.0,281527567.5,143544607.5,146265357.378,1607.47925666,3543.84876924
Natural Gas,2001,3895568.0,45270000.0,43683000.0,2402478900.0,2318256810.0,2330994504.25,598.370893346,1319.16847147
Natural Gas,2002,3778161.0,44362000.0,41689000.0,2354291340.0,2212435230.0,2237497651.98,592.218714867,1305.6053788
Natural Gas,2003,3354483.0,38013000.0,37037000.0,2017349910.0,1965553590.0,1974877476.43,588.727823759,1297.90936026
Natural Gas,2004,3623432.59,52779870.0,39449460.0,2801027700.9,2093582842.2,2103084554.16,580.41222016,1279.57678057
Natural Gas,2005,3723625.63,45758770.0,41057970.0,2428417923.9,2178946467.9,2187436374.09,587.44798523,1295.08782824
Natural Gas,2006,4057730.33,50338050.0,44778840.0,2671440313.5,2376413038.8,2384456446.86,587.633049252,1295.49582038
Natural Gas,2007,3867539.5,42450370.0,42247620.0,2252841135.9,2242081193.4,2238503501.48,578.792666882,1276.00631341
Natural Gas,2008,4002472.17,44333310.0,44333310.0,2352768761.7,2352768761.7,2344558431.46,585.777572431,1291.40523618
Natural Gas,2009,3577403.18,39122720.0,39122720.0,2076242750.4,2076242750.4,2069887196.05,578.600479706,1275.58261756
Natural Gas,2010,3750023.71,40850380.0,40839850.0,2167929666.6,2167370839.5,2155394574.57,574.768252483,1267.13408942
Natural Gas,2011,3906432.64,43158480.0,43113770.0,2290420533.6,2288047773.9,2276791329.02,582.83132946,1284.90994893
Natural Gas,2012,3606036.94,40906060.0,40866730.0,2170884604.2,2168797361.1,2159298524.39,598.800999633,1320.11668379
Natural Gas,2013,3421005.45,34987840.0,34800580.0,1856804668.8,1846866780.6,1842094415.54,538.465793892,1187.10168921
Natural Gas,2014,3288022.33,32869840.0,32828310.0,1744402408.8,1742198411.7,1738503909.27,528.738474009,1165.6568398
Natural Gas,2015,3089712.78,31094080.0,31094080.0,1650162825.6,1650162825.6,1677888800.54,543.056562216,1197.22249706
Natural Gas,2016,2323311.42,23341700.0,23339560.0,1238744019.0,1238630449.2,1263061334.53,543.647021942,1198.52422457
Natural Gas,2017,389014.72,4554240.0,4554240.0,241693516.8,241693516.8,246274584.789,633.072663134,1395.67199315
Other,2001,936990.0,10472000.0,10415000.0,795610200.0,791279625.0,795627321.893,849.131070655,1871.99435837
Other,2002,962369.0,10719000.0,10682000.0,814376025.0,811564950.0,820758341.502,852.852015705,1880.19755382
Other,2003,846273.0,9480000.0,9426000.0,720243000.0,716140350.0,719537464.85,850.242728824,1874.44511997
Other,2004,747068.06,8632420.0,8401160.0,655848109.5,638278131.0,641174952.1,858.255072637,1892.10913314
Other,2005,758928.54,8473360.0,8286770.0,643763526.0,629587350.75,632040434.214,832.806253687,1836.00466688
Other,2006,767987.92,8639920.0,8456610.0,656417922.0,642490944.75,644665573.807,839.421502628,1850.58864469
