fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,2768620.0,1,28121000.0,28079000.0,2678525250.0,2674524750.0,2001-01-01,2707041066.91,977.75825751,2155.56585451
Coal,2001,2,2595626.0,1,26252000.0,26201000.0,2500503000.0,2495645250.0,2001-02-01,2557114253.43,985.162829094,2171.88997302
Coal,2001,3,2235985.0,1,24593000.0,24544000.0,2342483250.0,2337816000.0,2001-03-01,2184496439.06,976.972761026,2153.83414896
Coal,2001,4,2458937.0,2,24527000.0,24508000.0,2336196750.0,2334387000.0,2001-04-01,2360839981.95,960.105924615,2116.64952141
Coal,2001,5,2810777.0,2,28703000.0,28681000.0,2733960750.0,2731865250.0,2001-05-01,2721298699.51,968.165990938,2134.41874362
Coal,2001,6,2738786.0,2,27461000.0,27427000.0,2615660250.0,2612421750.0,2001-06-01,2710306795.18,989.601522419,2181.67551632
Coal,2001,7,3112204.0,3,31417000.0,31390000.0,2992469250.0,2989897500.0,2001-07-01,3019288721.46,970.144862439,2138.78136373
Coal,2001,8,3090968.0,3,31209000.0,31175000.0,2972657250.0,2969418750.0,2001-08-01,3045860578.13,985.406700466,2172.42761185
Coal,2001,9,2987771.0,3,29912000.0,29877000.0,2849118000.0,2845784250.0,2001-09-01,2956164218.88,989.421283921,2181.27816253
Coal,2001,10,3044640.0,4,30259000.0,30253000.0,2882169750.0,2881598250.0,2001-10-01,3009336382.89,988.404666196,2179.0369271
Coal,2001,11,2938357.0,4,28056000.0,27995000.0,2672334000.0,2666523750.0,2001-11-01,2867159525.15,975.769630835,2151.18172814
Coal,2001,12,2896637.0,4,29987000.0,29862000.0,2856261750.0,2844355500.0,2001-12-01,2852126377.75,984.633689947,2170.72343286
Coal,2002,1,3235773.0,1,32481000.0,32414000.0,3093815250.0,3087433500.0,2002-01-01,3154732594.82,974.954854628,2149.38547251
Coal,2002,2,2713503.0,1,27088000.0,27088000.0,2580132000.0,2580132000.0,2002-02-01,2670094077.34,984.002625884,2169.33218902
Coal,2002,3,2501883.0,1,25161000.0,25161000.0,2396585250.0,2396585250.0,2002-03-01,2447042289.18,978.080225644,2156.27566546
Coal,2002,4,2749075.0,2,27605000.0,27605000.0,2629376250.0,2629376250.0,2002-04-01,2685836130.09,976.996309702,2153.88606437
Coal,2002,5,2751611.0,2,28353000.0,28353000.0,2700623250.0,2700623250.0,2002-05-01,2735949754.22,994.308335816,2192.05215714
Coal,2002,6,2798147.0,2,28897000.0,28897000.0,2752439250.0,2752439250.0,2002-06-01,2822048123.26,1008.54176827,2223.43118233
Coal,2002,7,3116105.0,3,32266000.0,32266000.0,3073336500.0,3073336500.0,2002-07-01,3091663624.34,992.156433861,2187.30807409
Coal,2002,8,2969161.0,3,30549000.0,30549000.0,2909792250.0,2909792250.0,2002-08-01,3003828320.75,1011.67579688,2230.34046181
