fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,3547017.0,1,39726000.0,35481000.0,3783901500.0,3379565250.0,2001-01-01,3513261392.07,990.483381407,2183.61966265
Coal,2001,2,3130231.0,1,34613000.0,31215000.0,3296888250.0,2973228750.0,2001-02-01,3056345913.47,976.396283045,2152.5632456
Coal,2001,3,3283504.0,1,36952000.0,33344000.0,3519678000.0,3176016000.0,2001-03-01,3188347832.95,971.019932655,2140.71054353
Coal,2001,4,2793442.0,2,31956000.0,28897000.0,3043809000.0,2752439250.0,2001-04-01,2766762707.35,990.449312122,2183.5445535
Coal,2001,5,2805149.0,2,31443000.0,28611000.0,2994945750.0,2725197750.0,2001-05-01,2765582903.65,985.895189045,2173.50453377
Coal,2001,6,3034915.0,2,34783000.0,31502000.0,3313080750.0,3000565500.0,2001-06-01,3036282443.47,1000.4505706,2205.59332795
Coal,2001,7,3309615.0,3,38031000.0,34487000.0,3622452750.0,3284886750.0,2001-07-01,3284169904.62,992.311765754,2187.65051878
Coal,2001,8,3702232.0,3,41878000.0,38024000.0,3988879500.0,3621786000.0,2001-08-01,3572443832.32,964.943264582,2127.3139211
Coal,2001,9,2973233.0,3,33945000.0,30703000.0,3233261250.0,2924460750.0,2001-09-01,2812827487.2,946.050137075,2085.66213219
Coal,2001,10,2959001.0,4,33290000.0,30156000.0,3170872500.0,2872359000.0,2001-10-01,2814934039.77,951.312297552,2097.26309118
Coal,2001,11,3159038.0,4,35002000.0,32133000.0,3333940500.0,3060668250.0,2001-11-01,3110867732.4,984.751602355,2170.98338255
Coal,2001,12,3072534.0,4,33992000.0,31238000.0,3237738000.0,2975419500.0,2001-12-01,3028046322.18,985.520850926,2172.67926795
Coal,2002,1,3261488.0,1,36854000.0,33518000.0,3510343500.0,3192589500.0,2002-01-01,3218908744.52,986.944837609,2175.81858899
Coal,2002,2,2950647.0,1,32911000.0,31079000.0,3134772750.0,2960274750.0,2002-02-01,2993724979.3,1014.59950285,2236.78606399
Coal,2002,3,2873860.0,1,32768000.0,29614000.0,3121152000.0,2820733500.0,2002-03-01,2852787726.84,992.667606229,2188.43500469
Coal,2002,4,2692697.0,2,31271000.0,27724000.0,2978562750.0,2640711000.0,2002-04-01,2587208925.68,960.824380047,2118.23342825
Coal,2002,5,2767516.0,2,31418000.0,28729000.0,2992564500.0,2736437250.0,2002-05-01,2761476484.17,997.817712408,2199.78892878
Coal,2002,6,3110922.0,2,35871000.0,32931000.0,3416712750.0,3136677750.0,2002-06-01,3160925381.03,1016.07349237,2240.03562128
Coal,2002,7,3595225.0,3,40955000.0,38103000.0,3900963750.0,3629310750.0,2002-07-01,3580708687.15,995.962335362,2195.69856454
Coal,2002,8,3747190.0,3,42215000.0,38354000.0,4020978750.0,3653218500.0,2002-08-01,3615591616.4,964.880781705,2127.17617135
Coal,2002,9,3327900.0,3,37772000.0,34525000.0,3597783000.0,3288506250.0,2002-09-01,3226285828.43,969.465978072,2137.28469526
Coal,2002,10,3034523.0,4,33945000.0,31322000.0,3233261250.0,2983420500.0,2002-10-01,2996685977.81,987.531146677,2177.11116596
Coal,2002,11,3018290.0,4,33715000.0,31566000.0,3211353750.0,3006661500.0,2002-11-01,2980931644.02,987.622675096,2177.31294952
Coal,2002,12,3702123.0,4,41592000.0,38425000.0,3961638000.0,3659981250.0,2002-12-01,3525505598.04,952.292940576,2099.42501679
Coal,2003,1,3918326.0,1,42651000.0,38297000.0,4062507750.0,3647789250.0,2003-01-01,3768193637.36,961.684565643,2120.12979342
Coal,2003,2,3227583.0,1,35821000.0,32017000.0,3411950250.0,3049619250.0,2003-02-01,3149152223.52,975.699842117,2151.02787193
Coal,2003,3,2802652.0,1,31928000.0,28140000.0,3041142000.0,2680335000.0,2003-03-01,2760644167.38,985.011398983,2171.5561302
Coal,2003,4,2007785.0,2,22969000.0,20340000.0,2187797250.0,1937385000.0,2003-04-01,1580041693.33,786.957614154,1734.92675616
Coal,2003,5,2553323.0,2,29227000.0,25884000.0,2783871750.0,2465451000.0,2003-05-01,2506896259.31,981.817129799,2164.51404435
Coal,2003,6,2982552.0,2,32593000.0,29926000.0,3104483250.0,2850451500.0,2003-06-01,2920804431.86,979.29706904,2158.95831841
Coal,2003,7,3419437.0,3,38395000.0,34224000.0,3657123750.0,3259836000.0,2003-07-01,3353334371.39,980.66856368,2161.98191549
Coal,2003,8,3572214.0,3,40404000.0,36349000.0,3848481000.0,3462242250.0,2003-08-01,3523328662.95,986.315115205,2174.43030298
Coal,2003,9,3071024.0,3,34400000.0,31126000.0,3276600000.0,2964751500.0,2003-09-01,3055503292.88,994.946080812,2193.45812976
Coal,2003,10,3044625.0,4,33413000.0,30114000.0,3182588250.0,2868358500.0,2003-10-01,3004417014.25,986.793780598,2175.48556871
Coal,2003,11,2971834.0,4,33081000.0,29811000.0,3150965250.0,2839497750.0,2003-11-01,2932667435.54,986.82074286,2175.54500971
Coal,2003,12,3521976.0,4,39218000.0,35395000.0,3735514500.0,3371373750.0,2003-12-01,3512852030.28,997.409417408,2198.88880162
Coal,2004,1,3236507.34,1,37645900.0,31320900.0,3585771975.0,2983315725.0,2004-01-01,3070690260.37,948.766660411,2091.65097954
Coal,2004,2,2914493.8,1,34411350.0,28510110.0,3277681087.5,2715587977.5,2004-02-01,2764173337.26,948.423131748,2090.89363625
Coal,2004,3,2648047.28,1,30992760.0,25726980.0,2952060390.0,2450494845.0,2004-03-01,2554803266.8,964.787632794,2126.97081526
