year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,8118236.0,7989225099.12,2001-01-01,1,984.108505729,0.0586380831361,2169.56561173
2001,2,7533754.0,7519968500.13,2001-02-01,1,998.170168569,0.073764679144,2200.56595363
2001,3,8201581.0,8020120539.39,2001-03-01,1,977.874941354,0.0519324316734,2155.82309571
2001,4,7125446.0,7084907188.34,2001-04-01,2,994.310698354,0.0696129193269,2192.05736559
2001,5,7482535.0,7635303646.91,2001-05-01,2,1020.4166966,0.0976960054734,2249.61064933
2001,6,8466026.0,8094002988.79,2001-06-01,2,956.056949127,0.0284620954908,2107.72315004
2001,7,9153530.0,8849695891.97,2001-07-01,3,966.806892202,0.0400261649653,2131.42247455
2001,8,9240835.0,8817966840.35,2001-08-01,3,954.239182968,0.0265066642855,2103.71570277
2001,9,7875899.0,7782361361.23,2001-09-01,3,988.1235604,0.0629572103014,2178.41720126
2001,10,7582673.0,7168628594.65,2001-10-01,4,945.395983006,0.0169937414703,2084.21998414
2001,11,6654074.0,6472359746.22,2001-11-01,4,972.69127849,0.0463561940058,2144.39519256
2001,12,7983036.0,7823168714.23,2001-12-01,4,979.97412441,0.054190592347,2160.45095467
2002,1,8152119.0,7738490565.38,2002-01-01,1,949.26123691,0.0211517229933,2092.74132289
2002,2,7216866.0,6701131732.73,2002-02-01,1,928.537641232,-0.00114133460757,2047.05408386
2002,3,8190387.0,7692983786.79,2002-03-01,1,939.269876599,0.0104036860992,2070.71436995
2002,4,7433945.0,6903087864.99,2002-04-01,2,928.590118031,-0.0010848835785,2047.16977421
2002,5,7743476.0,7155745457.6,2002-05-01,2,924.099907793,-0.00591515130962,2037.27065672
2002,6,8022587.0,7930528360.97,2002-06-01,2,988.525068157,0.0633891254808,2179.30236526
2002,7,8812415.0,8740653492.08,2002-07-01,3,991.85677162,0.0669731491405,2186.64743871
2002,8,8618415.0,8665656828.0,2002-08-01,3,1005.4814984,0.0816297185663,2216.68451136
2002,9,7437792.0,7442802885.18,2002-09-01,3,1000.67370601,0.0764578172114,2206.08525227
2002,10,6504230.0,6383397759.54,2002-10-01,4,981.4225142,0.0557486731706,2163.64407481
2002,11,6235710.0,6143363986.13,2002-11-01,4,985.190777976,0.059802319204,2171.95158913
2002,12,7738726.0,7567826034.85,2002-12-01,4,977.916266172,0.0519768861478,2155.9142004
2003,1,8780469.0,8392279027.62,2003-01-01,1,955.789380683,0.0281742632625,2107.13326865
2003,2,7601058.0,7277901506.38,2003-02-01,1,957.485327224,0.029998649074,2110.8721524
2003,3,7104498.0,6747703700.27,2003-03-01,1,949.77909773,0.0217088030135,2093.88299886
2003,4,7087229.0,6625046033.85,2003-04-01,2,934.78650596,0.00558077595113,2060.83033104
2003,5,6990152.0,6730608750.85,2003-05-01,2,962.870156594,0.0357912882078,2122.74354723
2003,6,7727129.0,7364528487.37,2003-06-01,2,953.07435496,0.0252536202533,2101.14772294
2003,7,8511140.0,8134183706.81,2003-07-01,3,955.710246431,0.0280891359285,2106.95880928
2003,8,8607766.0,8231851046.52,2003-08-01,3,956.328395372,0.0287540991993,2108.32158044
2003,9,7122101.0,6776111233.39,2003-09-01,3,951.420266771,0.0234742628562,2097.50112012
2003,10,6828156.0,6344864158.6,2003-10-01,4,929.220738161,-0.00040650463848,2048.56003935
2003,11,6958234.0,6554555644.41,2003-11-01,4,941.985515924,0.0133249891799,2076.70126841
2003,12,8400886.0,7891703454.6,2003-12-01,4,939.389423283,0.0105322864225,2070.97792257
2004,1,9096009.03,8548132436.6,2004-01-01,1,939.767364831,0.0109388506518,2071.81113251
2004,2,8063641.82,7465509232.98,2004-02-01,1,925.823517417,-0.00406100740457,2041.0705265
2004,3,7709184.16,7219848445.9,2004-03-01,1,936.525616207,0.00745159438982,2064.66437349
2004,4,6784696.15,6293594608.11,2004-04-01,2,927.616280666,-0.00213247265606,2045.02285236
2004,5,7877719.9,7415960902.85,2004-05-01,2,941.384181842,0.0126781142106,2075.37556729
2004,6,8008419.9,7442735271.95,2004-06-01,2,929.363765247,-0.00025264566862,2048.87535686
2004,7,8541385.71,7578244846.38,2004-07-01,3,887.238336223,-0.0455683635736,1956.00563604
2004,8,8249291.65,7713535274.21,2004-08-01,3,935.054256957,0.00586880455807,2061.42061489
2004,9,7563438.03,7114484707.74,2004-09-01,3,940.641634071,0.0118793310027,2073.73854647
2004,10,7340571.5,6724303377.21,2004-10-01,4,916.046302009,-0.0145786815408,2019.51567741
2004,11,6790767.15,6149249759.91,2004-11-01,4,905.530939889,-0.0258904045196,1996.33351008
2004,12,8504822.17,7937315296.45,2004-12-01,4,933.272341008,0.00395193860947,2057.49220299
2005,1,8322591.3,7636414670.03,2005-01-01,1,917.552525981,-0.0129583865734,2022.83629878
2005,2,7371554.72,6716115760.22,2005-02-01,1,911.085383657,-0.0199153055659,2008.57883681
2005,3,7935394.69,7299933166.69,2005-03-01,1,919.920615403,-0.0104109544238,2028.05698872
2005,4,7288807.42,6714394120.57,2005-04-01,2,921.192416491,-0.00904283591018,2030.8608014
2005,5,7801322.46,7073191931.13,2005-05-01,2,906.665756658,-0.0246696445707,1998.83532713
2005,6,8571423.83,7969191789.58,2005-06-01,2,929.739556419,0.000151605329092,2049.70382608
2005,7,9057563.96,8539613814.0,2005-07-01,3,942.815734088,0.0142180823302,2078.53156737
2005,8,8968937.18,8398683406.15,2005-08-01,3,936.419024639,0.00733693031332,2064.42938172
2005,9,8570192.0,7969800873.41,2005-09-01,3,929.944261856,0.000371813742045,2050.15511969
