year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,23187568.707,4083988321.87,176.128354528,2001 Q1,0.194395823935,388.292570393
2001,2,19143078.444,3081924634.55,160.994201824,2001 Q2,0.0917651666694,354.927817342
2001,3,19381461.232,3761987723.63,194.102378484,2001 Q3,0.316284767995,427.918103606
2001,4,21357798.0,3510574732.19,164.369694488,2001 Q4,0.114655713464,362.369428468
2002,1,24815396.0,3667164412.4,147.777791352,2002 Q1,0.00213947569065,325.790918814
2002,2,28853242.0,1589506648.01,55.0893604265,2002 Q2,-0.626417323815,121.450003996
2002,3,25463021.0,3016988856.8,118.485110498,2002 Q3,-0.196505744027,261.212274604
2002,4,23633389.0,3570553367.5,151.08088677,2002 Q4,0.0245390682161,333.072922973
2003,1,24261181.0,4072858525.18,167.875526141,2003 Q1,0.138430140342,370.09838493
2003,2,26928580.0,2969590714.03,110.276543138,2003 Q2,-0.252171276139,243.115667003
2003,3,23568430.0,4076228588.88,172.952911538,2003 Q3,0.172861892862,381.291988777
2003,4,25336500.0,4122938874.58,162.727246249,2003 Q4,0.103517624296,358.74848708
2004,1,24952597.42,3884597471.6,155.67908247,2004 Q1,0.0557212464444,343.210105214
2004,2,26135918.68,2675131366.86,102.354594824,2004 Q2,-0.305893131481,225.65093975
2004,3,24796566.41,4290015239.09,173.008438675,2004 Q3,0.173238444272,381.414403902
2004,4,26279969.62,3881678412.69,147.704828766,2004 Q4,0.00164468762304,325.630065497
2005,1,26201778.98,3935375720.3,150.194981925,2005 Q1,0.0185313981243,331.119857151
2005,2,24923273.78,2688241228.76,107.860678837,2005 Q2,-0.2685542046,237.789652565
2005,3,25774706.71,4361543293.9,169.217960188,2005 Q3,0.147533714969,373.05791503
2005,4,25066090.86,4050958501.59,161.611099402,2005 Q4,0.0959485924009,356.287829741
2006,1,26907266.19,2520062605.3,93.6573261475,2006 Q1,-0.364872739933,206.476941225
2006,2,31258335.65,408008164.859,13.0527795666,2006 Q2,-0.911483954716,28.7761578326
