fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,326204.0,1,3367000.0,3367000.0,320706750.0,320706750.0,2001-01-01,353286822.782,1083.02418972,2387.63512865
Coal,2001,2,311423.0,1,3262000.0,3262000.0,310705500.0,310705500.0,2001-02-01,346650587.62,1113.11813071,2453.98023096
Coal,2001,3,330835.0,1,3459000.0,3459000.0,329469750.0,329469750.0,2001-03-01,362866695.695,1096.82075867,2418.05104457
Coal,2001,4,326399.0,2,3499000.0,3499000.0,333279750.0,333279750.0,2001-04-01,354958312.502,1087.49816177,2397.49844743
Coal,2001,5,249626.0,2,2579000.0,2579000.0,245649750.0,245649750.0,2001-05-01,259696150.406,1040.34095169,2293.53566209
Coal,2001,6,307826.0,2,3151000.0,3151000.0,300132750.0,300132750.0,2001-06-01,322324607.581,1047.10000968,2308.43668135
Coal,2001,7,302999.0,3,3225000.0,3225000.0,307181250.0,307181250.0,2001-07-01,321909144.541,1062.40992393,2342.1889183
Coal,2001,8,299427.0,3,3087000.0,3087000.0,294036750.0,294036750.0,2001-08-01,321323722.644,1073.12875139,2365.81964532
Coal,2001,9,308333.0,3,3238000.0,3238000.0,308419500.0,308419500.0,2001-09-01,326310641.029,1058.30592583,2333.14124409
Coal,2001,10,229522.0,4,2460000.0,2460000.0,234315000.0,234315000.0,2001-10-01,249092502.437,1085.26634674,2392.57818803
Coal,2001,11,277274.0,4,2895000.0,2895000.0,275748750.0,275748750.0,2001-11-01,294741578.033,1062.99753325,2343.48436179
Coal,2001,12,341812.0,4,3556000.0,3556000.0,338709000.0,338709000.0,2001-12-01,366590964.79,1072.49296335,2364.41798701
Coal,2002,1,333679.0,1,3444000.0,3444000.0,328041000.0,328041000.0,2002-01-01,358948655.808,1075.73043496,2371.55531692
Coal,2002,2,282052.0,1,2947000.0,2947000.0,280701750.0,280701750.0,2002-02-01,298719072.593,1059.09219787,2334.87465942
Coal,2002,3,337030.0,1,3593000.0,3593000.0,342233250.0,342233250.0,2002-03-01,368471726.105,1093.29058572,2410.26842527
Coal,2002,4,296888.0,2,3169000.0,3169000.0,301847250.0,301847250.0,2002-04-01,317969543.481,1071.00840546,2361.14513068
Coal,2002,5,249131.0,2,2583000.0,2583000.0,246030750.0,246030750.0,2002-05-01,262835336.751,1055.00855675,2325.8718642
Coal,2002,6,300014.0,2,3069000.0,3069000.0,292322250.0,292322250.0,2002-06-01,309136606.51,1030.40726936,2271.63586603
Coal,2002,7,313758.0,3,3335000.0,3335000.0,317658750.0,317658750.0,2002-07-01,332802849.752,1060.69916863,2338.41738717
Coal,2002,8,292343.0,3,3188000.0,3188000.0,303657000.0,303657000.0,2002-08-01,314430131.0,1075.55211173,2371.16218553
Coal,2002,9,158216.0,3,1789000.0,1789000.0,170402250.0,170402250.0,2002-09-01,172725378.809,1091.70614103,2406.77535851
Coal,2002,10,64934.0,4,787000.0,787000.0,74961750.0,74961750.0,2002-10-01,79356384.1762,1222.10835889,2694.26008801
Coal,2002,11,312421.0,4,3323000.0,3323000.0,316515750.0,316515750.0,2002-11-01,346711373.38,1109.75694137,2446.57015295
Coal,2002,12,331057.0,4,3546000.0,3546000.0,337756500.0,337756500.0,2002-12-01,368929475.078,1114.39865364,2456.80327181
