fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,3859037.0,1,45195000.0,42839000.0,4304823750.0,4080414750.0,2001-01-01,4237296750.58,1098.01920805,2420.69314607
Coal,2001,2,3188659.0,1,38039000.0,35927000.0,3623214750.0,3422046750.0,2001-02-01,3506188575.65,1099.58091337,2424.13608162
Coal,2001,3,3130117.0,1,37374000.0,35117000.0,3559873500.0,3344894250.0,2001-03-01,3555124120.97,1135.77994719,2503.94047158
Coal,2001,4,3296870.0,2,38947000.0,36972000.0,3709701750.0,3521583000.0,2001-04-01,3506775460.97,1063.66810368,2344.96270137
Coal,2001,5,3213250.0,2,37557000.0,35824000.0,3577304250.0,3412236000.0,2001-05-01,3620438581.4,1126.72172455,2483.97071393
Coal,2001,6,3332841.0,2,39313000.0,37502000.0,3744563250.0,3572065500.0,2001-06-01,3718527314.53,1115.72298664,2459.72289635
Coal,2001,7,3970259.0,3,46967000.0,45040000.0,4473606750.0,4290060000.0,2001-07-01,4410826902.9,1110.96704344,2449.23794396
Coal,2001,8,3995138.0,3,47031000.0,44853000.0,4479702750.0,4272248250.0,2001-08-01,4492427924.44,1124.47377899,2479.01489316
Coal,2001,9,3184515.0,3,37852000.0,35953000.0,3605403000.0,3424523250.0,2001-09-01,3552891815.74,1115.6775257,2459.62267315
Coal,2001,10,3556985.0,4,41869000.0,39867000.0,3988022250.0,3797331750.0,2001-10-01,3873769248.99,1089.05976522,2400.9411584
Coal,2001,11,3322103.0,4,39171000.0,37301000.0,3731037750.0,3552920250.0,2001-11-01,3625866726.43,1091.43717893,2406.18240466
Coal,2001,12,3203683.0,4,37324000.0,35053000.0,3555111000.0,3338798250.0,2001-12-01,3458216260.19,1079.45020159,2379.75591443
Coal,2002,1,3198940.0,1,39379000.0,37164000.0,3750849750.0,3539871000.0,2002-01-01,3504177492.49,1095.41832372,2414.95923648
Coal,2002,2,2811200.0,1,35055000.0,33036000.0,3338988750.0,3146679000.0,2002-02-01,3111007761.4,1106.64761006,2439.71532114
Coal,2002,3,2882592.0,1,35293000.0,33084000.0,3361658250.0,3151251000.0,2002-03-01,3206915995.34,1112.51123827,2452.64227589
Coal,2002,4,2854402.0,2,34684000.0,32640000.0,3303651000.0,3108960000.0,2002-04-01,3113599454.96,1090.80621964,2404.79139182
