fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,7894331.0,1,82044000.0,82044000.0,7814691000.0,7814691000.0,2001-01-01,7968211070.94,1009.35862341,2225.23202118
Coal,2001,2,7340263.0,1,76249000.0,76249000.0,7262717250.0,7262717250.0,2001-02-01,7501849820.39,1022.01376441,2253.13154502
Coal,2001,3,7916251.0,1,81548000.0,81548000.0,7767447000.0,7767447000.0,2001-03-01,7992824130.71,1009.67290334,2225.92488269
Coal,2001,4,6874749.0,2,71232000.0,71232000.0,6784848000.0,6784848000.0,2001-04-01,7050058027.96,1025.50042597,2260.8182391
Coal,2001,5,7290853.0,2,75015000.0,75015000.0,7145178750.0,7145178750.0,2001-05-01,7600761539.14,1042.50648575,2298.30979848
Coal,2001,6,7857280.0,2,82156000.0,82156000.0,7825359000.0,7825359000.0,2001-06-01,8055127673.98,1025.18017354,2260.11221059
Coal,2001,7,8417504.0,3,88487000.0,88487000.0,8428386750.0,8428386750.0,2001-07-01,8766391694.84,1041.4478799,2295.97599602
Coal,2001,8,8402331.0,3,88676000.0,88676000.0,8446389000.0,8446389000.0,2001-08-01,8716776307.36,1037.42358012,2287.10402473
Coal,2001,9,7562793.0,3,79863000.0,79863000.0,7606950750.0,7606950750.0,2001-09-01,7736998188.73,1023.03450441,2255.38186843
Coal,2001,10,7125236.0,4,74844000.0,74844000.0,7128891000.0,7128891000.0,2001-10-01,7140891097.45,1002.19713388,2209.44380136
Coal,2001,11,6422639.0,4,64112000.0,64112000.0,6106668000.0,6106668000.0,2001-11-01,6438397949.51,1002.45365643,2210.00933098
Coal,2001,12,7694347.0,4,79847000.0,79847000.0,7605426750.0,7605426750.0,2001-12-01,7782029107.92,1011.39565293,2229.72285645
Coal,2002,1,7602120.0,1,80215000.0,80215000.0,7640478750.0,7640478750.0,2002-01-01,7461139992.69,981.455172069,2163.71607234
Coal,2002,2,6361870.0,1,67263000.0,67263000.0,6406800750.0,6406800750.0,2002-02-01,6267851941.16,985.221631558,2172.01960893
Coal,2002,3,7254514.0,1,77712000.0,77712000.0,7402068000.0,7402068000.0,2002-03-01,7225220514.13,995.962033312,2195.69789864
Coal,2002,4,6404733.0,2,67911000.0,67911000.0,6468522750.0,6468522750.0,2002-04-01,6428906739.29,1003.77435551,2212.92094416
Coal,2002,5,6774116.0,2,73263000.0,73263000.0,6978300750.0,6978300750.0,2002-05-01,6812330471.1,1005.64124841,2217.03669624
Coal,2002,6,7468105.0,2,80544000.0,80544000.0,7671816000.0,7671816000.0,2002-06-01,7423168494.11,993.982877063,2191.33465077
Coal,2002,7,7894321.0,3,85127000.0,85127000.0,8108346750.0,8108346750.0,2002-07-01,8167962443.86,1034.66307538,2281.01821597
Coal,2002,8,7868125.0,3,84308000.0,84308000.0,8030337000.0,8030337000.0,2002-08-01,8125354698.17,1032.69262984,2276.67417175
Coal,2002,9,6795618.0,3,72949000.0,72949000.0,6948392250.0,6948392250.0,2002-09-01,6999143691.15,1029.94954854,2270.62677471
Coal,2002,10,5988965.0,4,63554000.0,63554000.0,6053518500.0,6053518500.0,2002-10-01,6101878055.67,1018.85351737,2246.1644644
Coal,2002,11,5729535.0,4,60735000.0,60735000.0,5785008750.0,5785008750.0,2002-11-01,5916484967.19,1032.62916924,2276.53426651
Coal,2002,12,7132225.0,4,75334000.0,75334000.0,7175563500.0,7175563500.0,2002-12-01,7286997952.09,1021.70051451,2252.44095428
Coal,2003,1,8329017.0,1,86523000.0,86523000.0,8241315750.0,8241315750.0,2003-01-01,8316439261.84,998.489889244,2201.27080983
Coal,2003,2,7230630.0,1,76444000.0,76444000.0,7281291000.0,7281291000.0,2003-02-01,7228439039.61,999.696989005,2203.93198196
Coal,2003,3,6719210.0,1,70958000.0,70958000.0,6758749500.0,6758749500.0,2003-03-01,6702499511.44,997.513027787,2199.11722106
Coal,2003,4,6288641.0,2,66035000.0,66035000.0,6289833750.0,6289833750.0,2003-04-01,6215093509.7,988.304708394,2178.81656013
Coal,2003,5,6366079.0,2,67054000.0,67054000.0,6386893500.0,6386893500.0,2003-05-01,6429101938.7,1009.89980468,2226.42510941
Coal,2003,6,7000822.0,2,73625000.0,73625000.0,7012781250.0,7012781250.0,2003-06-01,6995120334.81,999.185572039,2202.80451212
Coal,2003,7,7743805.0,3,81519000.0,81519000.0,7764684750.0,7764684750.0,2003-07-01,7699171159.46,994.236187438,2191.89309882
Coal,2003,8,7775450.0,3,82472000.0,82472000.0,7855458000.0,7855458000.0,2003-08-01,7776073851.05,1000.08023343,2204.77688263
Coal,2003,9,6469277.0,3,68026000.0,68026000.0,6479476500.0,6479476500.0,2003-09-01,6381336729.3,986.406476226,2174.63171749
Coal,2003,10,6246981.0,4,65787000.0,65787000.0,6266211750.0,6266211750.0,2003-10-01,6063451772.9,970.621132496,2139.8313487
Coal,2003,11,6266631.0,4,64516000.0,64516000.0,6145149000.0,6145149000.0,2003-11-01,6033783840.98,962.843326978,2122.68439866
Coal,2003,12,7623996.0,4,79561000.0,79561000.0,7578185250.0,7578185250.0,2003-12-01,7430255630.34,974.588080889,2148.57688313
Coal,2004,1,8274366.94,1,85715070.0,85715070.0,8164360417.5,8164360417.5,2004-01-01,8056233548.58,973.637452509,2146.4811278
Coal,2004,2,7307381.34,1,75581390.0,75581390.0,7199127397.5,7199127397.5,2004-02-01,7069639201.13,967.46548075,2132.87439886
Coal,2004,3,6949872.61,1,71466640.0,71466640.0,6807197460.0,6807197460.0,2004-03-01,6804932335.92,979.144902041,2158.62285104
Coal,2004,4,5959734.55,2,61569900.0,61569900.0,5864532975.0,5864532975.0,2004-04-01,5744375996.45,963.864405077,2124.93546743
Coal,2004,5,7200707.13,2,75200880.0,75200880.0,7162883820.0,7162883820.0,2004-05-01,7032444995.89,976.632554127,2153.08412883
Coal,2004,6,7390471.36,2,77242940.0,77242940.0,7357390035.0,7357390035.0,2004-06-01,7181857602.51,971.77260457,2142.36988403
Coal,2004,7,7880846.15,3,82012120.0,82012120.0,7811654430.0,7811654430.0,2004-07-01,7312407229.76,927.870826378,2045.58402383
Coal,2004,8,7577264.94,3,78837310.0,78837310.0,7509253777.5,7509253777.5,2004-08-01,7390320398.15,975.328229469,2150.20861469
Coal,2004,9,7012253.69,3,73090010.0,73090010.0,6961823452.5,6961823452.5,2004-09-01,6841936132.35,975.711438123,2151.05343649
Coal,2004,10,6598162.28,4,68272760.0,68272760.0,6502980390.0,6502980390.0,2004-10-01,6306199620.37,955.750912566,2107.04846184
Coal,2004,11,6209092.62,4,64664380.0,64664380.0,6159282195.0,6159282195.0,2004-11-01,5924796976.27,954.213012895,2103.65800823
Coal,2004,12,7760357.38,4,81079330.0,81079330.0,7722806182.5,7722806182.5,2004-12-01,7539271637.55,971.510881313,2141.79288894
Coal,2005,1,7530266.18,1,77932340.0,77932340.0,7423055385.0,7423055385.0,2005-01-01,7178783921.39,953.324059175,2101.69822086
