fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,10177813.0,120608000.0,113883000.0,11487912000.0,10847355750.0,2001 Q1,11299071558.6,1110.16694437,2447.47404556
Coal,2001,2,9842961.0,115817000.0,110298000.0,11031569250.0,10505884500.0,2001 Q2,10846453565.0,1101.95027339,2429.35957272
Coal,2001,3,11149912.0,131850000.0,125846000.0,12558712500.0,11986831500.0,2001 Q3,12456731202.4,1117.20444094,2462.98891049
Coal,2001,4,10082771.0,118364000.0,112221000.0,11274171000.0,10689050250.0,2001 Q4,10957888755.0,1086.79337803,2395.9446812
Coal,2002,1,8892732.0,109727000.0,103284000.0,10451496750.0,9837801000.0,2002 Q1,9822547579.68,1104.55904661,2435.11087416
Coal,2002,2,9481084.0,115854000.0,109891000.0,11035093500.0,10467117750.0,2002 Q2,10340593540.4,1090.65519727,2404.45844791
Coal,2002,3,11474619.0,138662000.0,132231000.0,13207555500.0,12595002750.0,2002 Q3,12731128008.0,1109.50333149,2446.01104459
Coal,2002,4,9959048.0,122856000.0,116136000.0,11702034000.0,11061954000.0,2002 Q4,11117358992.3,1116.3074013,2461.01129691
Coal,2003,1,9791251.0,114090000.0,107339000.0,10867072500.0,10224039750.0,2003 Q1,10744575516.3,1097.36493491,2419.2507355
Coal,2003,2,9360270.0,108816000.0,102861000.0,10364724000.0,9797510250.0,2003 Q2,10156077273.0,1085.01969206,2392.03441311
Coal,2003,3,11508321.0,133050000.0,126847000.0,12673012500.0,12082176750.0,2003 Q3,12638800169.8,1098.23145964,2421.16107591
Coal,2003,4,11057374.0,124059000.0,117383000.0,11816619750.0,11180730750.0,2003 Q4,12029335466.4,1087.90165427,2398.387987
Coal,2004,1,10507435.44,121995620.0,113749120.0,11620082805.0,10834603680.0,2004 Q1,11250597471.3,1070.72725172,2360.52529915
