fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,116066510.0,1217347000.0,1210379000.0,1.1595230175e+11,1.1528859975e+11,1.22449032876e+11,1054.99021963,2325.83143819
Coal,2002,117659700.0,1197127000.0,1190487000.0,1.1402634675e+11,1.1339388675e+11,1.21386140072e+11,1031.67133752,2274.42263071
Coal,2003,117756281.0,1222994000.0,1214166000.0,1.164901785e+11,1.156493115e+11,1.20078654266e+11,1019.72186321,2248.07881964
Coal,2004,120670931.92,1253118100.0,1243210420.0,1.19359499025e+11,1.18415792505e+11,1.24448841547e+11,1031.30753667,2273.62059535
Coal,2005,122833478.35,1280518540.0,1270029800.0,1.21969390935e+11,1.2097033845e+11,1.25758361921e+11,1023.81177844,2257.09544675
Coal,2006,123645466.9,1285242240.0,1275165490.0,1.2241932336e+11,1.21459512922e+11,1.25457268937e+11,1014.65320228,2236.90444974
Coal,2007,122802897.21,1279350610.0,1268374470.0,1.21858145602e+11,1.20812668268e+11,1.24193174692e+11,1011.32121077,2229.55874125
Coal,2008,122036085.55,1286524950.0,1273869760.0,1.22541501488e+11,1.2133609464e+11,1.22027418332e+11,999.928978237,2204.44342542
Coal,2009,108311698.19,1141676960.0,1130360080.0,1.0874473044e+11,1.0766679762e+11,1.08060903143e+11,997.684506376,2199.49526276
Coal,2010,112327657.68,1183516110.0,1171503740.0,1.12729909478e+11,1.11585731235e+11,1.13419805932e+11,1009.72287925,2226.0350596
Coal,2011,104152598.26,1099241380.0,1089641770.0,1.04702741445e+11,1.03788378592e+11,1.06497136962e+11,1022.51061174,2254.22689465
Coal,2012,92461191.69,979381050.0,970993740.0,93286045012.5,92487153735.0,96090124643.3,1039.24817415,2291.12652473
Coal,2013,92671941.98,988227190.0,981196430.0,94128639847.5,93458959957.5,98054105366.7,1058.07759362,2332.6378629
Coal,2014,97548738.51,1036782250.0,1033165390.0,98753509312.5,98409003397.5,1.01624337704e+11,1041.78013223,2296.70847952
Coal,2015,78230687.53,839806760.0,836904940.0,79991593890.0,79715195535.0,83710118919.8,1070.04196899,2359.01452483
Coal,2016,72582398.49,781097260.0,778775890.0,74399514015.0,74178403522.5,76404908406.1,1052.66441996,2320.70398025
Coal,2017,18267446.58,193268980.0,193119290.0,18408870345.0,18394612372.5,18623070902.3,1019.46765361,2247.51838914
Natural Gas,2001,2331660.0,46023000.0,27317000.0,2442440610.0,1449713190.0,1539753093.09,660.367760777,1455.84676541
Natural Gas,2002,3782453.0,44327000.0,38290000.0,2352433890.0,2032050300.0,2175273724.34,575.096035389,1267.85671962
Natural Gas,2003,3049434.0,33557000.0,29061000.0,1780869990.0,1542267270.0,1601335761.52,525.125568064,1157.69182735
Natural Gas,2004,2438226.13,31448710.0,24119440.0,1668983039.7,1280018680.8,1345233086.01,551.72613789,1216.33544359
Natural Gas,2005,3615304.83,44705530.0,35494410.0,2372522477.1,1883688338.7,1958244995.27,541.65418612,1194.13081872
Natural Gas,2006,2681883.44,35342760.0,26752010.0,1875640273.2,1419729170.7,1466458576.2,546.80175668,1205.47915278
Natural Gas,2007,4011824.18,46571050.0,36178110.0,2471525623.5,1919972297.7,1973695791.93,491.96966352,1084.5963202
Natural Gas,2008,3636303.49,51722450.0,32133660.0,2744910421.5,1705333336.2,1715049631.6,471.64644984,1039.79176332
Natural Gas,2009,3829658.24,53853580.0,33972970.0,2858009490.6,1802945517.9,1809545052.79,472.508234256,1041.69165324
Natural Gas,2010,6474986.37,77404520.0,56336000.0,4107857876.4,2989751520.0,3038892459.02,469.328008642,1034.68052785
Natural Gas,2011,10063968.3,101613920.0,81621110.0,5392650734.4,4331632307.7,4444682973.15,441.643180965,973.646556756
Natural Gas,2012,14470905.11,130241010.0,114510330.0,6911890400.7,6077063213.1,6313804004.45,436.310234671,961.889543356
Natural Gas,2013,9032236.32,97909200.0,78146210.0,5196041244.0,4147219364.7,4351127861.36,481.733172961,1062.02895311
Natural Gas,2014,9572346.44,102832160.0,78242770.0,5457302731.2,4152343803.9,4288014047.73,447.958509923,987.569330976
Natural Gas,2015,16262986.6,159379780.0,130535260.0,8458284924.6,6927506248.2,7274677907.55,447.315003479,986.150656669
