fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,31768001.0,350776000.0,350776000.0,33411414000.0,33411414000.0,34697935215.2,1092.22910233,2407.928279
Coal,2002,35369189.0,387378000.0,387378000.0,36897754500.0,36897754500.0,39489981163.1,1116.50796299,2461.45345521
Coal,2003,35109616.0,385621000.0,385621000.0,36730400250.0,36730400250.0,39414787519.2,1122.62086601,2474.92996121
Coal,2004,34593346.0,380462510.0,380462510.0,36239054077.5,36239054077.5,38248056888.2,1105.64779967,2437.51113916
Coal,2005,34480730.99,374808210.0,374808210.0,35700482002.5,35700482002.5,37601091892.9,1090.49578745,2404.10701302
Coal,2006,33281379.98,358530250.0,358530250.0,34150006312.5,34150006312.5,35002561500.7,1051.71605029,2318.61320446
Coal,2007,36250263.15,390566290.0,390566290.0,37201439122.5,37201439122.5,37439804562.1,1032.81469729,2276.94328165
Coal,2008,34003262.16,367795350.0,367795350.0,35032507087.5,35032507087.5,35256918583.4,1036.86871035,2285.88075883
Coal,2009,32243043.47,353604490.0,353604490.0,33680827672.5,33680827672.5,33570841719.5,1041.18092173,2295.38746005
Coal,2010,32505053.11,357255850.0,357255850.0,34028619712.5,34028619712.5,34493774929.4,1061.18192801,2339.4816785
Coal,2011,31655848.87,344016970.0,344016970.0,32767616392.5,32767616392.5,33798032983.8,1067.6710368,2353.78756773
Coal,2012,27982531.13,305585640.0,305585640.0,29107032210.0,29107032210.0,30023542623.0,1072.93877325,2365.4008195
Coal,2013,29767262.07,324784440.0,324784440.0,30935717910.0,30935717910.0,31664682784.4,1063.74186211,2345.12530922
Coal,2014,28752282.19,313623860.0,313623860.0,29872672665.0,29872672665.0,30647369507.9,1065.91084859,2349.90705679
Coal,2015,24593334.27,270651590.0,270651590.0,25779563947.5,25779563947.5,26878139680.8,1092.90344228,2409.41492885
Coal,2016,23096063.85,250840090.0,250840090.0,23892518572.5,23892518572.5,24611078117.5,1065.59621056,2349.21340581
Coal,2017,4860721.22,53488740.0,53488740.0,5094802485.0,5094802485.0,5239617789.87,1077.95068936,2376.45008976
Natural Gas,2001,1951299.0,25836000.0,23890000.0,1371116520.0,1267842300.0,1316661126.3,674.761339138,1487.57884826
Natural Gas,2002,1789052.0,21741000.0,20975000.0,1153794870.0,1113143250.0,1191346372.43,665.909304161,1468.06365195
Natural Gas,2003,1225770.0,15842000.0,14916000.0,840734940.0,791592120.0,849444465.602,692.988460806,1527.76236069
Natural Gas,2004,831634.36,11294110.0,10577000.0,599378417.7,561321390.0,592439648.435,712.37995558,1570.51285007
Natural Gas,2005,1137481.82,17497560.0,14293270.0,928595509.2,758543838.9,798926932.956,702.364573137,1548.43293794
Natural Gas,2006,1839406.3,25904720.0,22889580.0,1374763490.4,1214750010.6,1245076254.6,676.890284977,1492.27232226
Natural Gas,2007,2132609.09,26205850.0,26159820.0,1390744459.5,1388301647.4,1397197086.4,655.158553413,1444.36254685
Natural Gas,2008,2229723.16,27075570.0,27074660.0,1436900499.9,1436852206.2,1446056404.81,648.536298475,1429.76312362
Natural Gas,2009,2668890.66,32482080.0,32482080.0,1723823985.6,1723823985.6,1718194776.43,643.786125144,1419.29089149
Natural Gas,2010,2287322.63,28370470.0,28370420.0,1505620842.9,1505618189.4,1526199281.47,667.242679916,1471.00321214
Natural Gas,2011,2535087.39,31063020.0,31046200.0,1648514471.4,1647621834.0,1699433258.23,670.364763335,1477.88615725
Natural Gas,2012,2859811.91,37358900.0,33917170.0,1982636823.0,1799984211.9,1856661383.98,649.224998851,1431.28143247
Natural Gas,2013,1980178.53,29010940.0,24585620.0,1539610585.8,1304758853.4,1335504006.18,674.43616116,1486.86196089
Natural Gas,2014,1452523.39,24244440.0,19502540.0,1286652430.8,1034999797.8,1061840753.24,731.031775838,1611.63265301
Natural Gas,2015,1173901.96,18844630.0,15757570.0,1000084514.1,836254239.9,871890553.094,742.728594724,1637.41945993
Natural Gas,2016,2129672.31,24638660.0,21779290.0,1307573686.2,1155826920.3,1190588030.29,559.047523272,1232.47616981
Natural Gas,2017,331645.62,3797840.0,3001130.0,201551368.8,159269969.1,163797078.679,493.891879769,1088.83403814
Nuclear,2001,10346651.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,9041702.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,8889667.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,10132736.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,8820945.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,9350269.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2007,10369136.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2008,8497160.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2009,8768548.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2010,9555712.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2011,7318888.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2012,8284924.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2013,7168301.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2014,8558384.0,,,0.0,0.0,0.0,0.0,0.0
