fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,23150845.0,239841000.0,239841000.0,22844855250.0,22844855250.0,2001 Q1,23462887402.6,1013.47866148,2234.31505709
Coal,2001,2,22022882.0,228403000.0,228403000.0,21755385750.0,21755385750.0,2001 Q2,22705903418.9,1031.01417057,2272.97384045
Coal,2001,3,24382628.0,257026000.0,257026000.0,24481726500.0,24481726500.0,2001 Q3,25220557298.2,1034.36583202,2280.36291328
Coal,2001,4,21242222.0,218803000.0,218803000.0,20840985750.0,20840985750.0,2001 Q4,21361547711.5,1005.61738369,2216.98408409
Coal,2002,1,21218504.0,225190000.0,225190000.0,21449347500.0,21449347500.0,2002 Q1,20954327028.5,987.549689104,2177.1520446
Coal,2002,2,20646954.0,221718000.0,221718000.0,21118639500.0,21118639500.0,2002 Q2,20665179235.5,1000.88270819,2206.54601849
Coal,2002,3,22558064.0,242384000.0,242384000.0,23087076000.0,23087076000.0,2002 Q3,23292450607.3,1032.5553916,2276.37161632
Coal,2002,4,18850725.0,199623000.0,199623000.0,19014090750.0,19014090750.0,2002 Q4,19305029191.1,1024.10009117,2257.73106099
Coal,2003,1,22278857.0,233925000.0,233925000.0,22281356250.0,22281356250.0,2003 Q1,22247580411.2,998.596131353,2201.50503118
Coal,2003,2,19655542.0,206714000.0,206714000.0,19689508500.0,19689508500.0,2003 Q2,19638256281.5,999.120567701,2202.66120355
Coal,2003,3,21988532.0,232017000.0,232017000.0,22099619250.0,22099619250.0,2003 Q3,21856459555.4,993.993576081,2191.35823783
Coal,2003,4,20137608.0,209864000.0,209864000.0,19989546000.0,19989546000.0,2003 Q4,19529042470.3,969.779651603,2137.97621992
Coal,2004,1,22531620.89,232763100.0,232763100.0,22170685275.0,22170685275.0,2004 Q1,21931045891.3,973.345237715,2145.83691107
Coal,2004,2,20550913.04,214013720.0,214013720.0,20384806830.0,20384806830.0,2004 Q2,19959146456.8,971.204851969,2141.11821665
Coal,2004,3,22470364.78,233939440.0,233939440.0,22282731660.0,22282731660.0,2004 Q3,21545955481.6,958.860957203,2113.90486625
Coal,2004,4,20567612.28,214016470.0,214016470.0,20385068767.5,20385068767.5,2004 Q4,19770950132.0,961.266182133,2119.20742513
Coal,2005,1,21375057.87,220118980.0,220118980.0,20966332845.0,20966332845.0,2005 Q1,20450021347.4,956.723554706,2109.19274871
Coal,2005,2,21420516.02,219564300.0,219564300.0,20913499575.0,20913499575.0,2005 Q2,20498822986.4,956.971483193,2109.73933185
Coal,2005,3,24132135.26,252612490.0,252612490.0,24061339672.5,24061339672.5,2005 Q3,23456027641.8,971.983100089,2142.83394246
Coal,2005,4,22155403.85,228554660.0,228554660.0,21769831365.0,21769831365.0,2005 Q4,21457054390.3,968.479497622,2135.10990046
Coal,2006,1,23027168.38,237991290.0,237991290.0,22668670372.5,22668670372.5,2006 Q1,22208876446.6,964.464066102,2126.25748013
Coal,2006,2,21358713.74,224936690.0,224936690.0,21425219722.5,21425219722.5,2006 Q2,20792585720.4,973.494283106,2146.16549654
Coal,2006,3,24074311.28,256037120.0,256037120.0,24387535680.0,24387535680.0,2006 Q3,23656796592.8,982.657253103,2166.36618019
Coal,2006,4,22738294.61,239542920.0,239542920.0,22816463130.0,22816463130.0,2006 Q4,21788794985.2,958.242267456,2112.54090283
Coal,2007,1,23713868.11,246612760.0,246612760.0,23489865390.0,23489865390.0,2007 Q1,22923008197.1,966.649898313,2131.07636582
Coal,2007,2,20380918.43,215039010.0,215039010.0,20482465702.5,20482465702.5,2007 Q2,19893614901.1,976.090207585,2151.88847164
Coal,2007,3,24552170.97,261224540.0,261224540.0,24881637435.0,24881637435.0,2007 Q3,24232782174.4,986.991423446,2175.92129213
Coal,2007,4,21836101.74,230822970.0,230822970.0,21985887892.5,21985887892.5,2007 Q4,21182956908.5,970.088762213,2138.65768517
Coal,2008,1,24054363.46,252399470.0,252399470.0,24041049517.5,24041049517.5,2008 Q1,23040092276.8,957.834212288,2111.64130441
Coal,2008,2,20387447.74,215168090.0,215168090.0,20494760572.5,20494760572.5,2008 Q2,19994477811.9,980.724908134,2162.10613247
Coal,2008,3,24165598.08,255381940.0,255381940.0,24325129785.0,24325129785.0,2008 Q3,23573363562.9,975.492660471,2150.57111927
Coal,2008,4,23013178.65,242771920.0,242771920.0,23124025380.0,23124025380.0,2008 Q4,21753176708.9,945.248678582,2083.8952368
Coal,2009,1,21549297.2,228830140.0,228830140.0,21796070835.0,21796070835.0,2009 Q1,20468220912.3,949.832410884,2094.00053304
Coal,2009,2,20153304.76,213171580.0,213171580.0,20304592995.0,20304592995.0,2009 Q2,19531523690.2,969.147438735,2136.58244344
Coal,2009,3,21875099.87,233434690.0,233434690.0,22234654222.5,22234654222.5,2009 Q3,21505119355.9,983.086682286,2167.31289977
