year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,2546845.912,2052496266.46,805.89730882,2001 Q1,0.100355719793,1776.68120702
2001,2,2513721.476,1999625162.15,795.48397913,2001 Q2,0.0861375721929,1753.72398039
2001,3,2712734.949,2191124963.47,807.718042735,2001 Q3,0.10284171268,1780.69519701
2001,4,2578559.391,2063322957.26,800.184383753,2001 Q4,0.0925554086288,1764.08649242
2002,1,2726347.273,2142620611.68,785.894237647,2002 Q1,0.0730439351048,1732.58243632
2002,2,2925983.774,2304778995.59,787.69370359,2002 Q2,0.0755008891376,1736.54953893
2002,3,3105981.848,2401814234.3,773.286629427,2002 Q3,0.0558297644336,1704.78770324
2002,4,2912155.105,2278340006.85,782.355308938,2002 Q4,0.0682119541514,1724.78051408
2003,1,2535260.692,1920091450.53,757.354640724,2003 Q1,0.0340765525719,1669.66404094
2003,2,2707748.305,2015588321.95,744.378020005,2003 Q2,0.0163585397745,1641.0557829
2003,3,2921687.908,2138272000.68,731.86187848,2003 Q3,-0.000730744141305,1613.4626973
2003,4,2820303.304,2124500393.33,753.287914216,2003 Q4,0.0285239272881,1660.69853568
2004,1,2686682.47065,1955132714.85,727.712610703,2004 Q1,-0.00639606958816,1604.31522156
2004,2,2799861.56976,2078224469.25,742.259721587,2004 Q2,0.0134662583947,1636.38578221
2004,3,3042280.80435,2255191332.38,741.283095617,2004 Q3,0.0121327932488,1634.2327126
2004,4,2891684.13232,2136386434.04,738.803526346,2004 Q4,0.00874724002732,1628.76625418
2005,1,2653400.157,1902562565.37,717.028134769,2005 Q1,-0.020984434729,1580.76022591
2005,2,2801674.399,2056004111.43,733.848341607,2005 Q2,0.00198153202617,1617.84205391
2005,3,3207290.731,2390120954.22,745.214935184,2005 Q3,0.0175012466604,1642.90084611
2005,4,2873372.134,2100052695.06,730.866938609,2005 Q4,-0.00208921471319,1611.26925286
2006,1,2680095.64247,1931113115.57,720.538881137,2006 Q1,-0.0161909333669,1588.50001736
2006,2,2849231.44683,2079951686.51,730.004467987,2006 Q2,-0.00326681447841,1609.36785012
2006,3,3144022.22142,2339945541.89,744.252227593,2006 Q3,0.0161867853844,1640.77846095
2006,4,2893263.18942,2098872503.82,725.434350908,2006 Q4,-0.00950675896325,1599.29257001
2007,1,2742888.381,2016784915.84,735.277793223,2007 Q1,0.00393327605648,1620.99342294
2007,2,2872150.017,2037894839.0,709.53634975,2007 Q2,-0.0312135649254,1564.24383666
2007,3,3054457.904,2189045546.25,716.672357273,2007 Q3,-0.0214702060528,1579.97587884
2007,4,2870443.295,2025573400.83,705.665708274,2007 Q4,-0.0364984597135,1555.71062046
2008,1,2770839.508,2010370741.85,725.545718562,2008 Q1,-0.00935469984419,1599.53809114
2008,2,2855895.559,2010531953.16,703.993515039,2008 Q2,-0.0387816381918,1552.02410325
2008,3,2951999.163,2115305835.17,716.567220507,2008 Q3,-0.0216137576442,1579.74409433
2008,4,2803796.412,2019500505.2,720.273589249,2008 Q4,-0.0165531574907,1587.91515486
2009,1,2571795.433,1792102905.22,696.829492046,2009 Q1,-0.0485632488152,1536.23029816
2009,2,2717215.104,1897498617.8,698.324771934,2009 Q2,-0.0465216242061,1539.52679221
2009,3,2925786.986,2024592295.68,691.982124937,2009 Q3,-0.0551817448267,1525.54379264
2009,4,2806111.388,1953761234.04,696.252202386,2009 Q4,-0.0493514683215,1534.95760538
2010,1,2555693.55,1869288332.89,731.421156848,2010 Q1,-0.00133249645257,1612.49108239
2010,2,2687389.82,1850064933.18,688.424477689,2010 Q2,-0.0600392836908,1517.70060351
2010,3,2855308.6,1960736731.03,686.698709567,2010 Q3,-0.0623956122248,1513.89597511
2010,4,2737644.07,1926896507.04,703.852092447,2010 Q4,-0.0389747337089,1551.71232301
2011,1,2603908.1,1851385524.59,711.002636612,2011 Q1,-0.0292115268025,1567.47641267
2011,2,2665876.34,1847665250.58,693.079878784,2011 Q2,-0.0536828941525,1527.96390077
2011,3,2760455.29,1887989864.14,683.941475517,2011 Q3,-0.0661602832627,1507.81737692
2011,4,2693093.21,1792516572.1,665.597672386,2011 Q4,-0.0912065372659,1467.37662854
2012,1,2494266.37,1729805302.88,693.512659145,2012 Q1,-0.0530919846896,1528.91800835
2012,2,2510827.05,1667829025.64,664.254842101,2012 Q2,-0.0930400103016,1464.4162249
2012,3,2617676.47,1700667021.98,649.685719939,2012 Q3,-0.112932392032,1432.29713818
2012,4,2846498.8,1903477795.43,668.708448228,2012 Q4,-0.0869591474896,1474.23464496
2013,1,2383486.27,1590133111.69,667.145907952,2013 Q1,-0.0890926080572,1470.78986867
2013,2,2531586.69,1684489793.7,665.388943762,2013 Q2,-0.0914915310653,1466.91646542
2013,3,2713528.76,1759637274.03,648.468260209,2013 Q3,-0.114594686673,1429.61312646
2013,4,2638450.56,1768925045.89,670.440853699,2013 Q4,-0.0845937564542,1478.05390607
2014,1,2520593.26,1644407576.77,652.389103338,2014 Q1,-0.109241247574,1438.25701722
2014,2,2631283.03,1598882892.96,607.643828023,2014 Q2,-0.170335532277,1339.61158326
2014,3,2890974.61,1791884481.81,619.820207209,2014 Q3,-0.153710152918,1366.45562881
2014,4,2730740.714,1703904861.38,623.97167649,2014 Q4,-0.148041821582,1375.60795799
2015,1,2377149.444,1470222437.49,618.481282782,2015 Q1,-0.155538292974,1363.50383602
2015,2,2638534.44,1548809220.9,586.996022269,2015 Q2,-0.198527624388,1294.09143069
2015,3,3018410.475,1827060962.72,605.305665963,2015 Q3,-0.173528010981,1334.45687118
