fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,9960752.0,111291000.0,100040000.0,10600467750.0,9528810000.0,2001 Q1,9756424068.66,979.486696251,2159.37637056
Coal,2001,2,8633506.0,98182000.0,89010000.0,9351835500.0,8478202500.0,2001 Q2,8567313921.19,992.333117183,2187.69759014
Coal,2001,3,9985080.0,113854000.0,103214000.0,10844593500.0,9831133500.0,2001 Q3,9672013696.44,968.646590357,2135.4782731
Coal,2001,4,9190573.0,102284000.0,93527000.0,9742551000.0,8908446750.0,2001 Q4,8955685607.69,974.442573677,2148.25609793
Coal,2002,1,9085995.0,102533000.0,94211000.0,9766268250.0,8973597750.0,2002 Q1,9065238459.65,997.715545699,2199.56369205
Coal,2002,2,8571135.0,98560000.0,89384000.0,9387840000.0,8513826000.0,2002 Q2,8507704145.74,992.599480202,2188.28481405
Coal,2002,3,10670315.0,120942000.0,110982000.0,11519725500.0,10571035500.0,2002 Q3,10424456031.7,976.958602597,2153.80293529
Coal,2002,4,9754936.0,109252000.0,101313000.0,10406253000.0,9650063250.0,2002 Q4,9499042216.55,973.767763987,2146.76841249
Coal,2003,1,9948561.0,110400000.0,98454000.0,10515600000.0,9377743500.0,2003 Q1,9678318797.07,972.83605107,2144.71435819
Coal,2003,2,7543660.0,84789000.0,76150000.0,8076152250.0,7253287500.0,2003 Q2,6988417277.98,926.396109843,2042.33286376
Coal,2003,3,10062675.0,113199000.0,101699000.0,10782204750.0,9686829750.0,2003 Q3,9929608700.49,986.776249903,2175.44692054
Coal,2003,4,9538435.0,105712000.0,95320000.0,10069068000.0,9079230000.0,2003 Q4,9450299079.09,990.759918067,2184.22931537
Coal,2004,1,8799048.42,103050010.0,85557990.0,9815513452.5,8149398547.5,2004 Q1,8387818766.39,953.264303823,2101.56648421
Coal,2004,2,8135399.49,95796450.0,80752580.0,9124611862.5,7691683245.0,2004 Q2,7731463834.09,950.34839329,2095.13806785
Coal,2004,3,9736597.17,113177150.0,95907570.0,10780123537.5,9135196042.5,2004 Q3,9251924024.23,950.221505798,2094.85833168
Coal,2004,4,8984961.25,103452320.0,87279410.0,9853833480.0,8313363802.5,2004 Q4,8522442648.82,948.523027723,2091.11386692
Coal,2005,1,9538526.35,110233560.0,95279460.0,10499746590.0,9075368565.0,2005 Q1,9208752502.46,965.427170253,2128.38073954
Coal,2005,2,7619893.2,90033720.0,76486270.0,8575711830.0,7285317217.5,2005 Q2,7317691885.81,960.340479025,2117.16662006
Coal,2005,3,9658971.76,114963380.0,100609030.0,10950261945.0,9583010107.5,2005 Q3,9480810020.22,981.554792352,2163.93569522
Coal,2005,4,8607483.93,96769560.0,82363750.0,9217300590.0,7845147187.5,2005 Q4,8110064199.08,942.21078599,2077.19789879
Coal,2006,1,9249082.9,105070450.0,90883690.0,10007960362.5,8656671472.5,2006 Q1,8611660286.71,931.082614332,2052.66473156
Coal,2006,2,8223358.08,95273230.0,81995120.0,9074775157.5,7810035180.0,2006 Q2,7673028860.52,933.077312926,2057.06224408
Coal,2006,3,9025817.36,104572210.0,90342350.0,9960503002.5,8605108837.5,2006 Q3,8636902946.11,956.910892568,2109.60575376
Coal,2006,4,7789882.35,90146820.0,77116030.0,8586484605.0,7345301857.5,2006 Q4,7446227845.75,955.884506491,2107.34298301
Coal,2007,1,8635383.33,99810640.0,85342430.0,9506963460.0,8128866457.5,2007 Q1,8132122633.51,941.721093638,2076.11832303
Coal,2007,2,8512893.42,100046820.0,87075830.0,9529459605.0,8293972807.5,2007 Q2,8299568659.92,974.940980751,2149.35488616
Coal,2007,3,9799914.78,116380380.0,103486610.0,11085231195.0,9857099602.5,2007 Q3,9522148612.49,971.656267044,2142.11340633
Coal,2007,4,8472554.76,98864730.0,85250680.0,9416865532.5,8120127270.0,2007 Q4,8017351280.22,946.273173478,2086.15383825
Coal,2008,1,8957911.92,103633440.0,89059230.0,9871085160.0,8482891657.5,2008 Q1,8494982627.79,948.32174101,2090.67011023
Coal,2008,2,7465080.58,89597010.0,75960470.0,8534115202.5,7235234767.5,2008 Q2,7251143511.85,971.341626409,2141.41974958
Coal,2008,3,8168327.88,96268700.0,82716860.0,9169593675.0,7878780915.0,2008 Q3,7883138847.95,965.085996027,2127.62858684
Coal,2008,4,7185035.57,85368570.0,71799260.0,8131356292.5,6838879515.0,2008 Q4,6896705800.67,959.870794442,2116.13115343
Coal,2009,1,7862456.19,92795490.0,79087880.0,8838770422.5,7533120570.0,2009 Q1,7460499016.39,948.876386221,2091.89288106
Coal,2009,2,5715678.14,69045370.0,58024690.0,6576571492.5,5526851722.5,2009 Q2,5603341960.21,980.345957726,2161.2706984
Coal,2009,3,6194265.75,75479500.0,63591240.0,7189422375.0,6057065610.0,2009 Q3,6106198348.12,985.78243081,2173.25594696
Coal,2009,4,5826887.76,70614460.0,58681820.0,6726027315.0,5589443355.0,2009 Q4,5602083567.18,961.419508651,2119.54544877
Coal,2010,1,7460062.54,87877940.0,75668180.0,8370373785.0,7207394145.0,2010 Q1,7166127406.12,960.598837837,2117.7361979
Coal,2010,2,6662094.85,92553710.0,68289800.0,8815740877.5,6504603450.0,2010 Q2,6597905935.08,990.365055382,2183.35880109
Coal,2010,3,6807322.77,81705360.0,71555960.0,7782435540.0,6815705190.0,2010 Q3,6877150248.7,1010.25770058,2227.21412669
Coal,2010,4,4529740.65,57052920.0,46339760.0,5434290630.0,4413862140.0,2010 Q4,4499449838.39,993.312903772,2189.85762766
Coal,2011,1,6064835.76,73468530.0,61590170.0,6997877482.5,5866463692.5,2011 Q1,5821785257.83,959.924635754,2116.24985198
Coal,2011,2,5197365.75,64475180.0,54004620.0,6141260895.0,5143940055.0,2011 Q2,5305648335.69,1020.83412846,2250.5309196
Coal,2011,3,5810406.04,71980550.0,61258520.0,6856147387.5,5834874030.0,2011 Q3,5863648318.33,1009.16326294,2224.80132948
Coal,2011,4,2808505.89,39138690.0,28899960.0,3727960222.5,2752721190.0,2011 Q4,2776657727.28,988.660104708,2179.60006684
Coal,2012,1,3482029.87,45028450.0,35259730.0,4288959862.5,3358489282.5,2012 Q1,3386436723.8,972.546718504,2144.07649561
Coal,2012,2,3000185.71,40162950.0,31172160.0,3825520987.5,2969148240.0,2012 Q2,3052594653.2,1017.46856637,2243.11120142
Coal,2012,3,4612441.22,57207640.0,48251520.0,5449027710.0,4595957280.0,2012 Q3,4687249252.15,1016.21875024,2240.35585678
Coal,2012,4,3086138.49,40978010.0,31310850.0,3903155452.5,2982358462.5,2012 Q4,3027328465.71,980.943815554,2162.58873577
Coal,2013,1,5451626.14,65704920.0,55556910.0,6258393630.0,5291795677.5,2013 Q1,5268625543.35,966.431924724,2130.59582125
Coal,2013,2,4478783.92,54957970.0,45994860.0,5234746642.5,4381010415.0,2013 Q2,4438634983.31,991.03575046,2184.83741546
Coal,2013,3,5936087.23,70083890.0,61276270.0,6675490522.5,5836564717.5,2013 Q3,5877336152.82,990.102726778,2182.78047146
Coal,2013,4,5294003.97,61922730.0,53506330.0,5898140032.5,5096477932.5,2013 Q4,5123359829.38,967.766525755,2133.53808268
Coal,2014,1,6766784.11,77574280.0,68831440.0,7388950170.0,6556194660.0,2014 Q1,6538284599.19,966.232185467,2130.15547608
Coal,2014,2,3998046.09,47859590.0,41214810.0,4558625947.5,3925710652.5,2014 Q2,3992532694.01,998.620977381,2201.55980673
Coal,2014,3,5145331.19,59563800.0,52887710.0,5673451950.0,5037554377.5,2014 Q3,5125055445.11,996.059389738,2195.91253062
Coal,2014,4,4908422.93,56238170.0,49158200.0,5356685692.5,4682318550.0,2014 Q4,4751063916.28,967.941023835,2133.92278115
Coal,2015,1,5415899.39,62574850.0,54409730.0,5960254462.5,5182526782.5,2015 Q1,5179096105.11,956.27627697,2108.20668021
Coal,2015,2,2998014.33,35651640.0,30590090.0,3395818710.0,2913706072.5,2015 Q2,2971892130.47,991.286832999,2185.39095203
Coal,2015,3,4970263.1,55531250.0,50455220.0,5289351562.5,4805859705.0,2015 Q3,4852631972.32,976.333017928,2152.42377132
Coal,2015,4,3847248.86,43995200.0,38537450.0,4190542800.0,3670692112.5,2015 Q4,3735450882.0,970.940798978,2140.53608543
Coal,2016,1,4530703.12,52179350.0,45863510.0,4970083087.5,4368499327.5,2016 Q1,4337854536.8,957.435175493,2110.76158789
Coal,2016,2,3690860.65,41868700.0,37197640.0,3987993675.0,3543075210.0,2016 Q2,3562236681.85,965.150684258,2127.77119852
Coal,2016,3,5012266.77,55921660.0,51009400.0,5326538115.0,4858645350.0,2016 Q3,4964211333.13,990.41243432,2183.4632527
Coal,2016,4,3317011.27,38952640.0,33517920.0,3710238960.0,3192581880.0,2016 Q4,3294982717.97,993.35891553,2189.95906518
Coal,2017,1,2941147.3,34674510.0,30088570.0,3302747077.5,2865936292.5,2017 Q1,2863475321.77,973.591265479,2146.37930387
Natural Gas,2001,1,402156.0,4979000.0,3370000.0,264235530.0,178845900.0,2001 Q1,183117980.455,455.340664954,1003.84402996
Natural Gas,2001,2,616865.0,7157000.0,5682000.0,379821990.0,301543740.0,2001 Q2,304713160.785,493.970578303,1089.00753693
Natural Gas,2001,3,2097712.0,19860000.0,18144000.0,1053970200.0,962902080.0,2001 Q3,947317225.027,451.5954645,995.587361037
Natural Gas,2001,4,1079338.0,10773000.0,9124000.0,571723110.0,484210680.0,2001 Q4,486778305.99,450.997098212,994.268202717
Natural Gas,2002,1,565461.0,8826000.0,5175000.0,468395820.0,274637250.0,2002 Q1,277441916.889,490.647307045,1081.68105311
Natural Gas,2002,2,1039256.0,13304000.0,9662000.0,706043280.0,512762340.0,2002 Q2,512393638.982,493.038903775,1086.95356726
Natural Gas,2002,3,2187718.0,23866000.0,20050000.0,1266568620.0,1064053500.0,2002 Q3,1049299184.18,479.631828316,1057.39632871
Natural Gas,2002,4,594494.0,9196000.0,5634000.0,488031720.0,298996380.0,2002 Q4,294317162.762,495.071712687,1091.43509779
Natural Gas,2003,1,875626.0,8784000.0,7290000.0,466166880.0,386880300.0,2003 Q1,399280581.699,455.994433353,1005.28532777
Natural Gas,2003,2,944011.0,9389000.0,8551000.0,498274230.0,453801570.0,2003 Q2,437229977.794,463.161952344,1021.08684014
Natural Gas,2003,3,1836028.0,16771000.0,15600000.0,890036970.0,827892000.0,2003 Q3,848641280.835,462.215870801,1019.00110877
Natural Gas,2003,4,963401.0,9418000.0,7999000.0,499813260.0,424506930.0,2003 Q4,441856572.6,458.642426777,1011.12309407
Natural Gas,2004,1,1267146.7,12319190.0,9908720.0,653779413.3,525855770.4,2004 Q1,541240298.124,427.133099998,941.657632256
Natural Gas,2004,2,2017578.17,18297750.0,16513230.0,971061592.5,876357116.1,2004 Q2,880889544.338,436.607392683,962.544657909
Natural Gas,2004,3,2403339.91,21264380.0,19419630.0,1128500646.6,1030599764.1,2004 Q3,1043768592.65,434.29919684,957.456009354
Natural Gas,2004,4,749744.11,7499960.0,5891290.0,398022877.2,312650760.3,2004 Q4,320513842.179,427.497646068,942.461310522
Natural Gas,2005,1,1467043.24,16636110.0,11401700.0,882878357.7,605088219.0,2005 Q1,613981416.955,418.516237432,922.660897042
Natural Gas,2005,2,1559454.79,18833390.0,13204380.0,999488007.3,700756446.6,2005 Q2,703870484.993,451.356775141,995.061146477
Natural Gas,2005,3,4281966.9,45753740.0,37563820.0,2428150981.8,1993511927.4,2005 Q3,1972251687.59,460.594799925,1015.42729592
Natural Gas,2005,4,986305.52,13589240.0,8491580.0,721180966.8,450648150.6,2005 Q4,465865756.908,472.334127166,1041.30781675
Natural Gas,2006,1,897375.95,8980430.0,7328060.0,476591420.1,388900144.2,2006 Q1,386878020.951,431.121450214,950.450349141
Natural Gas,2006,2,1403818.88,13542720.0,12022440.0,718712150.4,638030890.8,2006 Q2,626838333.782,446.523652526,984.406044358
Natural Gas,2006,3,4044063.53,37772500.0,35946900.0,2004586575.0,1907701983.0,2006 Q3,1914750549.75,473.47192633,1043.81620879
Natural Gas,2006,4,870191.3,8997060.0,7467600.0,477473974.2,396305532.0,2006 Q4,401750853.138,461.681073044,1017.82209363
Natural Gas,2007,1,1820180.56,15905820.0,14802250.0,844121867.4,785555407.5,2007 Q1,785870077.04,431.753911843,951.844674049
Natural Gas,2007,2,1895345.29,17182890.0,16022000.0,911895972.3,850287540.0,2007 Q2,850861219.671,448.921483679,989.692302919
Natural Gas,2007,3,4853061.21,44646300.0,42668040.0,2369379141.0,2264392882.8,2007 Q3,2187447263.05,450.735560174,993.691615959
Natural Gas,2007,4,2335252.87,21182230.0,19825380.0,1124140946.1,1052132916.6,2007 Q4,1038816130.02,444.840960635,980.696381816
Natural Gas,2008,1,1482033.03,13044910.0,11907980.0,692293373.7,631956498.6,2008 Q1,632857248.905,427.019665618,941.407554821
Natural Gas,2008,2,1797290.43,17659640.0,16658090.0,937197094.8,884044836.3,2008 Q2,885988663.107,492.957981814,1086.77516671
Natural Gas,2008,3,4278303.95,39186870.0,37605910.0,2079647190.9,1995745643.7,2008 Q3,1996849536.01,466.73858598,1028.97188665
Natural Gas,2008,4,1757455.41,15172600.0,14231530.0,805209882.0,755267297.1,2008 Q4,761653475.185,433.384238855,955.43889298
Natural Gas,2009,1,2789488.74,23026530.0,21930150.0,1222017947.1,1163833060.5,2009 Q1,1152613358.89,413.198785269,910.938042003
Natural Gas,2009,2,2267051.21,19437730.0,18315880.0,1031560331.1,972023751.6,2009 Q2,985476315.836,434.695216186,958.329073604
Natural Gas,2009,3,5005347.56,43821940.0,41742490.0,2325630355.8,2215273944.3,2009 Q3,2233243449.93,446.171504208,983.629698176
Natural Gas,2009,4,2139496.26,17803160.0,16435230.0,944813701.2,872217656.1,2009 Q4,874190127.336,408.596240003,900.79127071
Natural Gas,2010,1,2876978.56,23284320.0,22046770.0,1235698862.4,1170022083.9,2010 Q1,1163322991.99,404.355808612,891.442815666
Natural Gas,2010,2,3317780.72,30122790.0,29087200.0,1598616465.3,1543657704.0,2010 Q2,1565800037.66,471.941990686,1040.44331267
Natural Gas,2010,3,6332532.17,56328420.0,54549440.0,2989349249.4,2894938780.8,2010 Q3,2921037281.01,461.274763806,1016.92634429
Natural Gas,2010,4,4471833.65,39250580.0,37687470.0,2083028280.6,2000074032.9,2010 Q4,2038856787.7,455.933057281,1005.15001808
Natural Gas,2011,1,3942619.34,32080660.0,30625270.0,1702520626.2,1625283078.9,2011 Q1,1612905076.12,409.094801459,901.890399296
Natural Gas,2011,2,3033357.39,26709750.0,25517840.0,1417486432.5,1354231768.8,2011 Q2,1396804288.82,460.48127841,1015.17702638
Natural Gas,2011,3,6636667.49,55770840.0,53865130.0,2959758478.8,2858622449.1,2011 Q3,2872719553.19,432.855730308,954.273743036
Natural Gas,2011,4,4719728.94,37582730.0,35952290.0,1994515481.1,1907988030.3,2011 Q4,1924579113.62,407.773229795,898.976862405
Natural Gas,2012,1,6521827.46,51681600.0,49315210.0,2742742512.0,2617158194.7,2012 Q1,2638936699.52,404.631480318,892.050561509
Natural Gas,2012,2,5478266.7,45980410.0,43887180.0,2440180358.7,2329092642.6,2012 Q2,2394550616.18,437.100044103,963.63075723
Natural Gas,2012,3,7999858.68,67434830.0,64482450.0,3578766428.1,3422083621.5,2012 Q3,3490058309.61,436.264995322,961.789808687
Natural Gas,2012,4,5037796.25,40538370.0,38286240.0,2151371295.9,2031850756.8,2012 Q4,2062488366.67,409.402894503,902.569621221
Natural Gas,2013,1,5136139.73,40404910.0,38630330.0,2144288573.7,2050111613.1,2013 Q1,2041135196.78,397.406477253,876.122319752
Natural Gas,2013,2,5095469.4,41912010.0,39746630.0,2224270370.7,2109353654.1,2013 Q2,2137098530.79,419.411513056,924.634621684
Natural Gas,2013,3,7257688.79,62504020.0,59627250.0,3317088341.4,3164418157.5,2013 Q3,3186523261.52,439.054822234,967.940261097
Natural Gas,2013,4,5161869.06,42913110.0,39980300.0,2277398747.7,2121754521.0,2013 Q4,2132945933.38,413.211940983,910.967045091
Natural Gas,2014,1,5322429.25,44240880.0,41400070.0,2347863501.6,2197101714.9,2014 Q1,2191099723.29,411.672869732,907.574008612
Natural Gas,2014,2,5381956.4,45967480.0,43188500.0,2439494163.6,2292013695.0,2014 Q2,2331027531.68,433.118992135,954.854130062
Natural Gas,2014,3,6176734.27,52411240.0,49871940.0,2781464506.8,2646703855.8,2014 Q3,2692676444.02,435.938527759,961.070078297
Natural Gas,2014,4,4000445.71,34448770.0,31754170.0,1828196223.9,1685193801.9,2014 Q4,1709935660.86,427.436287058,942.326038447
Natural Gas,2015,1,7513465.29,60822860.0,56776240.0,3227869180.2,3013115056.8,2015 Q1,3011120464.95,400.763209615,883.522571917
Natural Gas,2015,2,8289930.56,70162780.0,64854950.0,3723538734.6,3441852196.5,2015 Q2,3510585214.33,423.475828769,933.594812103
Natural Gas,2015,3,10531155.01,87221940.0,82297280.0,4628868355.8,4367516649.6,2015 Q3,4410022812.66,418.759652523,923.197529953
Natural Gas,2015,4,6949665.13,59520890.0,54582200.0,3158773632.3,2896677354.0,2015 Q4,2947780866.72,424.161569166,935.106595384
Natural Gas,2016,1,9533351.18,75170800.0,70784280.0,3989314356.0,3756521739.6,2016 Q1,3730169939.17,391.275834566,862.606704885
Natural Gas,2016,2,8582425.34,72857600.0,68109480.0,3866552832.0,3614570103.6,2016 Q2,3634118230.35,423.437208759,933.50967043
Natural Gas,2016,3,13966400.62,113684250.0,108634340.0,6033223147.5,5765224423.8,2016 Q3,5890488060.15,421.76135573,929.815084841
Natural Gas,2016,4,8573866.26,68214920.0,63412090.0,3620165804.4,3365279616.3,2016 Q4,3473219667.85,405.093753801,893.069689629
Natural Gas,2017,1,10674474.93,82517560.0,77413440.0,4379206909.2,4108331260.8,2017 Q1,4104803449.3,384.543827797,847.765322761
Nuclear,2001,1,6842992.0,,,0.0,0.0,2001 Q1,0.0,0.0,0.0
Nuclear,2001,2,7107193.0,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Nuclear,2001,3,6837243.0,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Nuclear,2001,4,4971702.0,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Nuclear,2002,1,7413142.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Nuclear,2002,2,7176890.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Nuclear,2002,3,7133695.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Nuclear,2002,4,5622436.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Nuclear,2003,1,5426024.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Nuclear,2003,2,5774069.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Nuclear,2003,3,7337409.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Nuclear,2003,4,6278520.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Nuclear,2004,1,7471498.0,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Nuclear,2004,2,6741357.0,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Nuclear,2004,3,7242231.0,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
