fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,17736970.0,183682000.0,183682000.0,17495710500.0,17495710500.0,16452156334.9,927.562956632,2044.90529419
Coal,2002,16413025.0,160496000.0,160496000.0,15287244000.0,15287244000.0,16560388256.4,1008.97843368,2224.39385489
Coal,2003,17085959.0,177309000.0,177309000.0,16888682250.0,16888682250.0,16388962074.4,959.206449834,2114.66653931
Coal,2004,18257265.0,188733310.0,188733310.0,17976847777.5,17976847777.5,18098903382.8,991.326104036,2185.47752896
Coal,2005,18384261.0,193187130.0,193187130.0,18401074132.5,18401074132.5,18460477850.5,1004.14576634,2213.73975648
Coal,2006,7253521.0,79521330.0,79521330.0,7574406682.5,7574406682.5,8161040258.2,1125.11430769,2480.42700272
Coal,2007,7090910.6,78201510.0,78201510.0,7448693827.5,7448693827.5,7795125308.74,1099.31230958,2423.54391771
Coal,2008,7812352.45,84239410.0,84239410.0,8023803802.5,8023803802.5,8011227137.55,1025.45644079,2260.72126936
Coal,2009,7539936.46,80418530.0,80418530.0,7659864982.5,7659864982.5,7690824672.08,1020.01186786,2248.71816388
Coal,2010,6997302.49,76036080.0,76036080.0,7242436620.0,7242436620.0,7269430929.7,1038.89047817,2290.33794816
Coal,2011,5407304.31,60201640.0,60201640.0,5734206210.0,5734206210.0,5836437015.46,1079.36167097,2379.56073981
Coal,2012,4079431.64,45928300.0,45928300.0,4374670575.0,4374670575.0,4408277620.02,1080.6107343,2382.31442483
Coal,2013,5254553.26,57255030.0,57255030.0,5453541607.5,5453541607.5,5583230131.64,1062.55086881,2342.49964539
Coal,2014,6547863.59,71910210.0,71910210.0,6849447502.5,6849447502.5,6863992260.17,1048.27966646,2311.03735268
Coal,2015,2657288.97,29815580.0,29815580.0,2839933995.0,2839933995.0,2861184288.44,1076.73057795,2373.76023214
Coal,2016,2166830.74,24320010.0,24320010.0,2316480952.5,2316480952.5,2314878377.11,1068.32450471,2355.22820309
Coal,2017,483159.5,5767640.0,5767640.0,549367710.0,549367710.0,565120248.04,1169.63497156,2578.5772583
Hydro,2001,2513722.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2002,2267588.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2003,1756705.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2004,1615123.13,,,0.0,0.0,0.0,0.0,0.0
Hydro,2005,1702380.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2006,2057625.99,,,0.0,0.0,0.0,0.0,0.0
Hydro,2007,2003191.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2008,1750620.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2009,2460594.77,,,0.0,0.0,0.0,0.0,0.0
Hydro,2010,2157296.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2011,2190583.03,,,0.0,0.0,0.0,0.0,0.0
Hydro,2012,2440415.02,,,0.0,0.0,0.0,0.0,0.0
Hydro,2013,2681943.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2014,2389000.01,,,0.0,0.0,0.0,0.0,0.0
Hydro,2015,2264136.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2016,1766640.17,,,0.0,0.0,0.0,0.0,0.0
Hydro,2017,289665.58,,,0.0,0.0,0.0,0.0,0.0
Natural Gas,2001,11513773.0,111339000.0,108241000.0,5908760730.0,5744349870.0,5401720730.55,469.152964068,1034.29462458
Natural Gas,2002,12210661.0,111781000.0,108520000.0,5932217670.0,5759156400.0,6238787450.08,510.929543461,1126.39527151
