fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,3245939.0,1,34560000.0,34198000.0,3291840000.0,3257359500.0,2001-01-01,3502414045.97,1079.01412995,2378.79455089
Coal,2001,2,2881716.0,1,30653000.0,30292000.0,2919698250.0,2885313000.0,2001-02-01,3018884568.43,1047.59961371,2309.53810839
Coal,2001,3,2843836.0,1,30847000.0,30392000.0,2938176750.0,2894838000.0,2001-03-01,3010594311.01,1058.63851186,2333.87446325
Coal,2001,4,2689543.0,2,29186000.0,28804000.0,2779966500.0,2743581000.0,2001-04-01,2891171011.88,1074.96738735,2369.87310215
Coal,2001,5,3152661.0,2,34103000.0,33731000.0,3248310750.0,3212877750.0,2001-05-01,3392817255.78,1076.17573084,2372.53701622
Coal,2001,6,3049285.0,2,32899000.0,32558000.0,3133629750.0,3101149500.0,2001-06-01,3248278267.16,1065.25899257,2348.46997502
Coal,2001,7,3235081.0,3,34888000.0,34457000.0,3323082000.0,3282029250.0,2001-07-01,3440170066.91,1063.39534216,2344.36137133
Coal,2001,8,3246174.0,3,35008000.0,34557000.0,3334512000.0,3291554250.0,2001-08-01,3430205807.81,1056.6919111,2329.5829872
Coal,2001,9,2809067.0,3,30178000.0,29833000.0,2874454500.0,2841593250.0,2001-09-01,2962111885.86,1054.48246192,2324.71203555
Coal,2001,10,2647793.0,4,28700000.0,28252000.0,2733675000.0,2691003000.0,2001-10-01,2716600199.37,1025.98662334,2261.89010982
Coal,2001,11,2992049.0,4,31939000.0,31601000.0,3042189750.0,3009995250.0,2001-11-01,3078692536.63,1028.95792704,2268.44064594
Coal,2001,12,3157884.0,4,33768000.0,33398000.0,3216402000.0,3181159500.0,2001-12-01,3312876722.29,1049.0811956,2312.80440382
Coal,2002,1,3238541.0,1,34715000.0,34415000.0,3306603750.0,3278028750.0,2002-01-01,3391763364.32,1047.31215826,2308.9043841
Coal,2002,2,2730014.0,1,29208000.0,28952000.0,2782062000.0,2757678000.0,2002-02-01,2863006643.71,1048.71500428,2311.99709844
Coal,2002,3,2558247.0,1,27552000.0,27184000.0,2624328000.0,2589276000.0,2002-03-01,2707382765.7,1058.29607763,2333.11953274
Coal,2002,4,2638268.0,2,28535000.0,28181000.0,2717958750.0,2684240250.0,2002-04-01,2800775308.12,1061.59620938,2340.39500319
Coal,2002,5,3028547.0,2,32453000.0,32153000.0,3091148250.0,3062573250.0,2002-05-01,3196786910.29,1055.55136185,2327.06853234
Coal,2002,6,3037860.0,2,32433000.0,32069000.0,3089243250.0,3054572250.0,2002-06-01,3234073235.69,1064.58929499,2346.99355974
Coal,2002,7,3219683.0,3,34582000.0,34137000.0,3293935500.0,3251549250.0,2002-07-01,3429340890.66,1065.11755681,2348.15816574
Coal,2002,8,3135992.0,3,33457000.0,33062000.0,3186779250.0,3149155500.0,2002-08-01,3354263691.41,1069.60211997,2358.04483369
Coal,2002,9,2763029.0,3,29993000.0,29673000.0,2856833250.0,2826353250.0,2002-09-01,2991023552.68,1082.51616348,2386.51513402
Coal,2002,10,2951146.0,4,32164000.0,31819000.0,3063621000.0,3030759750.0,2002-10-01,3161076686.21,1071.13531022,2361.4249049
Coal,2002,11,2911461.0,4,31924000.0,31664000.0,3040761000.0,3015996000.0,2002-11-01,3122655365.36,1072.53896424,2364.51940056
Coal,2002,12,3175463.0,4,33613000.0,33327000.0,3201638250.0,3174396750.0,2002-12-01,3378158106.53,1063.83167007,2345.32329984
Coal,2003,1,3150104.0,1,33195000.0,32754000.0,3161823750.0,3119818500.0,2003-01-01,3280404262.35,1041.36379699,2295.79062684
Coal,2003,2,2764025.0,1,29234000.0,28843000.0,2784538500.0,2747295750.0,2003-02-01,2905400271.97,1051.14833331,2317.36161561
Coal,2003,3,2867605.0,1,30187000.0,29786000.0,2875311750.0,2837116500.0,2003-03-01,3047175931.52,1062.62052533,2342.65321013
Coal,2003,4,2832471.0,2,29561000.0,29185000.0,2815685250.0,2779871250.0,2003-04-01,2995020528.51,1057.387888,2331.11733788
Coal,2003,5,2891440.0,2,30486000.0,30079000.0,2903791500.0,2865024750.0,2003-05-01,3078872457.01,1064.823222,2347.50927522
Coal,2003,6,2968705.0,2,31393000.0,30989000.0,2990183250.0,2951702250.0,2003-06-01,3195793004.76,1076.49396109,2373.23858662
Coal,2003,7,3344072.0,3,35308000.0,34807000.0,3363087000.0,3315366750.0,2003-07-01,3559793695.86,1064.50868757,2346.81585262
Coal,2003,8,3254406.0,3,34746000.0,34239000.0,3309556500.0,3261264750.0,2003-08-01,3484575969.39,1070.72564683,2360.521761
Coal,2003,9,2818889.0,3,30136000.0,29727000.0,2870454000.0,2831496750.0,2003-09-01,3000015626.19,1064.25461456,2346.25572327
Coal,2003,10,2953671.0,4,31150000.0,30749000.0,2967037500.0,2928842250.0,2003-10-01,3121736924.17,1056.90069211,2330.04326583
Coal,2003,11,2998913.0,4,31770000.0,31348000.0,3026092500.0,2985897000.0,2003-11-01,3193600569.16,1064.91937884,2347.7212626
Coal,2003,12,3271323.0,4,34257000.0,33798000.0,3262979250.0,3219259500.0,2003-12-01,3463390172.66,1058.71238415,2334.0373221
Coal,2004,1,3248902.41,1,34300350.0,33768890.0,3267108337.5,3216486772.5,2004-01-01,3385847267.01,1042.15111435,2297.52634671
Coal,2004,2,3045261.08,1,32086450.0,31636740.0,3056234362.5,3013399485.0,2004-02-01,3178956537.82,1043.90279004,2301.38809093
Coal,2004,3,3015190.24,1,31897450.0,31400590.0,3038232112.5,2990906197.5,2004-03-01,3142168501.55,1042.11285241,2297.44199442
Coal,2004,4,2673879.82,2,28124350.0,27728130.0,2678844337.5,2641104382.5,2004-04-01,2790394100.69,1043.57498786,2300.66541823
Coal,2004,5,2831314.12,2,30496130.0,30116520.0,2904756382.5,2868598530.0,2004-05-01,3026739068.43,1069.02270117,2356.76744701
Coal,2004,6,2856089.56,2,30845200.0,30402320.0,2938005300.0,2895820980.0,2004-06-01,3105429192.31,1087.30105519,2397.06390628
Coal,2004,7,3150410.87,3,33014050.0,32541780.0,3144588262.5,3099604545.0,2004-07-01,3330309928.78,1057.10336404,2330.49007636
Coal,2004,8,3243897.14,3,34011780.0,33520120.0,3239622045.0,3192791430.0,2004-08-01,3461401890.2,1067.05044606,2352.41941338
Coal,2004,9,2913875.75,3,30616750.0,30158920.0,2916245437.5,2872637130.0,2004-09-01,3037262673.39,1042.34460697,2297.95292053
Coal,2004,10,2878953.81,4,30207970.0,29743170.0,2877309142.5,2833036942.5,2004-10-01,2972777791.47,1032.58960986,2276.4470539
Coal,2004,11,2767796.57,4,29213710.0,28776290.0,2782605877.5,2740941622.5,2004-11-01,2929056256.13,1058.26283907,2333.04625501
Coal,2004,12,3222819.11,4,33714790.0,33213160.0,3211333747.5,3163553490.0,2004-12-01,3436022989.32,1066.15446665,2350.44413717
Coal,2005,1,3119116.17,1,32669580.0,32111160.0,3111777495.0,3058587990.0,2005-01-01,3311169256.0,1061.57291859,2340.34365632
Coal,2005,2,2819549.41,1,29777860.0,29289970.0,2836341165.0,2789869642.5,2005-02-01,2967984646.41,1052.64502047,2320.66121213
Coal,2005,3,3224724.23,1,33976740.0,33447710.0,3236284485.0,3185894377.5,2005-03-01,3418825387.91,1060.19155254,2337.29829672
Coal,2005,4,2716757.55,2,28886390.0,28440890.0,2751428647.5,2708994772.5,2005-04-01,2944153926.23,1083.70138742,2389.12807872
Coal,2005,5,3046312.17,2,32317660.0,31787970.0,3078257115.0,3027804142.5,2005-05-01,3218969442.47,1056.67747192,2329.55115459
Coal,2005,6,3027058.75,2,31877170.0,31331210.0,3036300442.5,2984297752.5,2005-06-01,3181953295.69,1051.1699833,2317.40934518
