year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,19244907.013,11243143683.7,584.213978071,2001 Q1,0.12012983326,1287.95813606
2001,2,18051525.96,9933037496.72,550.260267122,2001 Q2,0.055029431676,1213.1037849
2001,3,20273849.878,11619946549.1,573.149481675,2001 Q3,0.098915564228,1263.5653473
2001,4,15969898.448,10060055394.3,629.938595233,2001 Q4,0.207798923216,1388.76262705
2002,1,18267855.825,9955305872.14,544.963019607,2002 Q1,0.0448728705548,1201.42547303
2002,2,18003818.793,9692980026.57,538.384669276,2002 Q2,0.032260015101,1186.92284189
2002,3,21541075.0,12480775365.4,579.394267249,2002 Q3,0.110888866624,1277.33260158
2002,4,17213728.0,10276327435.7,596.984420557,2002 Q4,0.144614960541,1316.11185356
2003,1,19083336.432,11627219165.0,609.286494867,2003 Q1,0.168202072392,1343.23300658
2003,2,16219616.762,8255742068.72,508.997357327,2003 Q2,-0.0240851017035,1122.13557396
2003,3,21556276.0,12128362843.2,562.637203347,2003 Q3,0.0787600783738,1240.3899785
2003,4,18472160.0,10590749309.8,573.335728457,2003 Q4,0.099272660403,1263.97594696
2004,1,20246732.51,10371223189.7,512.241823936,2004 Q1,-0.0178643949446,1129.28832505
2004,2,19080607.67,9705541273.55,508.659967304,2004 Q2,-0.0247319890513,1121.39176392
2004,3,21564704.09,11349481446.7,526.298965165,2004 Q3,0.00908775589761,1160.2786986
2004,4,18007995.68,9215579057.01,511.749292968,2004 Q4,-0.0188087383739,1128.20249128
2005,1,20579667.26,10804394088.7,525.003342,2005 Q1,0.00660362129169,1157.42236777
2005,2,17096547.01,8307784297.27,485.933463196,2005 Q2,-0.0683061523064,1071.28891296
2005,3,23422507.12,12735700029.6,543.737694875,2005 Q3,0.0425235211054,1198.72412212
2005,4,17844323.57,9325590023.19,522.608211323,2005 Q4,0.00201137011909,1152.14206268
2006,1,17944924.644,9051647590.29,504.412683244,2006 Q1,-0.0328754258125,1112.02820148
2006,2,17164871.592,8400920818.04,489.425206184,2006 Q2,-0.0616113356161,1078.98680955
2006,3,21933092.422,10964539286.0,499.908497855,2006 Q3,-0.0415114266932,1102.09827437
2006,4,16125809.066,7923702153.22,491.367727398,2006 Q4,-0.0578868852514,1083.26929182
2007,1,19520017.929,9760949209.51,500.048168245,2007 Q1,-0.0412436327388,1102.40619171
2007,2,18427181.195,9436017961.83,512.070612536,2007 Q2,-0.0181926633616,1128.9108724
2007,3,22658079.317,12058722749.4,532.20410171,2007 Q3,0.0204098396919,1173.29716263
2007,4,17913006.533,9146425769.96,510.602491721,2007 Q4,-0.0210075325448,1125.67425325
2008,1,18559587.58,9355218592.72,504.063926658,2008 Q1,-0.0335441065899,1111.25933271
2008,2,17157787.606,8340771811.14,486.121637747,2008 Q2,-0.0679453599669,1071.70376258
2008,3,20565133.075,10043147522.4,488.358012843,2008 Q3,-0.0636574953191,1076.63407511
2008,4,16627192.542,8021099797.78,482.408547175,2008 Q4,-0.0750645725831,1063.5178831
2009,1,19162879.672,9224114463.7,481.35325283,2009 Q1,-0.0770879180066,1061.19138119
2009,2,15944420.822,6642646687.5,416.6126046,2009 Q2,-0.20121697727,918.464148102
2009,3,19520822.073,8456820235.26,433.220496741,2009 Q3,-0.169374200217,955.077907116
2009,4,15646324.811,6516319303.58,416.476033976,2009 Q4,-0.201478827956,918.163064502
2010,1,18800020.411,8475145145.07,450.805103388,2010 Q1,-0.13565874107,993.844930929
2010,2,17514713.343,8358829398.88,477.246143581,2010 Q2,-0.0849625936733,1052.13684814
2010,3,21138073.101,10217159350.9,483.353392811,2010 Q3,-0.0732529935646,1065.60088979
2010,4,15815312.955,6829539759.61,431.8308325,2010 Q4,-0.172038642413,952.01425333
2011,1,18256752.822,7530513857.17,412.478272045,2011 Q1,-0.209143848947,909.34959855
2011,2,15378905.954,6807555967.54,442.655413064,2011 Q2,-0.15128437073,975.878123641
2011,3,19372798.924,8897386262.28,459.272111231,2011 Q3,-0.119424709637,1012.51129642
2011,4,13955982.048,4744081532.36,339.931759445,2011 Q4,-0.348239310734,749.413556872
2012,1,18251563.978,6065013829.74,332.301047573,2012 Q1,-0.362869888463,732.590889479
2012,2,15681074.98,5518687999.52,351.933015215,2012 Q2,-0.3252289667,775.871525343
2012,3,21359668.229,8324804806.32,389.744106372,2012 Q3,-0.252732701935,859.229856908
2012,4,15950561.579,5123079719.25,321.184912134,2012 Q4,-0.384183166478,708.084257292
2013,1,19395858.958,7365760279.77,379.759426779,2013 Q1,-0.271876607949,837.217632276
2013,2,17472029.577,6626217890.89,379.247176849,2013 Q2,-0.272858759096,836.088326081
2013,3,21794101.835,9180685186.27,421.246319567,2013 Q3,-0.1923326257,928.679636118
2013,4,18688597.141,7281408940.31,389.617737777,2013 Q4,-0.252974991984,858.951264704
2014,1,22051559.911,9428280737.81,427.556180872,2014 Q1,-0.180234551781,942.59035635
2014,2,17858673.738,6355935609.56,355.901882906,2014 Q2,-0.317619345444,784.621291055
2014,3,19935678.593,7953184609.25,398.942256826,2014 Q3,-0.235096830284,879.508099398
2014,4,17883221.972,6550114604.66,366.27150381,2014 Q4,-0.297737380667,807.4821573
2015,1,22381989.986,8746139551.19,390.766842299,2015 Q1,-0.25077178168,861.484580532
2015,2,19699643.642,6554768271.83,332.735372829,2015 Q2,-0.362037144476,733.54840294
2015,3,24439865.213,9441884206.18,386.331271629,2015 Q3,-0.259276225636,851.705921433
2015,4,18532430.736,6756975138.73,364.602746126,2015 Q4,-0.300936936544,803.803214109
2016,1,23325551.54,8277916300.34,354.886197917,2016 Q1,-0.31956674674,782.382111927
2016,2,21272253.2,7264319252.47,341.49270339,2016 Q2,-0.34524646916,752.854813894
