fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1101833984.0,11729648000.0,11486920000.0,1.117248972e+12,1.09412913e+12,1.09322416734e+12,992.185922028,2187.3730837
Coal,2002,1073903404.0,11331076000.0,11089524000.0,1.079284989e+12,1.056277161e+12,1.05957249001e+12,986.655304437,2175.18028416
Coal,2003,1081944644.0,11521428000.0,11255056000.0,1.097416017e+12,1.072044084e+12,1.073818056e+12,992.48890593,2188.04104201
Coal,2004,1114731071.76,11871327160.0,11554525040.0,1.13074391199e+12,1.10056851006e+12,1.10116719372e+12,987.832152182,2177.7747627
Coal,2005,1121325019.0,11980486520.0,11664475240.0,1.14114134103e+12,1.11104126661e+12,1.11029904604e+12,990.167014229,2182.92219957
Coal,2006,1084949653.68,11578696360.0,11278905800.0,1.10287082829e+12,1.07431577745e+12,1.07337039387e+12,989.327375911,2181.07113293
Coal,2007,1083523726.16,11565421640.0,11270720960.0,1.10160641121e+12,1.07353617144e+12,1.07373679153e+12,990.967493936,2184.68693713
Coal,2008,1083211087.36,11515891920.0,11235103400.0,1.09688870538e+12,1.07014359885e+12,1.06984229078e+12,987.658179707,2177.39122298
Coal,2009,971230246.72,10313140760.0,10067424280.0,9.8232665739e+11,9.5892216267e+11,9.57669398829e+11,986.037453079,2173.81816906
Coal,2010,1000884339.4,10724860920.0,10450857720.0,1.02154300263e+12,9.9544419783e+11,9.9366534552e+11,992.78738452,2188.69906791
Coal,2011,960882486.12,10357055520.0,10056341400.0,9.8650953828e+11,9.5786651835e+11,9.56909359203e+11,995.865127136,2195.48425928
Coal,2012,909617959.6,9774662360.0,9496035520.0,9.3103658979e+11,9.0449738328e+11,9.04643215796e+11,994.530952526,2192.54293794
Coal,2013,939100066.64,10111692480.0,9830668160.0,9.6313870872e+11,9.3637114224e+11,9.36634904645e+11,997.374974103,2198.81286791
Coal,2014,921721447.12,9889857480.0,9599649040.0,9.4200892497e+11,9.1436657106e+11,9.14384730812e+11,992.040202242,2187.05182986
Coal,2015,848924371.56,9152985400.0,8895951280.0,8.7182185935e+11,8.4733935942e+11,8.46739552373e+11,997.426367695,2198.92617022
Coal,2016,768562887.72,8305567440.0,8090992760.0,7.9110529866e+11,7.7066706039e+11,7.70368555708e+11,1002.34940825,2209.77950543
Coal,2017,184057004.04,1989766840.0,1939001360.0,1.8952529151e+11,1.8468987954e+11,1.84646983134e+11,1003.20541507,2211.66665806
Natural Gas,2001,170335316.0,1805168000.0,1688580000.0,95800265760.0,89612940600.0,89538821043.9,525.662106641,1158.8746803
Natural Gas,2002,179529632.0,1721564000.0,1622312000.0,91363401480.0,86096097840.0,86364696820.7,481.060958342,1060.54698876
Natural Gas,2003,194482948.0,1836252000.0,1773852000.0,97449893640.0,94138325640.0,94294101653.7,484.845086026,1068.88947665
Natural Gas,2004,245627466.52,2209899920.0,2113355880.0,1.17279388754e+11,1.12155796552e+11,1.12216806695e+11,456.857729655,1007.1885508
Natural Gas,2005,269988024.4,2291370320.0,2185575200.0,1.21603022882e+11,1.15988475864e+11,1.15910990864e+11,429.319008211,946.476685502
Natural Gas,2006,311125954.72,2605862160.0,2498695600.0,1.38293104831e+11,1.32605775492e+11,1.32489084175e+11,425.837453177,938.801249274
Natural Gas,2007,371638823.52,3042573200.0,2942987720.0,1.61469359724e+11,1.561843583e+11,1.56213545692e+11,420.336993354,926.674935548
Natural Gas,2008,377364998.08,3028378120.0,2953766680.0,1.60716026828e+11,1.56756397708e+11,1.56712261605e+11,415.280331781,915.527019444
Natural Gas,2009,368722490.68,2982308160.0,2914256520.0,1.58271094051e+11,1.54659593516e+11,1.54457541719e+11,418.899160272,923.505088735
Natural Gas,2010,180822410.36,1493163880.0,1455092600.0,79242207111.6,77221764282.0,77083769491.2,426.295442792,939.81093318
