fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,2626719.0,1,27402000.0,27402000.0,2610040500.0,2610040500.0,2001-01-01,2765390570.58,1052.79269331,2320.98677167
Coal,2001,2,2314453.0,1,24384000.0,24384000.0,2322576000.0,2322576000.0,2001-02-01,2410318673.87,1041.42044529,2295.91551369
Coal,2001,3,2144473.0,1,22388000.0,22388000.0,2132457000.0,2132457000.0,2001-03-01,2204959224.65,1028.2056359,2266.78214492
Coal,2001,4,1796526.0,2,16928000.0,16928000.0,1612392000.0,1612392000.0,2001-04-01,2020118736.83,1124.45839183,2478.98097062
Coal,2001,5,2601279.0,2,27352000.0,27352000.0,2605278000.0,2605278000.0,2001-05-01,2698228251.48,1037.26983975,2286.76508872
Coal,2001,6,2516866.0,2,26256000.0,26256000.0,2500884000.0,2500884000.0,2001-06-01,2619043661.6,1040.59717983,2294.10054265
Coal,2001,7,2725190.0,3,28387000.0,28387000.0,2703861750.0,2703861750.0,2001-07-01,2838949057.17,1041.74353244,2296.62779162
Coal,2001,8,2370652.0,3,24579000.0,24579000.0,2341149750.0,2341149750.0,2001-08-01,2452274094.93,1034.43023056,2280.50488629
Coal,2001,9,2195658.0,3,23075000.0,23075000.0,2197893750.0,2197893750.0,2001-09-01,2342441267.07,1066.85160761,2351.98105415
Coal,2001,10,2352771.0,4,24882000.0,24882000.0,2370010500.0,2370010500.0,2001-10-01,2497681892.72,1061.59158402,2340.38480613
Coal,2001,11,2169335.0,4,22680000.0,22680000.0,2160270000.0,2160270000.0,2001-11-01,2270708162.87,1046.73006376,2307.62109857
Coal,2001,12,2588265.0,4,26910000.0,26910000.0,2563177500.0,2563177500.0,2001-12-01,2690735690.67,1039.59049428,2291.88120368
Coal,2002,1,2152215.0,1,22497000.0,22497000.0,2142839250.0,2142839250.0,2002-01-01,2256723347.77,1048.55850729,2311.65208517
Coal,2002,2,1909577.0,1,19940000.0,19940000.0,1899285000.0,1899285000.0,2002-02-01,1983981508.64,1038.9638693,2290.49974625
Coal,2002,3,2239775.0,1,23128000.0,23128000.0,2202942000.0,2202942000.0,2002-03-01,2339034848.14,1044.31688368,2302.30100176
Coal,2002,4,2216961.0,2,23575000.0,23575000.0,2245518750.0,2245518750.0,2002-04-01,2364415198.19,1066.51185934,2351.2320451
Coal,2002,5,2375142.0,2,24511000.0,24511000.0,2334672750.0,2334672750.0,2002-05-01,2520693860.7,1061.28133,2339.70082012
Coal,2002,6,2535867.0,2,26496000.0,26496000.0,2523744000.0,2523744000.0,2002-06-01,2558220972.39,1008.81512019,2224.03381397
Coal,2002,7,2466890.0,3,25982000.0,25982000.0,2474785500.0,2474785500.0,2002-07-01,2501093374.1,1013.8649774,2235.16672917
Coal,2002,8,1790177.0,3,19116000.0,19116000.0,1820799000.0,1820799000.0,2002-08-01,2468547021.41,1378.94019497,3040.01155383
Coal,2002,9,2449500.0,3,25822000.0,25822000.0,2459545500.0,2459545500.0,2002-09-01,2409092835.43,983.503913219,2168.23272708
Coal,2002,10,2369304.0,4,24686000.0,24686000.0,2351341500.0,2351341500.0,2002-10-01,2350931687.11,992.24569203,2187.50485265
Coal,2002,11,2231932.0,4,23311000.0,23311000.0,2220372750.0,2220372750.0,2002-11-01,2229186278.66,998.769800631,2201.88790247
Coal,2002,12,2165539.0,4,23168000.0,23168000.0,2206752000.0,2206752000.0,2002-12-01,2217859845.23,1024.16065711,2257.86458466
Coal,2003,1,2567486.0,1,26787000.0,26787000.0,2551461750.0,2551461750.0,2003-01-01,2520142163.02,981.560235584,2163.94769537
Coal,2003,2,2155534.0,1,22358000.0,22358000.0,2129599500.0,2129599500.0,2003-02-01,2097592611.33,973.119705525,2145.3397028
Coal,2003,3,2321448.0,1,23971000.0,23971000.0,2283237750.0,2283237750.0,2003-03-01,2260268445.55,973.645950954,2146.49986347
Coal,2003,4,2377079.0,2,24777000.0,24777000.0,2360009250.0,2360009250.0,2003-04-01,2304228019.97,969.352730796,2137.03503031
Coal,2003,5,2575026.0,2,27100000.0,27100000.0,2581275000.0,2581275000.0,2003-05-01,2441030612.98,947.963481913,2089.88029223
Coal,2003,6,2520884.0,2,26503000.0,26503000.0,2524410750.0,2524410750.0,2003-06-01,2435505509.3,966.131527394,2129.93356529
Coal,2003,7,2638306.0,3,27979000.0,27979000.0,2664999750.0,2664999750.0,2003-07-01,2582806865.39,978.964102494,2158.22426036
Coal,2003,8,2709341.0,3,28987000.0,28987000.0,2761011750.0,2761011750.0,2003-08-01,2590363642.4,956.086237356,2107.78771887
Coal,2003,9,2101055.0,3,22595000.0,22595000.0,2152173750.0,2152173750.0,2003-09-01,2031751573.25,967.014939283,2131.88113514
Coal,2003,10,2182459.0,4,23157000.0,23157000.0,2205704250.0,2205704250.0,2003-10-01,2068304563.89,947.69457932,2089.28746957
Coal,2003,11,2115397.0,4,22603000.0,22603000.0,2152935750.0,2152935750.0,2003-11-01,2023192868.59,956.412847605,2108.50776383
Coal,2003,12,2548829.0,4,26743000.0,26743000.0,2547270750.0,2547270750.0,2003-12-01,2361003585.85,926.309134842,2042.14111867
Coal,2004,1,2373860.75,1,24946790.0,24946790.0,2376181747.5,2376181747.5,2004-01-01,2198370811.41,926.074038426,2041.62282511
Coal,2004,2,2060780.75,1,21607170.0,21607170.0,2058082942.5,2058082942.5,2004-02-01,1930126169.75,936.599475587,2064.82720388
Coal,2004,3,2100564.75,1,22234320.0,22234320.0,2117818980.0,2117818980.0,2004-03-01,1986498821.25,945.697494569,2084.88469653
Coal,2004,4,2026543.75,2,21093760.0,21093760.0,2009180640.0,2009180640.0,2004-04-01,1902801296.69,938.939165113,2069.98528341
Coal,2004,5,2547435.75,2,26581640.0,26581640.0,2531901210.0,2531901210.0,2004-05-01,2377047724.2,933.113906486,2057.14291824
Coal,2004,6,2638434.75,2,27437260.0,27437260.0,2613399015.0,2613399015.0,2004-06-01,2496149826.55,946.072222006,2085.71082063
Coal,2004,7,2617007.75,3,27774090.0,27774090.0,2645482072.5,2645482072.5,2004-07-01,2502761348.34,956.344645268,2108.35740496
Coal,2004,8,2740090.75,3,28743490.0,28743490.0,2737817422.5,2737817422.5,2004-08-01,2566072229.1,936.491694334,2064.58958933
Coal,2004,9,2542964.75,3,26662470.0,26662470.0,2539600267.5,2539600267.5,2004-09-01,2351290473.37,924.625665129,2038.42974134
Coal,2004,10,2473514.75,4,26056320.0,26056320.0,2481864480.0,2481864480.0,2004-10-01,2355242822.97,952.184668788,2099.18632081
Coal,2004,11,2545023.75,4,26756080.0,26756080.0,2548516620.0,2548516620.0,2004-11-01,2376388198.6,933.739105028,2058.52123094
Coal,2004,12,2597676.75,4,27465220.0,27465220.0,2616062205.0,2616062205.0,2004-12-01,2455874617.31,945.411940617,2084.25516429
Coal,2005,1,2488186.73,1,26251450.0,26251450.0,2500450612.5,2500450612.5,2005-01-01,2386517521.84,959.139237048,2114.518362
Coal,2005,2,2523834.79,1,26340770.0,26340770.0,2508958342.5,2508958342.5,2005-02-01,2361326356.57,935.610510612,2062.6469317
Coal,2005,3,2391611.77,1,25356720.0,25356720.0,2415227580.0,2415227580.0,2005-03-01,2298129180.36,960.912305745,2118.42726925
Coal,2005,4,2147280.0,2,23362010.0,23362010.0,2225231452.5,2225231452.5,2005-04-01,2078472950.09,967.956181816,2133.95619843
