fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,72198114.0,759264000.0,745187000.0,72319896000.0,70979061750.0,72669093252.9,1006.52342876,2218.98155103
Coal,2002,72041666.0,763751000.0,756327000.0,72747282750.0,72040146750.0,73418997668.2,1019.11854271,2246.74873925
Coal,2003,76696392.0,788714000.0,778877000.0,75125008500.0,74188034250.0,77558047948.2,1011.23463472,2229.36787569
Coal,2004,74831624.36,765995360.0,753729460.0,72961058040.0,71792731065.0,73640131674.0,984.07768512,2169.49766462
Coal,2005,78128457.44,812737670.0,800272060.0,77413263067.5,76225913715.0,77757663982.2,995.254053773,2194.13708695
Coal,2006,78108668.18,813864030.0,800770570.0,77520548857.5,76273396792.5,76401938599.7,978.149293541,2156.42793254
Coal,2007,77993760.37,820503470.0,807119670.0,78152955517.5,76878148567.5,77063063234.7,988.067030864,2178.29257624
Coal,2008,74604647.96,774102030.0,761592390.0,73733218357.5,72541675147.5,73245709882.0,981.784806777,2164.44278502
Coal,2009,55608723.83,583698620.0,572930100.0,55597293555.0,54571592025.0,55747661823.6,1002.49849276,2210.10817713
Coal,2010,63050410.63,661749810.0,651068940.0,63031669402.5,62014316535.0,63385841314.2,1005.32003964,2216.3285594
Coal,2011,56807353.03,596991520.0,586874490.0,56863442280.0,55899795172.5,58752497620.4,1034.24107068,2280.08786443
Coal,2012,45606919.78,484198130.0,475022550.0,46119871882.5,45245897887.5,48029936394.3,1053.12826707,2321.72657758
Coal,2013,47050483.93,499268530.0,489855070.0,47555327482.5,46658695417.5,49776453076.2,1057.93711177,2332.32815661
Coal,2014,47301626.28,495724370.0,488993810.0,47217746242.5,46576660402.5,49699899914.3,1050.70171626,2316.37700367
Coal,2015,41410429.51,429964190.0,425464250.0,40954089097.5,40525469812.5,43367039226.2,1047.24920121,2308.76558899
Coal,2016,34284120.66,349725060.0,346315880.0,33311311965.0,32986587570.0,35317398258.4,1030.13866415,2271.04369899
Coal,2017,7530134.51,76214470.0,75554610.0,7259428267.5,7196576602.5,7881252099.11,1046.62832897,2307.39681405
Natural Gas,2001,9612682.0,123154000.0,93615000.0,6535782780.0,4968148050.0,5086441057.95,529.13859607,1166.5389489
Natural Gas,2002,15904065.0,158641000.0,134819000.0,8419077870.0,7154844330.0,7291788299.7,458.485821059,1010.77784111
Natural Gas,2003,12243599.0,120458000.0,104008000.0,6392706060.0,5519704560.0,5770438794.5,471.302498106,1039.03348732
Natural Gas,2004,15977019.23,148452650.0,127662240.0,7878382135.5,6775035076.8,6949373115.5,434.960552745,958.914034582
Natural Gas,2005,13869450.85,128045750.0,113563460.0,6795387952.5,6026812822.2,6147920877.2,443.270677671,977.234535993
Natural Gas,2006,19407221.72,169280780.0,154834210.0,8983730994.6,8217051524.7,8230899533.27,424.11529337,935.004575763
Natural Gas,2007,23231776.3,201140290.0,186303450.0,10674515190.3,9887124091.5,9910905546.9,426.609890648,940.504164922
Natural Gas,2008,22362918.76,185040060.0,174009410.0,9820075984.2,9234679388.7,9324304215.24,416.953811589,919.216373029
Natural Gas,2009,31617082.68,251459260.0,239347200.0,13344942928.2,12702155904.0,12975899465.1,410.407867052,904.785183703
Natural Gas,2010,39235017.15,307477150.0,294620850.0,16317812350.5,15635528509.5,15981327931.1,407.323077494,897.984456643
Natural Gas,2011,47681053.96,371114550.0,356446150.0,19695049168.5,18916597180.5,19881957123.5,416.978138533,919.27000421
Natural Gas,2012,55705000.45,433661150.0,415709580.0,23014397230.5,22061707410.6,23419192747.9,420.414550916,926.845918949
Natural Gas,2013,46586385.25,366427910.0,347423920.0,19446329183.7,18437787434.4,19669809728.8,422.222278532,930.831235253
Natural Gas,2014,48270074.4,386096520.0,362215370.0,20490142316.4,19222769685.9,20511769654.8,424.937601811,936.817436953
Natural Gas,2015,55844456.71,442724690.0,416821550.0,23495399298.3,22120719658.5,23671782747.5,423.887779416,934.502998501
Natural Gas,2016,57750167.1,460481680.0,433225390.0,24437762757.6,22991271447.3,24615819640.2,426.246725791,939.703531678
Natural Gas,2017,10821643.15,89448510.0,82329960.0,4747032425.7,4369250977.2,4784937385.87,442.163664016,974.794013689
Nuclear,2001,30357063.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,31856926.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,31676953.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,31635789.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,31694223.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,31911096.0,,,0.0,0.0,0.0,0.0,0.0
