fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,597143736.0,1,6409503000.0,6257385000.0,6.1050516075e+11,5.9601592125e+11,2001-01-01,5.95462246543e+11,997.184112709,2198.39209488
Coal,2001,2,509225337.0,1,5460255000.0,5328180000.0,5.2008928875e+11,5.07509145e+11,2001-02-01,5.06895230863e+11,995.424214062,2194.51222232
Coal,2001,3,534822336.0,1,5725305000.0,5584689000.0,5.4533530125e+11,5.3194162725e+11,2001-03-01,5.31392758669e+11,993.587445588,2190.46288254
Coal,2001,4,475129593.0,2,5110848000.0,4984533000.0,4.86808272e+11,4.7477676825e+11,2001-04-01,4.7449119081e+11,998.65636197,2201.6378156
Coal,2001,5,499170096.0,2,5381136000.0,5257638000.0,5.12553204e+11,5.007900195e+11,2001-05-01,5.00419782703e+11,1002.50352878,2210.11927956
Coal,2001,6,543229290.0,2,5861439000.0,5728896000.0,5.5830206475e+11,5.45677344e+11,2001-06-01,5.44993870855e+11,1003.24831685,2211.76123932
Coal,2001,7,602712891.0,3,6536385000.0,6395391000.0,6.2259067125e+11,6.0916099275e+11,2001-07-01,6.08446759424e+11,1009.51343253,2225.57331336
Coal,2001,8,628627833.0,3,6804684000.0,6660945000.0,6.48146151e+11,6.3445501125e+11,2001-08-01,6.33583384888e+11,1007.88312516,2221.97913773
Coal,2001,9,522931878.0,3,5678730000.0,5551353000.0,5.408990325e+11,5.2876637325e+11,2001-09-01,5.28100810548e+11,1009.88452371,2226.39142098
Coal,2001,10,509805999.0,4,5515083000.0,5384592000.0,5.2531165575e+11,5.12882388e+11,2001-10-01,5.12324031519e+11,1004.93919751,2215.48895482
Coal,2001,11,502766496.0,4,5398317000.0,5268798000.0,5.1418969425e+11,5.018530095e+11,2001-11-01,5.01368245192e+11,997.218886264,2198.46875666
Coal,2001,12,545733990.0,4,5884893000.0,5742378000.0,5.6053605825e+11,5.469615045e+11,2001-12-01,5.46404855464e+11,1001.22929023,2207.31009325
Coal,2002,1,564221781.0,1,5961114000.0,5809518000.0,5.677961085e+11,5.533565895e+11,2002-01-01,5.52733516623e+11,979.63874355,2159.71157403
Coal,2002,2,490167891.0,1,5150880000.0,5015223000.0,4.9062132e+11,4.7769999075e+11,2002-02-01,4.77108399392e+11,973.35710509,2145.86307388
Coal,2002,3,531642393.0,1,5597865000.0,5447394000.0,5.3319664125e+11,5.188642785e+11,2002-03-01,5.1811867589e+11,974.562380112,2148.52022319
Coal,2002,4,485131689.0,2,5083911000.0,4951593000.0,4.8424252275e+11,4.7163923325e+11,2002-04-01,4.7110539774e+11,971.08766222,2140.85986013
Coal,2002,5,508418406.0,2,5345955000.0,5227938000.0,5.0920221375e+11,4.979610945e+11,2002-05-01,4.97317454186e+11,978.165716104,2156.46413772
Coal,2002,6,577237077.0,2,6093963000.0,5969367000.0,5.8044997575e+11,5.6858220675e+11,2002-06-01,5.67999822127e+11,983.997467867,2169.32081766
Coal,2002,7,645607989.0,3,6833331000.0,6701355000.0,6.5087477775e+11,6.3830406375e+11,2002-07-01,6.37455826397e+11,987.37289076,2176.76227497
Coal,2002,8,628303509.0,3,6701256000.0,6569928000.0,6.38294634e+11,6.25785642e+11,2002-08-01,6.24662164405e+11,994.204481523,2191.82319997
Coal,2002,9,571870557.0,3,6065190000.0,5941323000.0,5.777093475e+11,5.6591101575e+11,2002-09-01,5.65433463937e+11,988.743793532,2179.78456722
Coal,2002,10,551799891.0,4,5811903000.0,5687847000.0,5.5358376075e+11,5.4176742675e+11,2002-10-01,5.41164255964e+11,980.725557926,2162.107565
Coal,2002,11,550716714.0,4,5786865000.0,5661981000.0,5.5119889125e+11,5.3930369025e+11,2002-11-01,5.3881178151e+11,978.382837878,2156.94280439
Coal,2002,12,590128074.0,4,6215013000.0,6096843000.0,5.9197998825e+11,5.8072429575e+11,2002-12-01,5.80250597974e+11,983.262148572,2167.69973274
Coal,2003,1,627047280.0,1,6530868000.0,6393609000.0,6.22065177e+11,6.0899125725e+11,2003-01-01,6.08462292284e+11,970.361106237,2139.25809481
Coal,2003,2,552920220.0,1,5757696000.0,5638302000.0,5.48420544e+11,5.370482655e+11,2003-02-01,5.36403059775e+11,970.127407847,2138.74288334
Coal,2003,3,552289410.0,1,5842692000.0,5709132000.0,5.56516413e+11,5.43794823e+11,2003-03-01,5.43201879676e+11,983.545709624,2168.32487144
Coal,2003,4,492930549.0,2,5205366000.0,5092317000.0,4.958111115e+11,4.8504319425e+11,2003-04-01,4.84488200515e+11,982.873148149,2166.84214241
Coal,2003,5,509524362.0,2,5405517000.0,5302944000.0,5.1487549425e+11,5.05105416e+11,2003-05-01,5.0447150641e+11,990.08319137,2182.7374037
Coal,2003,6,550171233.0,2,5878332000.0,5760243000.0,5.59911123e+11,5.4866314575e+11,2003-06-01,5.48172568132e+11,996.367194888,2196.59111785
Coal,2003,7,628390323.0,3,6698007000.0,6574176000.0,6.3798516675e+11,6.26190264e+11,2003-07-01,6.25442573445e+11,995.309046866,2194.25832472
Coal,2003,8,641753613.0,3,6878331000.0,6746526000.0,6.5516102775e+11,6.426066015e+11,2003-08-01,6.41761822738e+11,1000.01279266,2204.6282027
Coal,2003,9,560873799.0,3,5972490000.0,5857362000.0,5.688796725e+11,5.579137305e+11,2003-09-01,5.57261009649e+11,993.558641253,2190.39938051
Coal,2003,10,547913709.0,4,5748444000.0,5635062000.0,5.47539291e+11,5.367396555e+11,2003-10-01,5.36012657658e+11,978.279332773,2156.71461703
Coal,2003,11,558851535.0,4,5965380000.0,5849019000.0,5.68202445e+11,5.5711905975e+11,2003-11-01,5.56422223821e+11,995.653029424,2195.01666867
Coal,2003,12,611819280.0,4,6472350000.0,6337584000.0,6.164913375e+11,6.03654876e+11,2003-12-01,6.0299404022e+11,985.575414066,2172.79955785
Coal,2004,1,629515945.17,1,6682356990.0,6499370700.0,6.36494503298e+11,6.19065059175e+11,2004-01-01,6.17866394769e+11,981.49443157,2163.80262384
Coal,2004,2,562450465.62,1,5978922480.0,5810993370.0,5.6949236622e+11,5.53497118492e+11,2004-02-01,5.52536408305e+11,982.373457004,2165.74052331
Coal,2004,3,547148345.76,1,5781294540.0,5620030290.0,5.50668304935e+11,5.35307885122e+11,2004-03-01,5.34305829957e+11,976.528274456,2152.85423387
Coal,2004,4,498248589.06,2,5312503620.0,5165350110.0,5.06015969805e+11,4.91999597978e+11,2004-04-01,4.90955863219e+11,985.36327849,2172.33188376
Coal,2004,5,534319930.89,2,5711186430.0,5559345720.0,5.43990507458e+11,5.2952767983e+11,2004-05-01,5.28569812841e+11,989.238436157,2180.87505635
Coal,2004,6,567392585.76,2,6055332120.0,5896686870.0,5.7677038443e+11,5.61659424368e+11,2004-06-01,5.60469875359e+11,987.799082021,2177.70185622
Coal,2004,7,616786023.33,3,6630833340.0,6459603030.0,6.31586875635e+11,6.15277188608e+11,2004-07-01,6.14160392723e+11,995.743044577,2195.21511607
Coal,2004,8,600006750.66,3,6411704220.0,6246325890.0,6.10714826955e+11,5.94962541022e+11,2004-08-01,5.93727036068e+11,989.533926769,2181.52649495
Coal,2004,9,560244368.61,3,6011782020.0,5864669370.0,5.72622237405e+11,5.58609757492e+11,2004-09-01,5.57457402367e+11,995.025445325,2193.63309676
Coal,2004,10,557524729.53,4,5912009550.0,5759170110.0,5.63118909638e+11,5.48560952978e+11,2004-10-01,5.47365292959e+11,981.777603695,2164.42690511
Coal,2004,11,556489825.56,4,5916713760.0,5763627180.0,5.6356698564e+11,5.48985488895e+11,2004-11-01,5.47696790818e+11,984.1991096,2169.76535702
Coal,2004,12,614914849.35,4,6534173250.0,6366903300.0,6.22380002062e+11,6.06447539325e+11,2004-12-01,6.05078651444e+11,984.003967514,2169.33514678
