fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,1020598.0,10951000.0,10951000.0,1043082750.0,1043082750.0,2001 Q1,1079965798.32,1058.16962048,2332.84074531
Coal,2001,2,668394.0,7273000.0,7273000.0,692753250.0,692753250.0,2001 Q2,765148966.214,1144.75738294,2523.73212644
Coal,2001,3,991970.0,10767000.0,10767000.0,1025556750.0,1025556750.0,2001 Q3,1103352475.08,1112.28411653,2452.14156331
Coal,2001,4,1025437.0,11034000.0,11034000.0,1050988500.0,1050988500.0,2001 Q4,1100460131.6,1073.16210708,2365.89318128
Coal,2002,1,1020405.0,10574000.0,10574000.0,1007173500.0,1007173500.0,2002 Q1,1070403148.77,1048.99833769,2312.62173526
Coal,2002,2,778237.0,8375000.0,8375000.0,797718750.0,797718750.0,2002 Q2,887582319.065,1140.50388129,2514.3548567
Coal,2002,3,972330.0,10812000.0,10812000.0,1029843000.0,1029843000.0,2002 Q3,1089128333.87,1120.12211273,2469.42120972
Coal,2002,4,951414.0,9982000.0,9982000.0,950785500.0,950785500.0,2002 Q4,1001747566.09,1052.90395778,2321.23206532
Coal,2003,1,1048326.0,10788000.0,10788000.0,1027557000.0,1027557000.0,2003 Q1,1130282988.71,1078.17891449,2376.95323489
Coal,2003,2,683669.0,7432000.0,7432000.0,707898000.0,707898000.0,2003 Q2,784077787.068,1146.86754419,2528.38418792
Coal,2003,3,1023651.0,11248000.0,11248000.0,1071372000.0,1071372000.0,2003 Q3,1128614487.78,1102.53835319,2430.65605344
Coal,2003,4,1167657.0,12114000.0,12114000.0,1153858500.0,1153858500.0,2003 Q4,1233493702.17,1056.38359738,2328.90327879
Coal,2004,1,1055610.34,11067380.0,11067380.0,1054167945.0,1054167945.0,2004 Q1,1101464097.44,1043.4381473,2300.36373954
Coal,2004,2,800716.1,8516570.0,8516570.0,811203292.5,811203292.5,2004 Q2,853819105.939,1066.31939328,2350.80773442
Coal,2004,3,1159577.33,12555680.0,12555680.0,1195928520.0,1195928520.0,2004 Q3,1216333316.03,1048.94540844,2312.50504744
Coal,2004,4,1060171.25,11255930.0,11255930.0,1072127332.5,1072127332.5,2004 Q4,1139118719.09,1074.46671383,2368.76931732
Coal,2005,1,1024581.0,11050010.0,11050010.0,1052513452.5,1052513452.5,2005 Q1,1117181357.15,1090.37875693,2403.84900753
Coal,2005,2,886512.0,9541260.0,9541260.0,908805015.0,908805015.0,2005 Q2,946934992.323,1068.15812118,2354.86139395
Coal,2005,3,1123182.0,12201790.0,12201790.0,1162220497.5,1162220497.5,2005 Q3,1237251624.26,1101.55934146,2428.49772418
Coal,2005,4,1038712.0,11275530.0,11275530.0,1073994232.5,1073994232.5,2005 Q4,1129356222.12,1087.26598144,2396.98658269
Coal,2006,1,1130226.0,12450670.0,12450670.0,1185926317.5,1185926317.5,2006 Q1,1209241932.23,1069.91162142,2358.72716059
Coal,2006,2,779295.0,9072320.0,9072320.0,864138480.0,864138480.0,2006 Q2,858345759.579,1101.43881275,2428.23200658
Coal,2006,3,969731.0,11642950.0,11642950.0,1108990987.5,1108990987.5,2006 Q3,1144919484.22,1180.65678443,2602.87594695
Coal,2006,4,1006181.0,11537770.0,11537770.0,1098972592.5,1098972592.5,2006 Q4,1111641517.21,1104.81267009,2435.67001249
Coal,2007,1,1034471.98,11378020.0,11378020.0,1083756405.0,1083756405.0,2007 Q1,1125954855.49,1088.43436773,2399.5624071
Coal,2007,2,747779.56,8822070.0,8822070.0,840302167.5,840302167.5,2007 Q2,842458156.041,1126.61297675,2483.73096853
Coal,2007,3,1053409.78,12088880.0,12088880.0,1151465820.0,1151465820.0,2007 Q3,1157539325.28,1098.84998911,2422.52468598
Coal,2007,4,1091753.95,12522870.0,12522870.0,1192803367.5,1192803367.5,2007 Q4,1191570250.77,1091.42746932,2406.16099886
Coal,2008,1,1022108.39,11948750.0,11948750.0,1138118437.5,1138118437.5,2008 Q1,1105402055.14,1081.49200804,2384.25728094
Coal,2008,2,573383.64,6741350.0,6741350.0,642113587.5,642113587.5,2008 Q2,647630548.519,1129.48905992,2490.07158151
Coal,2008,3,895222.42,10421040.0,10421040.0,992604060.0,992604060.0,2008 Q3,983223230.485,1098.30049887,2421.31327981
Coal,2008,4,960055.14,11129610.0,11129610.0,1060095352.5,1060095352.5,2008 Q4,1033940525.75,1076.95952313,2374.26496469
Coal,2009,1,1027922.53,11675030.0,11675030.0,1112046607.5,1112046607.5,2009 Q1,1114304617.25,1084.03560067,2389.86488524
Coal,2009,2,847853.76,9714980.0,9714980.0,925351845.0,925351845.0,2009 Q2,919527137.802,1084.535071,2390.96601753
Coal,2009,3,475648.98,5549430.0,5549430.0,528583207.5,528583207.5,2009 Q3,532434707.704,1119.38578677,2467.79790552
Coal,2009,4,534243.16,5904400.0,5904400.0,562394100.0,562394100.0,2009 Q4,587323637.794,1099.3564013,2423.6411223
Coal,2010,1,985944.22,10613560.0,10613560.0,1010941590.0,1010941590.0,2010 Q1,1006309130.33,1020.65523578,2250.1365328
Coal,2010,2,726797.66,7882540.0,7882540.0,750811935.0,750811935.0,2010 Q2,748908131.854,1030.42177083,2271.66783598
