fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,2453303.0,1,27305000.0,25714000.0,2600801250.0,2449258500.0,2001-01-01,2594445079.72,1057.53145034,2331.43383543
Coal,2001,2,2157564.0,1,23979000.0,22608000.0,2283999750.0,2153412000.0,2001-02-01,2304870692.14,1068.27454117,2355.11805346
Coal,2001,3,2272347.0,1,25085000.0,23463000.0,2389346250.0,2234850750.0,2001-03-01,2387358244.59,1050.61341626,2316.18233748
Coal,2001,4,1809388.0,2,20293000.0,18870000.0,1932908250.0,1797367500.0,2001-04-01,1873204603.38,1035.26971737,2282.35561892
Coal,2001,5,1689967.0,2,19396000.0,17843000.0,1847469000.0,1699545750.0,2001-05-01,1775621231.93,1050.68396716,2316.337874
Coal,2001,6,2000843.0,2,21925000.0,20589000.0,2088356250.0,1961102250.0,2001-06-01,2062151717.69,1030.64144348,2272.15212629
Coal,2001,7,2235029.0,3,24612000.0,23346000.0,2344293000.0,2223706500.0,2001-07-01,2333527896.38,1044.07052274,2301.75787444
Coal,2001,8,2361049.0,3,26404000.0,24618000.0,2514981000.0,2344864500.0,2001-08-01,2472654561.52,1047.26948129,2308.81029844
Coal,2001,9,1530827.0,3,17850000.0,16531000.0,1700212500.0,1574577750.0,2001-09-01,1637329171.73,1069.5716575,2357.97767612
Coal,2001,10,1707743.0,4,19153000.0,17922000.0,1824323250.0,1707070500.0,2001-10-01,1783113200.47,1044.13439286,2301.89868251
Coal,2001,11,1410186.0,4,16417000.0,15104000.0,1563719250.0,1438656000.0,2001-11-01,1523911917.13,1080.6460404,2382.39226067
Coal,2001,12,1803676.0,4,20941000.0,19610000.0,1994630250.0,1867852500.0,2001-12-01,1881643885.58,1043.22721242,2299.89871249
Coal,2002,1,1912183.0,1,20851000.0,18939000.0,1986057750.0,1803939750.0,2002-01-01,1925567967.08,1006.99983583,2220.03183808
Coal,2002,2,1555925.0,1,16860000.0,15587000.0,1605915000.0,1484661750.0,2002-02-01,1600928784.38,1028.92413476,2268.3661475
Coal,2002,3,1723744.0,1,19143000.0,17432000.0,1823370750.0,1660398000.0,2002-03-01,1810556803.11,1050.36293273,2315.63012149
Coal,2002,4,1612468.0,2,17691000.0,16293000.0,1685067750.0,1551908250.0,2002-04-01,1675870688.99,1039.32027736,2291.28548346
Coal,2002,5,1590958.0,2,17577000.0,16301000.0,1674209250.0,1552670250.0,2002-05-01,1675471494.9,1053.12113513,2321.7108545
Coal,2002,6,1901407.0,2,20200000.0,18982000.0,1924050000.0,1808035500.0,2002-06-01,1981281486.56,1042.00809535,2297.21104701
Coal,2002,7,1999986.0,3,25575000.0,24247000.0,2436018750.0,2309526750.0,2002-07-01,2335606895.56,1167.81162246,2574.55750287
Coal,2002,8,2264260.0,3,23965000.0,22572000.0,2282666250.0,2149983000.0,2002-08-01,2266724241.81,1001.08832105,2206.99931258
Coal,2002,9,2179326.0,3,23033000.0,21377000.0,2193893250.0,2036159250.0,2002-09-01,2221061548.61,1019.15066797,2246.8195626
Coal,2002,10,2180714.0,4,23972000.0,22544000.0,2283333000.0,2147316000.0,2002-10-01,2291022752.63,1050.58377789,2316.11699675
Coal,2002,11,2100519.0,4,22163000.0,20879000.0,2111025750.0,1988724750.0,2002-11-01,2173603997.93,1034.79378093,2281.30636944
Coal,2002,12,2217622.0,4,23829000.0,22525000.0,2269712250.0,2145506250.0,2002-12-01,2342206866.88,1056.17948725,2328.4532976
Coal,2003,1,2250768.0,1,24614000.0,23030000.0,2344483500.0,2193607500.0,2003-01-01,2369895640.82,1052.92755221,2321.28408159
Coal,2003,2,2114362.0,1,23205000.0,21720000.0,2210276250.0,2068830000.0,2003-02-01,2212361878.44,1046.34962151,2306.78237559
Coal,2003,3,2012329.0,1,22804000.0,21228000.0,2172081000.0,2021967000.0,2003-03-01,2164514374.33,1075.62648768,2371.32615474
Coal,2003,4,1747039.0,2,19380000.0,17792000.0,1845945000.0,1694688000.0,2003-04-01,1802257260.11,1031.60677015,2274.28028546
Coal,2003,5,1539418.0,2,16835000.0,15286000.0,1603533750.0,1455991500.0,2003-05-01,1541844275.38,1001.57609914,2208.07466815
Coal,2003,6,1834890.0,2,20232000.0,18780000.0,1927098000.0,1788795000.0,2003-06-01,1884571083.45,1027.07578299,2264.29127118
Coal,2003,7,2211692.0,3,24499000.0,22919000.0,2333529750.0,2183034750.0,2003-07-01,2257009283.45,1020.48987085,2249.77196928
Coal,2003,8,2072249.0,3,23038000.0,21384000.0,2194369500.0,2036826000.0,2003-08-01,2136134742.17,1030.82918229,2272.56601527
Coal,2003,9,1929822.0,3,21371000.0,19853000.0,2035587750.0,1890998250.0,2003-09-01,1958194478.29,1014.7021219,2237.01229794
