fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,382524.0,1,4133000.0,4133000.0,393668250.0,393668250.0,2001-01-01,399414047.798,1044.15421725,2301.94238734
Coal,2001,2,323382.0,1,3403000.0,3403000.0,324135750.0,324135750.0,2001-02-01,345764043.9,1069.21239865,2357.18565406
Coal,2001,3,314692.0,1,3415000.0,3415000.0,325278750.0,325278750.0,2001-03-01,334736962.284,1063.69708249,2345.02658807
Coal,2001,4,263612.0,2,2762000.0,2762000.0,263080500.0,263080500.0,2001-04-01,285502758.914,1083.04158731,2387.67348339
Coal,2001,5,126709.0,2,1467000.0,1467000.0,139731750.0,139731750.0,2001-05-01,158514761.938,1251.01422896,2757.98596917
Coal,2001,6,278073.0,2,3044000.0,3044000.0,289941000.0,289941000.0,2001-06-01,320353599.761,1152.04856193,2539.80625963
Coal,2001,7,307597.0,3,3325000.0,3325000.0,316706250.0,316706250.0,2001-07-01,351710869.89,1143.41449978,2520.77160623
Coal,2001,8,335229.0,3,3662000.0,3662000.0,348805500.0,348805500.0,2001-08-01,375145002.489,1119.07085154,2467.10359929
Coal,2001,9,349144.0,3,3780000.0,3780000.0,360045000.0,360045000.0,2001-09-01,375456616.113,1075.36322008,2370.74575499
Coal,2001,10,361167.0,4,3912000.0,3912000.0,372618000.0,372618000.0,2001-10-01,387637538.67,1073.29168686,2366.17885286
Coal,2001,11,352099.0,4,3737000.0,3737000.0,355949250.0,355949250.0,2001-11-01,379537039.661,1077.92705932,2376.39799499
Coal,2001,12,312171.0,4,3385000.0,3385000.0,322421250.0,322421250.0,2001-12-01,333515685.826,1068.37497982,2355.33948052
Coal,2002,1,379907.0,1,3970000.0,3970000.0,378142500.0,378142500.0,2002-01-01,397746745.58,1046.95819129,2308.12402853
Coal,2002,2,281760.0,1,2984000.0,2984000.0,284226000.0,284226000.0,2002-02-01,297222289.005,1054.87751634,2325.58297253
Coal,2002,3,358738.0,1,3620000.0,3620000.0,344805000.0,344805000.0,2002-03-01,375654804.802,1047.15643395,2308.56107429
Coal,2002,4,239388.0,2,2519000.0,2519000.0,239934750.0,239934750.0,2002-04-01,265421602.823,1108.75065928,2444.35170344
Coal,2002,5,205557.0,2,2250000.0,2250000.0,214312500.0,214312500.0,2002-05-01,251257071.586,1222.32311031,2694.73352899
Coal,2002,6,333292.0,2,3606000.0,3606000.0,343471500.0,343471500.0,2002-06-01,368727743.158,1106.3204132,2438.99398295
