year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,423873.0,208123679.65,2001-01-01,1,491.004804859,0.111003640516,1082.46919279
2001,2,443519.0,203315255.53,2001-02-01,1,458.413857196,0.0372596340552,1010.61918957
2001,3,589502.0,261760976.633,2001-03-01,1,444.037469988,0.00472997575461,978.925006335
2001,4,450800.0,208277060.204,2001-04-01,2,462.01654881,0.0454114962353,1018.56168351
2001,5,658275.0,292948361.053,2001-05-01,2,445.024284764,0.0069628557562,981.100538191
2001,6,620770.0,279293207.368,2001-06-01,2,449.914150762,0.0180272259435,991.880736769
2001,7,695495.0,319131092.093,2001-07-01,3,458.854617348,0.0382569483966,1011.59088941
2001,8,789519.0,351892939.102,2001-08-01,3,445.705472702,0.00850418950962,982.602285119
2001,9,762797.0,341375816.529,2001-09-01,3,447.531671635,0.0126363561262,986.628323287
2001,10,745310.0,332929702.341,2001-10-01,4,446.699631484,0.010753686897,984.794007569
2001,11,570531.0,249951960.257,2001-11-01,4,438.104082438,-0.0086955856724,965.844260142
2001,12,751501.0,335107339.395,2001-12-01,4,445.91735659,0.00898362223261,983.069404338
2002,1,687800.0,330882313.73,2002-01-01,1,481.073442469,0.0885318038632,1060.57451127
2002,2,521630.0,257336336.475,2002-02-01,1,493.331166679,0.116267532897,1087.59789006
2002,3,483872.0,227045879.13,2002-03-01,1,469.227149184,0.0617270255056,1034.45817309
2002,4,411057.0,206814540.327,2002-04-01,2,503.128617995,0.138436367034,1109.19735123
2002,5,449155.0,226022980.802,2002-05-01,2,503.218222667,0.138639116815,1109.39489369
2002,6,481676.0,238302229.064,2002-06-01,2,494.735525674,0.11944519621,1090.6939399
2002,7,542560.0,267679535.588,2002-07-01,3,493.363933183,0.116341674136,1087.6701271
2002,8,535653.0,258102517.959,2002-08-01,3,481.846490096,0.0902809898572,1062.27877207
2002,9,502274.0,246728066.265,2002-09-01,3,491.222054626,0.111495214691,1082.94814163
2002,10,485236.0,232347612.439,2002-10-01,4,478.834242388,0.0834651336034,1055.63797077
2002,11,742526.0,339825445.862,2002-11-01,4,457.661342313,0.0355569077959,1008.96019526
2002,12,625945.0,293706937.44,2002-12-01,4,469.221636789,0.06171455253,1034.44602046
2003,1,514400.0,222968558.045,2003-01-01,1,433.453650944,-0.019218183962,955.59191887
2003,2,529660.0,234737484.207,2003-02-01,1,443.185221099,0.00280157992485,977.046138434
2003,3,559264.0,233244201.937,2003-03-01,1,417.055633721,-0.0563222135999,919.440850101
2003,4,280270.0,119291401.677,2003-04-01,2,425.630291066,-0.0369202129828,938.344539684
2003,5,257864.0,107217794.434,2003-05-01,2,415.792023836,-0.0591814018772,916.655095749
2003,6,424483.0,185353474.089,2003-06-01,2,436.657001785,-0.0119699158971,962.654026135
2003,7,634943.0,276836076.664,2003-07-01,3,436.001462594,-0.0134532138623,961.208824435
2003,8,561792.0,251712689.328,2003-08-01,3,448.053175068,0.0138163694515,987.778029756
2003,9,514177.0,221564630.355,2003-09-01,3,430.91120442,-0.0249710143118,949.986841265
2003,10,433972.0,222916726.708,2003-10-01,4,513.666150599,0.162279793757,1132.42839561
2003,11,539415.0,194211069.365,2003-11-01,4,360.040171973,-0.185331919698,793.744563131
2003,12,370903.0,160479973.734,2003-12-01,4,432.673701031,-0.0209829878569,953.872441294
2004,1,419961.62,185166490.629,2004-01-01,1,440.912887775,-0.00234006140046,972.036552388
2004,2,356815.62,152424938.896,2004-02-01,1,427.181239702,-0.0334108591776,941.763761046
2004,3,261668.62,112313366.631,2004-03-01,1,429.219853078,-0.0287980593435,946.258088095
2004,4,309507.62,133432065.688,2004-04-01,2,431.110761306,-0.0245194740725,950.426784376
2004,5,504658.62,214678131.298,2004-05-01,2,425.392776008,-0.0374576417234,937.820913988
2004,6,511912.62,214104733.123,2004-06-01,2,418.244686218,-0.0536317273972,922.062235236
2004,7,424399.62,182911409.405,2004-07-01,3,430.988626722,-0.0247958297557,950.157526471
2004,8,530464.62,218608836.983,2004-08-01,3,412.108232559,-0.067516769431,908.5338095
2004,9,354046.62,146483523.633,2004-09-01,3,413.740776944,-0.0638227877496,912.132916851
2004,10,309167.62,133469517.082,2004-10-01,4,431.706001689,-0.0231726150903,951.739051323
2004,11,434653.62,181129096.327,2004-11-01,4,416.720551705,-0.0570804085006,918.702128289
2004,12,420636.62,180420323.946,2004-12-01,4,428.92205616,-0.0294718887172,945.601565009
2005,1,389119.16,169356250.476,2005-01-01,1,435.229790474,-0.0151992874772,959.507596079
2005,2,411619.06,166993223.798,2005-02-01,1,405.698472266,-0.0820202263214,894.402851959
2005,3,351625.61,150374922.803,2005-03-01,1,427.656343925,-0.0323358340117,942.811175817
2005,4,505722.6,204024365.932,2005-04-01,2,403.431379044,-0.0871500107932,889.40481824
2005,5,522142.18,237070668.743,2005-05-01,2,454.034701319,0.0273508550102,1000.96490253
2005,6,625282.57,292998624.729,2005-06-01,2,468.585946237,0.0602761663674,1033.04457707
2005,7,655087.41,301183378.469,2005-07-01,3,459.760596634,0.0403069207704,1013.58821134
2005,8,669768.95,312163624.995,2005-08-01,3,466.07658506,0.0545981987066,1027.51243942
2005,9,508895.65,247326450.459,2005-09-01,3,486.006218484,0.0996932671636,1071.44930927
2005,10,524627.66,224105023.156,2005-10-01,4,427.169667638,-0.0334370434528,941.738249274
2005,11,426144.83,183287876.573,2005-11-01,4,430.107005106,-0.0267906876772,948.213903457
2005,12,463258.4,186351178.768,2005-12-01,4,402.261845155,-0.0897963319597,886.82646383
2006,1,464872.194,178919204.057,2006-01-01,1,384.878266255,-0.129130406194,848.502625785
2006,2,360899.066,141258374.474,2006-02-01,1,391.406871844,-0.114358036341,862.895589667
2006,3,352544.145,134998163.58,2006-03-01,1,382.925558385,-0.133548826402,844.197686016
2006,4,254062.553,104742111.433,2006-04-01,2,412.268987287,-0.0671530273945,908.888209373
2006,5,474017.216,197260171.638,2006-05-01,2,416.14558497,-0.0583813940088,917.434556625
2006,6,527132.381,218869667.076,2006-06-01,2,415.208162057,-0.0605025143301,915.367914071
2006,7,765966.488,318134158.637,2006-07-01,3,415.336915675,-0.0602111816641,915.651764298
2006,8,596150.118,246004178.268,2006-08-01,3,412.654750608,-0.0662801551752,909.73866319
2006,9,592572.964,243203481.91,2006-09-01,3,410.419470149,-0.0713379564478,904.810763891
2006,10,729784.747,300016061.008,2006-10-01,4,411.102125992,-0.0697933012452,906.315746962
2006,11,443666.174,169639744.084,2006-11-01,4,382.358976242,-0.134830839973,842.948599024
2006,12,406056.494,162226298.611,2006-12-01,4,399.516572221,-0.0960081005491,880.774235119
2007,1,513566.635,207770808.355,2007-01-01,1,404.564459985,-0.0845861722356,891.902808483
2007,2,570079.18,226010242.088,2007-02-01,1,396.454124299,-0.10293754555,874.02276243
2007,3,375803.333,156973251.386,2007-03-01,1,417.700530042,-0.0548629974095,920.862588531
2007,4,422548.322,182784389.292,2007-04-01,2,432.57629903,-0.0212033807675,953.657708841
2007,5,503391.755,198582046.008,2007-05-01,2,394.488078192,-0.107386146379,869.688417183
2007,6,476696.77,191414741.664,2007-06-01,2,401.544029056,-0.0914205447826,885.243966456
2007,7,770515.367,320562185.45,2007-07-01,3,416.036070375,-0.05862919426,917.193120749
2007,8,857250.342,356296688.223,2007-08-01,3,415.627350339,-0.0595540109684,916.292056558
2007,9,738295.696,304209690.548,2007-09-01,3,412.043158583,-0.0676640132553,908.390347411
2007,10,657081.446,271189551.526,2007-10-01,4,412.718321567,-0.0661363122496,909.878811728
2007,11,477133.951,197184887.583,2007-11-01,4,413.269454352,-0.0648892561631,911.093839065
2007,12,687481.193,287319520.715,2007-12-01,4,417.930735619,-0.054342107936,921.370099746
2008,1,671308.241,278769720.802,2008-01-01,1,415.263367521,-0.0603776001319,915.489620037
2008,2,511578.425,209592540.299,2008-02-01,1,409.697770775,-0.0729709560109,903.219705451
2008,3,494824.922,194805548.451,2008-03-01,1,393.685806414,-0.109201458282,867.91972882
2008,4,743844.417,303225713.071,2008-04-01,2,407.646688126,-0.0776119702492,898.697888643
2008,5,486335.806,203486489.871,2008-05-01,2,418.407378936,-0.0532636002423,922.420907601
2008,6,633386.133,265857111.156,2008-06-01,2,419.739393247,-0.0502496322844,925.357466352
2008,7,810870.927,344873263.717,2008-07-01,3,425.312157871,-0.0376400575435,937.643183242
2008,8,669312.383,273039379.437,2008-08-01,3,407.940128365,-0.0769479987971,899.344806993
2008,9,613787.545,242783771.621,2008-09-01,3,395.550176277,-0.104982921753,872.02991862
