fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,7734711.0,87752000.0,87752000.0,8358378000.0,8358378000.0,2001 Q1,8339298752.83,1078.16552588,2376.92371835
Coal,2001,2,7781914.0,84038000.0,84038000.0,8004619500.0,8004619500.0,2001 Q2,8341926638.78,1071.96335487,2363.25041216
Coal,2001,3,8616434.0,94785000.0,94785000.0,9028271250.0,9028271250.0,2001 Q3,9756196484.33,1132.27774789,2496.21952299
Coal,2001,4,7634942.0,84201000.0,84201000.0,8020145250.0,8020145250.0,2001 Q4,8241494609.11,1079.44429822,2379.74289985
Coal,2002,1,8330337.0,90896000.0,90896000.0,8657844000.0,8657844000.0,2002 Q1,9265881405.73,1112.30570933,2452.18916679
Coal,2002,2,8481647.0,93371000.0,93371000.0,8893587750.0,8893587750.0,2002 Q2,9478300452.46,1117.50706584,2463.65607735
Coal,2002,3,9523368.0,104436000.0,104436000.0,9947529000.0,9947529000.0,2002 Q3,10543660960.2,1107.13572764,2440.79142515
Coal,2002,4,9033837.0,98675000.0,98675000.0,9398793750.0,9398793750.0,2002 Q4,10207499891.7,1129.91853757,2491.01840793
Coal,2003,1,8597785.0,92549000.0,92549000.0,8815292250.0,8815292250.0,2003 Q1,9706931906.76,1129.00379653,2489.00176983
Coal,2003,2,8162738.0,89944000.0,89944000.0,8567166000.0,8567166000.0,2003 Q2,9129246237.5,1118.40490746,2465.63545898
Coal,2003,3,9271809.0,101454000.0,101454000.0,9663493500.0,9663493500.0,2003 Q3,10231487575.7,1103.5049984,2432.78711947
Coal,2003,4,9077284.0,101674000.0,101674000.0,9684448500.0,9684448500.0,2003 Q4,10351456525.4,1140.36935777,2514.05828614
Coal,2004,1,8481286.06,93040430.0,93040430.0,8862100957.5,8862100957.5,2004 Q1,9511349274.0,1121.45129957,2472.35153503
Coal,2004,2,8432036.9,92032760.0,92032760.0,8766120390.0,8766120390.0,2004 Q2,9380881476.89,1112.52851335,2452.68036054
Coal,2004,3,9058470.91,99309960.0,99309960.0,9459273690.0,9459273690.0,2004 Q3,9780157140.05,1079.66976295,2380.23995939
Coal,2004,4,8621552.13,96079360.0,96079360.0,9151559040.0,9151559040.0,2004 Q4,9577000312.42,1110.82090185,2448.91576023
Coal,2005,1,8401269.16,92276020.0,92276020.0,8789290905.0,8789290905.0,2005 Q1,9297082101.87,1106.62828732,2439.67272223
Coal,2005,2,8336342.46,89907950.0,89907950.0,8563732237.5,8563732237.5,2005 Q2,9036053033.12,1083.93496026,2389.64301339
Coal,2005,3,9517692.27,102506160.0,102506160.0,9763711740.0,9763711740.0,2005 Q3,10441603959.6,1097.07307857,2418.60730902
Coal,2005,4,8225427.1,90118080.0,90118080.0,8583747120.0,8583747120.0,2005 Q4,8822118503.25,1072.54230036,2364.52675537
Coal,2006,1,6953565.49,76313520.0,76313520.0,7268862780.0,7268862780.0,2006 Q1,7439330012.54,1069.85833717,2358.60969013
Coal,2006,2,7173165.96,76919090.0,76919090.0,7326543322.5,7326543322.5,2006 Q2,7504609333.36,1046.20600934,2306.4657682
Coal,2006,3,9670629.14,104395740.0,104395740.0,9943694235.0,9943694235.0,2006 Q3,10178294227.8,1052.49555954,2320.33171057
Coal,2006,4,9484019.39,100901900.0,100901900.0,9610905975.0,9610905975.0,2006 Q4,9881042998.41,1041.86237839,2296.88979941
Coal,2007,1,9071542.47,98430050.0,98430050.0,9375462262.5,9375462262.5,2007 Q1,9397177952.87,1035.89637418,2283.73714651
Coal,2007,2,8415173.79,89809470.0,89809470.0,8554352017.5,8554352017.5,2007 Q2,8702931398.58,1034.19508803,2279.98649108
Coal,2007,3,9687609.54,105078230.0,105078230.0,10008701407.5,10008701407.5,2007 Q3,10004212304.6,1032.68120616,2276.6489871
Coal,2007,4,9075937.35,97248540.0,97248540.0,9262923435.0,9262923435.0,2007 Q4,9337970275.99,1028.87116954,2268.24938037
Coal,2008,1,8924631.87,97126270.0,97126270.0,9251277217.5,9251277217.5,2008 Q1,9244161399.55,1035.80310473,2283.5315247
Coal,2008,2,7639799.52,81521240.0,81521240.0,7764898110.0,7764898110.0,2008 Q2,7937285612.31,1038.93899199,2290.44490174
Coal,2008,3,9239024.62,100079860.0,100079860.0,9532606665.0,9532606665.0,2008 Q3,9538395661.7,1032.40288386,2276.03539775
Coal,2008,4,8199806.15,89067980.0,89067980.0,8483725095.0,8483725095.0,2008 Q4,8536706195.52,1041.0863427,2295.17895111
Coal,2009,1,8105486.6,88995510.0,88995510.0,8476822327.5,8476822327.5,2009 Q1,8362633971.82,1031.72509986,2274.54115516
Coal,2009,2,7488821.62,82340500.0,82340500.0,7842932625.0,7842932625.0,2009 Q2,7774894117.38,1038.19993477,2288.81557619
Coal,2009,3,8173796.11,89913720.0,89913720.0,8564281830.0,8564281830.0,2009 Q3,8589294704.14,1050.83300202,2316.66643625
Coal,2009,4,8474939.14,92354760.0,92354760.0,8796790890.0,8796790890.0,2009 Q4,8842837870.23,1043.41019141,2300.30210797
Coal,2010,1,8342078.25,91284040.0,91284040.0,8694804810.0,8694804810.0,2010 Q1,8807123088.94,1055.74688045,2327.49957265
Coal,2010,2,7855732.33,86380900.0,86380900.0,8227780725.0,8227780725.0,2010 Q2,8299861943.99,1056.53573662,2329.23868496
Coal,2010,3,8985786.06,99017720.0,99017720.0,9431437830.0,9431437830.0,2010 Q3,9531619040.51,1060.74404363,2338.5163186
Coal,2010,4,7321456.47,80573190.0,80573190.0,7674596347.5,7674596347.5,2010 Q4,7857469730.49,1073.21128831,2366.00160621
Coal,2011,1,7207257.47,78675980.0,78675980.0,7493887095.0,7493887095.0,2011 Q1,7713780654.83,1070.27960177,2359.53841006
Coal,2011,2,8382491.86,90713350.0,90713350.0,8640446587.5,8640446587.5,2011 Q2,8889018230.22,1060.42670589,2337.8167158
Coal,2011,3,8283826.01,90399970.0,90399970.0,8610597142.5,8610597142.5,2011 Q3,8963713645.06,1082.07410854,2385.54057969
Coal,2011,4,7782273.53,84227670.0,84227670.0,8022685567.5,8022685567.5,2011 Q4,8225816156.31,1056.99396514,2330.24889556
Coal,2012,1,6242728.75,68854600.0,68854600.0,6558400650.0,6558400650.0,2012 Q1,6735587099.29,1078.94918537,2378.65137406
Coal,2012,2,6224292.76,67888850.0,67888850.0,6466412962.5,6466412962.5,2012 Q2,6649820716.84,1068.36567193,2355.31896034
Coal,2012,3,8488934.84,92477980.0,92477980.0,8808527595.0,8808527595.0,2012 Q3,9123615020.08,1074.76558509,2369.42820888
Coal,2012,4,7026574.78,76364210.0,76364210.0,7273691002.5,7273691002.5,2012 Q4,7514187513.94,1069.39550908,2357.58933931
Coal,2013,1,7504720.98,81524230.0,81524230.0,7765182907.5,7765182907.5,2013 Q1,7890199058.82,1051.36474492,2317.83871665
Coal,2013,2,6762614.89,74098910.0,74098910.0,7057921177.5,7057921177.5,2013 Q2,7287809375.33,1077.66145106,2375.81243501
Coal,2013,3,8670497.25,94333600.0,94333600.0,8985275400.0,8985275400.0,2013 Q3,9218451390.16,1063.197545,2343.92530771
Coal,2013,4,6829428.95,74827700.0,74827700.0,7127338425.0,7127338425.0,2013 Q4,7266238848.55,1063.95994478,2345.60609427
Coal,2014,1,7429312.67,81104200.0,81104200.0,7725175050.0,7725175050.0,2014 Q1,7838764393.95,1055.11300199,2326.10212418
Coal,2014,2,6854530.35,74777170.0,74777170.0,7122525442.5,7122525442.5,2014 Q2,7363406460.23,1074.23938392,2368.26814579
Coal,2014,3,8162470.47,88864720.0,88864720.0,8464364580.0,8464364580.0,2014 Q3,8703991976.97,1066.34284424,2350.8594344
Coal,2014,4,6305968.7,68877770.0,68877770.0,6560607592.5,6560607592.5,2014 Q4,6740106441.88,1068.84552755,2356.37685004
Coal,2015,1,6150845.11,68116520.0,68116520.0,6488098530.0,6488098530.0,2015 Q1,6637726774.46,1079.15687288,2379.10924195
Coal,2015,2,6542983.27,71262750.0,71262750.0,6787776937.5,6787776937.5,2015 Q2,7068558832.64,1080.3265943,2381.68800979
Coal,2015,3,7455173.84,81397840.0,81397840.0,7753144260.0,7753144260.0,2015 Q3,8108497485.51,1087.63358971,2397.79701188
Coal,2015,4,4444332.05,49874480.0,49874480.0,4750544220.0,4750544220.0,2015 Q4,5062762912.0,1139.15046289,2511.37111049
Coal,2016,1,4930251.32,54338020.0,54338020.0,5175696405.0,5175696405.0,2016 Q1,5336713375.84,1082.44246174,2386.35265116
Coal,2016,2,5036344.94,54998510.0,54998510.0,5238608077.5,5238608077.5,2016 Q2,5406130608.04,1073.42341965,2366.46927097
Coal,2016,3,7453632.52,80562460.0,80562460.0,7673574315.0,7673574315.0,2016 Q3,7924067206.37,1063.11482155,2343.74293558
Coal,2016,4,5675835.07,60941100.0,60941100.0,5804639775.0,5804639775.0,2016 Q4,5943422710.3,1047.14506976,2308.53602079
Coal,2017,1,4860721.22,53488740.0,53488740.0,5094802485.0,5094802485.0,2017 Q1,5239617789.87,1077.95068936,2376.45008976
Hydro,2001,1,0.0,,,0.0,0.0,2001 Q1,0.0,,
Hydro,2001,2,1085.0,,,0.0,0.0,2001 Q2,0.0,0.0,0.0
Hydro,2001,3,2816.0,,,0.0,0.0,2001 Q3,0.0,0.0,0.0
Hydro,2001,4,21661.0,,,0.0,0.0,2001 Q4,0.0,0.0,0.0
Hydro,2002,1,3818.0,,,0.0,0.0,2002 Q1,0.0,0.0,0.0
Hydro,2002,2,3697.0,,,0.0,0.0,2002 Q2,0.0,0.0,0.0
Hydro,2002,3,2679.0,,,0.0,0.0,2002 Q3,0.0,0.0,0.0
Hydro,2002,4,2551.0,,,0.0,0.0,2002 Q4,0.0,0.0,0.0
Hydro,2003,1,3115.0,,,0.0,0.0,2003 Q1,0.0,0.0,0.0
Hydro,2003,2,3001.0,,,0.0,0.0,2003 Q2,0.0,0.0,0.0
Hydro,2003,3,3458.0,,,0.0,0.0,2003 Q3,0.0,0.0,0.0
Hydro,2003,4,2863.0,,,0.0,0.0,2003 Q4,0.0,0.0,0.0
Hydro,2004,1,2733.0,,,0.0,0.0,2004 Q1,0.0,0.0,0.0
Hydro,2004,2,4353.0,,,0.0,0.0,2004 Q2,0.0,0.0,0.0
Hydro,2004,3,2933.0,,,0.0,0.0,2004 Q3,0.0,0.0,0.0
Hydro,2004,4,2528.0,,,0.0,0.0,2004 Q4,0.0,0.0,0.0
Hydro,2005,1,3247.0,,,0.0,0.0,2005 Q1,0.0,0.0,0.0
Hydro,2005,2,3161.0,,,0.0,0.0,2005 Q2,0.0,0.0,0.0
Hydro,2005,3,3002.0,,,0.0,0.0,2005 Q3,0.0,0.0,0.0
Hydro,2005,4,1927.0,,,0.0,0.0,2005 Q4,0.0,0.0,0.0
Hydro,2006,1,2306.0,,,0.0,0.0,2006 Q1,0.0,0.0,0.0
Hydro,2006,2,2639.0,,,0.0,0.0,2006 Q2,0.0,0.0,0.0
Hydro,2006,3,3043.0,,,0.0,0.0,2006 Q3,0.0,0.0,0.0
Hydro,2006,4,1661.0,,,0.0,0.0,2006 Q4,0.0,0.0,0.0
Hydro,2007,1,2618.0,,,0.0,0.0,2007 Q1,0.0,0.0,0.0
Hydro,2007,2,2554.0,,,0.0,0.0,2007 Q2,0.0,0.0,0.0
Hydro,2007,3,3496.0,,,0.0,0.0,2007 Q3,0.0,0.0,0.0
Hydro,2007,4,1833.0,,,0.0,0.0,2007 Q4,0.0,0.0,0.0
Hydro,2008,1,2484.32,,,0.0,0.0,2008 Q1,0.0,0.0,0.0
Hydro,2008,2,2830.42,,,0.0,0.0,2008 Q2,0.0,0.0,0.0
Hydro,2008,3,3201.57,,,0.0,0.0,2008 Q3,0.0,0.0,0.0
Hydro,2008,4,2057.69,,,0.0,0.0,2008 Q4,0.0,0.0,0.0
Hydro,2009,1,2247.02,,,0.0,0.0,2009 Q1,0.0,0.0,0.0
Hydro,2009,2,3518.68,,,0.0,0.0,2009 Q2,0.0,0.0,0.0
Hydro,2009,3,3808.21,,,0.0,0.0,2009 Q3,0.0,0.0,0.0
Hydro,2009,4,3224.1,,,0.0,0.0,2009 Q4,0.0,0.0,0.0
Hydro,2010,1,2444.48,,,0.0,0.0,2010 Q1,0.0,0.0,0.0
Hydro,2010,2,2795.85,,,0.0,0.0,2010 Q2,0.0,0.0,0.0
Hydro,2010,3,4161.59,,,0.0,0.0,2010 Q3,0.0,0.0,0.0
Hydro,2010,4,3812.07,,,0.0,0.0,2010 Q4,0.0,0.0,0.0
Hydro,2011,1,2745.62,,,0.0,0.0,2011 Q1,0.0,0.0,0.0
Hydro,2011,2,4363.77,,,0.0,0.0,2011 Q2,0.0,0.0,0.0
Hydro,2011,3,4364.46,,,0.0,0.0,2011 Q3,0.0,0.0,0.0
Hydro,2011,4,3271.16,,,0.0,0.0,2011 Q4,0.0,0.0,0.0
Hydro,2012,1,2433.3,,,0.0,0.0,2012 Q1,0.0,0.0,0.0
Hydro,2012,2,2813.93,,,0.0,0.0,2012 Q2,0.0,0.0,0.0
Hydro,2012,3,3061.51,,,0.0,0.0,2012 Q3,0.0,0.0,0.0
Hydro,2012,4,2090.24,,,0.0,0.0,2012 Q4,0.0,0.0,0.0
Hydro,2013,1,3114.01,,,0.0,0.0,2013 Q1,0.0,0.0,0.0
Hydro,2013,2,4099.73,,,0.0,0.0,2013 Q2,0.0,0.0,0.0
Hydro,2013,3,4402.94,,,0.0,0.0,2013 Q3,0.0,0.0,0.0
Hydro,2013,4,2901.33,,,0.0,0.0,2013 Q4,0.0,0.0,0.0
Hydro,2014,1,2858.38,,,0.0,0.0,2014 Q1,0.0,0.0,0.0
Hydro,2014,2,4121.45,,,0.0,0.0,2014 Q2,0.0,0.0,0.0
Hydro,2014,3,4914.59,,,0.0,0.0,2014 Q3,0.0,0.0,0.0
Hydro,2014,4,4319.57,,,0.0,0.0,2014 Q4,0.0,0.0,0.0
