fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,54403.0,1,958000.0,414000.0,91249500.0,39433500.0,2001-01-01,39404768.0549,724.312410252,1596.81913964
Coal,2001,2,44501.0,1,826000.0,362000.0,78676500.0,34480500.0,2001-02-01,36040005.7162,809.869569587,1785.43845311
Coal,2001,3,50936.0,1,950000.0,399000.0,90487500.0,38004750.0,2001-03-01,41954863.3446,823.678014461,1815.88055068
Coal,2001,4,38993.0,2,734000.0,348000.0,69913500.0,33147000.0,2001-04-01,36553065.8798,937.426355496,2066.65014333
Coal,2001,5,48867.0,2,863000.0,412000.0,82200750.0,39243000.0,2001-05-01,39809198.1283,814.643790868,1795.96370135
Coal,2001,6,41052.0,2,812000.0,412000.0,77343000.0,39243000.0,2001-06-01,40644971.8393,990.085058933,2182.74152092
Coal,2001,7,49621.0,3,871000.0,417000.0,82962750.0,39719250.0,2001-07-01,41249418.5124,831.289544999,1832.66093091
Coal,2001,8,49714.0,3,844000.0,408000.0,80391000.0,38862000.0,2001-08-01,39682764.6108,798.221117005,1759.75827455
Coal,2001,9,44797.0,3,770000.0,445000.0,73342500.0,42386250.0,2001-09-01,43545379.5037,972.060171524,2143.00385414
Coal,2001,10,28900.0,4,713000.0,493000.0,67913250.0,46958250.0,2001-10-01,48248785.7222,1669.50815648,3680.59768177
Coal,2001,11,39180.0,4,693000.0,304000.0,66008250.0,28956000.0,2001-11-01,29896609.3779,763.057921845,1682.2374945
Coal,2001,12,37448.0,4,744000.0,334000.0,70866000.0,31813500.0,2001-12-01,34332113.1023,916.794304162,2021.16472296
Coal,2002,1,56678.0,1,1512000.0,617000.0,144018000.0,58769250.0,2002-01-01,57087895.1928,1007.23199818,2220.54366318
Coal,2002,2,56108.0,1,1446000.0,596000.0,137731500.0,56769000.0,2002-02-01,55384047.6681,987.097163828,2176.15440738
Coal,2002,3,52471.0,1,1327000.0,561000.0,126396750.0,53435250.0,2002-03-01,51897352.9102,989.067349778,2180.49787932
Coal,2002,4,45236.0,2,1235000.0,494000.0,117633750.0,47053500.0,2002-04-01,46384811.4393,1025.39595542,2260.58792331
Coal,2002,5,47775.0,2,1239000.0,525000.0,118014750.0,50006250.0,2002-05-01,49226352.5844,1030.37891333,2271.57335233
Coal,2002,6,54905.0,2,1376000.0,548000.0,131064000.0,52197000.0,2002-06-01,52808703.2683,961.819565947,2120.42741509
Coal,2002,7,52734.0,3,1267000.0,562000.0,120681750.0,53530500.0,2002-07-01,53319468.024,1011.1022874,2229.07610281
Coal,2002,8,53820.0,3,1297000.0,587000.0,123539250.0,55911750.0,2002-08-01,58244890.3964,1082.21646965,2385.85442898
Coal,2002,9,43539.0,3,1096000.0,462000.0,104394000.0,44005500.0,2002-09-01,43682431.0142,1003.29431117,2211.86263841
Coal,2002,10,49512.0,4,862000.0,371000.0,82105500.0,35337750.0,2002-10-01,34714734.9346,701.137803656,1545.72840194
Coal,2002,11,43207.0,4,978000.0,395000.0,93154500.0,37623750.0,2002-11-01,36851037.9755,852.895085878,1880.29250633
Coal,2002,12,47954.0,4,1204000.0,523000.0,114681000.0,49815750.0,2002-12-01,48949202.9981,1020.75328436,2250.35269069
Coal,2003,1,27124.0,1,533000.0,287000.0,50768250.0,27336750.0,2003-01-01,28174073.982,1038.71383211,2289.94851426
Coal,2003,2,25835.0,1,513000.0,235000.0,48863250.0,22383750.0,2003-02-01,23331443.9376,903.094404395,1990.96192393
Coal,2003,3,31526.0,1,622000.0,359000.0,59245500.0,34194750.0,2003-03-01,36022825.7295,1142.63863889,2519.06114329
Coal,2003,4,28606.0,2,521000.0,305000.0,49625250.0,29051250.0,2003-04-01,31998798.4932,1118.6044359,2466.07533938
Coal,2003,5,28471.0,2,554000.0,289000.0,52768500.0,27527250.0,2003-05-01,28701554.8861,1008.09788508,2222.45259745
Coal,2003,6,33073.0,2,630000.0,385000.0,60007500.0,36671250.0,2003-06-01,38271955.7658,1157.19637667,2551.15513202
Coal,2003,7,35314.0,3,617000.0,331000.0,58769250.0,31527750.0,2003-07-01,34289790.8743,970.99707975,2140.66016202
Coal,2003,8,36468.0,3,609000.0,332000.0,58007250.0,31623000.0,2003-08-01,33345205.8241,914.368921359,2015.81772403
Coal,2003,9,37882.0,3,698000.0,391000.0,66484500.0,37242750.0,2003-09-01,39112735.1898,1032.48865397,2276.22448655
Coal,2003,10,26897.0,4,395000.0,278000.0,37623750.0,26479500.0,2003-10-01,28391972.1533,1055.58137165,2327.13469194
Coal,2003,11,27446.0,4,512000.0,248000.0,48768000.0,23622000.0,2003-11-01,25032221.9265,912.053557039,2010.71327185
Coal,2003,12,37890.0,4,664000.0,340000.0,63246000.0,32385000.0,2003-12-01,34205627.2621,902.761342362,1990.22765537
Coal,2004,1,34736.17,1,667250.0,343700.0,63555562.5,32737425.0,2004-01-01,33533407.1435,965.374338723,2128.26426715
Coal,2004,2,31189.75,1,603530.0,319190.0,57486232.5,30402847.5,2004-02-01,30324146.6227,972.247184499,2143.41614295
Coal,2004,3,36621.55,1,707910.0,340180.0,67428427.5,32402145.0,2004-03-01,32708635.8303,893.152688248,1969.04441651
Coal,2004,4,33298.98,2,645690.0,302120.0,61501972.5,28776930.0,2004-04-01,29361185.3503,881.74428617,1943.89345329
Coal,2004,5,31338.17,2,597280.0,289280.0,56890920.0,27553920.0,2004-05-01,27770081.6677,886.142415708,1953.58956967
Coal,2004,6,27504.15,2,537280.0,290590.0,51175920.0,27678697.5,2004-06-01,28136068.5268,1022.97538833,2255.2515411
Coal,2004,7,29377.08,3,573360.0,314660.0,54612540.0,29971365.0,2004-07-01,31051253.5213,1056.98910584,2330.23818272
Coal,2004,8,28481.83,3,563320.0,312420.0,53656230.0,29758005.0,2004-08-01,30354233.6416,1065.7402857,2349.53103386
Coal,2004,9,25188.18,3,517490.0,282430.0,49290922.5,26901457.5,2004-09-01,27961765.6374,1110.1145711,2447.35858344
Coal,2004,10,28613.47,4,550730.0,288260.0,52457032.5,27456765.0,2004-10-01,28055812.0669,980.510649946,2161.63377887
Coal,2004,11,26430.1,4,525040.0,277600.0,50010060.0,26441400.0,2004-11-01,26550833.2668,1004.56802156,2214.67066034
Coal,2004,12,26630.6,4,535710.0,296950.0,51026377.5,28284487.5,2004-12-01,28138520.55,1056.62360405,2329.43239749
Coal,2005,1,24051.78,1,527590.0,116570.0,50252947.5,11103292.5,2005-01-01,11361643.4265,472.382643883,1041.41477671
Coal,2005,2,26198.32,1,552140.0,127810.0,52591335.0,12173902.5,2005-02-01,12402418.7928,473.405118833,1043.66892498
Coal,2005,3,26030.81,1,554790.0,126990.0,52843747.5,12095797.5,2005-03-01,13490929.0596,518.267739638,1142.57305881
Coal,2005,4,25645.56,2,532230.0,124160.0,50694907.5,11826240.0,2005-04-01,11934906.9262,465.379072487,1025.97470321
Coal,2005,5,27720.43,2,612570.0,133990.0,58347292.5,12762547.5,2005-05-01,14034501.513,506.287294714,1116.16096993
Coal,2005,6,30215.34,2,626170.0,147410.0,59642692.5,14040802.5,2005-06-01,14521794.4468,480.609996338,1059.55279793
Coal,2005,7,33733.99,3,665820.0,164670.0,63419355.0,15684817.5,2005-07-01,16628169.4227,492.920328212,1086.69215558
Coal,2005,8,27977.27,3,518190.0,137010.0,49357597.5,13050202.5,2005-08-01,13902378.4474,496.916906023,1095.50301102
Coal,2005,9,29054.61,3,530300.0,142890.0,50511075.0,13610272.5,2005-09-01,14516217.9723,499.618407279,1101.45874069
Coal,2005,10,19177.52,4,443790.0,92410.0,42270997.5,8802052.5,2005-10-01,9342420.66292,487.15478659,1073.98144252
Coal,2005,11,23709.6,4,478440.0,115930.0,45571410.0,11042332.5,2005-11-01,12069756.6566,509.066228726,1122.28740785
Coal,2005,12,26756.27,4,548100.0,131260.0,52206525.0,12502515.0,2005-12-01,13157806.1126,491.765336223,1084.14586024
Coal,2006,1,25151.08,1,546380.0,122740.0,52042695.0,11690985.0,2006-01-01,12117869.5055,481.80314744,1062.18321885
Coal,2006,2,26656.42,1,559650.0,130350.0,53306662.5,12415837.5,2006-02-01,12569882.6771,471.551794169,1039.58308543
Coal,2006,3,30937.31,1,624670.0,152170.0,59499817.5,14494192.5,2006-03-01,14613426.5787,472.356083277,1041.35622119
Coal,2006,4,26949.12,2,565190.0,131520.0,53834347.5,12527280.0,2006-04-01,13095325.8281,485.927771596,1071.27636526
Coal,2006,5,30259.7,2,653380.0,147170.0,62234445.0,14017942.5,2006-05-01,14445929.702,477.398312013,1052.47231866
Coal,2006,6,28705.44,2,554000.0,140360.0,52768500.0,13369290.0,2006-06-01,14118646.9982,491.845691905,1084.32301237
Coal,2006,7,25021.19,3,468210.0,122460.0,44597002.5,11664315.0,2006-07-01,12313247.6558,492.11279143,1084.91185999
