fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,3161698.0,1,34174000.0,33480000.0,3255073500.0,3188970000.0,2001-01-01,3232668824.01,1022.44705978,2254.08678799
Coal,2001,2,2912803.0,1,31833000.0,31104000.0,3032093250.0,2962656000.0,2001-02-01,2902195361.16,996.358271107,2196.57144448
Coal,2001,3,2413012.0,1,25893000.0,25224000.0,2466308250.0,2402586000.0,2001-03-01,2335438452.44,967.851984343,2133.72648468
Coal,2001,4,2298900.0,2,24662000.0,23965000.0,2349055500.0,2282666250.0,2001-04-01,2214019321.28,963.077698585,2123.2010943
Coal,2001,5,2963820.0,2,31287000.0,30570000.0,2980086750.0,2911792500.0,2001-05-01,2902315561.25,979.248254365,2158.85070157
Coal,2001,6,3011164.0,2,32527000.0,31766000.0,3098196750.0,3025711500.0,2001-06-01,3051675694.94,1013.45383212,2234.26031829
Coal,2001,7,3111310.0,3,33721000.0,32961000.0,3211925250.0,3139535250.0,2001-07-01,3158911078.13,1015.29936847,2238.32898774
Coal,2001,8,3362733.0,3,35450000.0,34716000.0,3376612500.0,3306699000.0,2001-08-01,3358044520.44,998.605753248,2201.52624361
Coal,2001,9,2791657.0,3,30367000.0,29624000.0,2892456750.0,2821686000.0,2001-09-01,2855541481.41,1022.88407258,2255.05022641
Coal,2001,10,2764271.0,4,29905000.0,29154000.0,2848451250.0,2776918500.0,2001-10-01,2792251175.78,1010.12208129,2226.91514042
Coal,2001,11,2875432.0,4,31065000.0,30305000.0,2958941250.0,2886551250.0,2001-11-01,2922439511.03,1016.34798216,2240.64076146
Coal,2001,12,2948968.0,4,33963000.0,33204000.0,3234975750.0,3162681000.0,2001-12-01,3047652988.19,1033.46424518,2278.37527493
Coal,2002,1,3306330.0,1,35084000.0,34556000.0,3341751000.0,3291459000.0,2002-01-01,3390552716.56,1025.47317314,2260.75815751
Coal,2002,2,2432712.0,1,26448000.0,25985000.0,2519172000.0,2475071250.0,2002-02-01,2563155759.27,1053.620716,2322.8122305
Coal,2002,3,2795608.0,1,30111000.0,29639000.0,2868072750.0,2823114750.0,2002-03-01,2896061194.42,1035.93250356,2283.81679735
Coal,2002,4,2398748.0,2,25675000.0,25226000.0,2445543750.0,2402776500.0,2002-04-01,2471461802.37,1030.31323106,2271.42854919
Coal,2002,5,2883094.0,2,30715000.0,30255000.0,2925603750.0,2881788750.0,2002-05-01,2980176760.48,1033.67311662,2278.8357529
Coal,2002,6,3081827.0,2,33295000.0,32874000.0,3171348750.0,3131248500.0,2002-06-01,3194223712.26,1036.47080523,2285.0035372
Coal,2002,7,3430624.0,3,36803000.0,36357000.0,3505485750.0,3463004250.0,2002-07-01,3553432911.23,1035.79783481,2283.51990661
Coal,2002,8,3343488.0,3,36332000.0,35883000.0,3460623000.0,3417855750.0,2002-08-01,3385361121.96,1012.52378413,2232.2099345
Coal,2002,9,2995817.0,3,32510000.0,32083000.0,3096577500.0,3055905750.0,2002-09-01,3028540628.96,1010.92310677,2228.68108119
Coal,2002,10,2863326.0,4,30482000.0,30040000.0,2903410500.0,2861310000.0,2002-10-01,2859257407.29,998.579067591,2201.46741241
Coal,2002,11,3059474.0,4,32911000.0,32442000.0,3134772750.0,3090100500.0,2002-11-01,3032932206.46,991.32472002,2185.47447776
Coal,2002,12,3373730.0,4,36126000.0,35563000.0,3441001500.0,3387375750.0,2002-12-01,3382490611.49,1002.59671387,2210.3247154
Coal,2003,1,3326089.0,1,35261000.0,35207000.0,3358610250.0,3353466750.0,2003-01-01,3365446768.12,1011.8330472,2230.68713585
Coal,2003,2,2886006.0,1,31005000.0,30524000.0,2953226250.0,2907411000.0,2003-02-01,2891882740.73,1002.03628846,2209.08920155
Coal,2003,3,2950083.0,1,31287000.0,30778000.0,2980086750.0,2931604500.0,2003-03-01,2986936935.78,1012.4925081,2232.14098337
Coal,2003,4,2832495.0,2,30482000.0,30062000.0,2903410500.0,2863405500.0,2003-04-01,2918649314.96,1030.41640496,2271.65600637
Coal,2003,5,2973685.0,2,31377000.0,31044000.0,2988659250.0,2956941000.0,2003-05-01,3129940184.47,1052.54597729,2320.44286153
Coal,2003,6,3040889.0,2,32461000.0,32078000.0,3091910250.0,3055429500.0,2003-06-01,3160817133.24,1039.43851066,2291.5461406
Coal,2003,7,3534041.0,3,37228000.0,36805000.0,3545967000.0,3505676250.0,2003-07-01,3587738908.15,1015.19447798,2238.09774615
Coal,2003,8,3298450.0,3,35526000.0,35086000.0,3383851500.0,3341941500.0,2003-08-01,3382111974.1,1025.36402677,2260.51753342
Coal,2003,9,2793638.0,3,29625000.0,29578000.0,2821781250.0,2817304500.0,2003-09-01,2903224803.39,1039.22727404,2291.08044834
Coal,2003,10,2930199.0,4,30760000.0,30714000.0,2929890000.0,2925508500.0,2003-10-01,3043289275.96,1038.59474253,2289.68596937
Coal,2003,11,2768362.0,4,26447000.0,26399000.0,2519076750.0,2514504750.0,2003-11-01,2815703185.5,1017.100793,2242.30040824
Coal,2003,12,3342389.0,4,35929000.0,35879000.0,3422237250.0,3417474750.0,2003-12-01,3495898564.01,1045.92809634,2305.8530812
Coal,2004,1,3310630.46,1,35876870.0,35058070.0,3417271867.5,3339281167.5,2004-01-01,3444562112.17,1040.45502927,2293.78715754
Coal,2004,2,2987938.47,1,32500760.0,31739610.0,3095697390.0,3023197852.5,2004-02-01,3084046843.6,1032.16544603,2275.51194232
Coal,2004,3,2224567.34,1,24299380.0,23755510.0,2314515945.0,2262712327.5,2004-03-01,2312374300.83,1039.47147801,2291.61882041
Coal,2004,4,1885891.38,2,20548450.0,20011280.0,1957239862.5,1906074420.0,2004-04-01,1968098721.74,1043.59070868,2300.70007635
Coal,2004,5,2276486.44,2,24951110.0,24316280.0,2376593227.5,2316125670.0,2004-05-01,2378755982.15,1044.92429226,2303.64009471
Coal,2004,6,2933178.58,2,29907840.0,29158660.0,2848721760.0,2777362365.0,2004-06-01,2991443285.95,1019.8640159,2248.39220945
Coal,2004,7,3348490.05,3,36121320.0,35279250.0,3440555730.0,3360348562.5,2004-07-01,3410130569.33,1018.40845229,2245.18327392
Coal,2004,8,3249198.04,3,35165570.0,34316160.0,3349520542.5,3268614240.0,2004-08-01,3302138409.31,1016.2933649,2240.52035227
Coal,2004,9,3097006.51,3,33666730.0,32860370.0,3206756032.5,3129950242.5,2004-09-01,3165824616.64,1022.22084662,2253.58807846
Coal,2004,10,2623815.87,4,28410540.0,27686460.0,2706103935.0,2637135315.0,2004-10-01,2706561506.72,1031.53637329,2274.12508855
Coal,2004,11,2943667.83,4,31821130.0,31028180.0,3030962632.5,2955434145.0,2004-11-01,3041447897.75,1033.2170861,2277.83038801
Coal,2004,12,2920514.81,4,33272470.0,32470590.0,3169202767.5,3092823697.5,2004-12-01,3258719811.13,1115.80321386,2459.89976528
Coal,2005,1,3339939.89,1,36021060.0,35216890.0,3431005965.0,3354408772.5,2005-01-01,3433495582.62,1028.01119053,2266.35347065
Coal,2005,2,2981924.73,1,32042680.0,31329640.0,3052065270.0,2984148210.0,2005-02-01,3053870381.05,1024.12725255,2257.79094097
Coal,2005,3,2933245.99,1,30031690.0,29339430.0,2860518472.5,2794580707.5,2005-03-01,2821511089.06,961.907422248,2120.62110309
Coal,2005,4,2337101.92,2,25003670.0,24382410.0,2381599567.5,2322424552.5,2005-04-01,2304320401.14,985.973432061,2173.67702832
Coal,2005,5,3056882.22,2,32394120.0,31603230.0,3085539930.0,3010207657.5,2005-05-01,3042148197.66,995.180049057,2193.97393615
