fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,7258909.0,1,72060000.0,69914000.0,6863715000.0,6659308500.0,2001-01-01,6797909660.43,936.491924672,2064.59009713
Coal,2001,2,4992600.0,1,51167000.0,49143000.0,4873656750.0,4680870750.0,2001-02-01,4789969176.89,959.413767755,2115.12359239
Coal,2001,3,6110807.0,1,62853000.0,60783000.0,5986748250.0,5789580750.0,2001-03-01,5693383325.57,931.690908511,2054.0057769
Coal,2001,4,6116872.0,2,60461000.0,58415000.0,5758910250.0,5564028750.0,2001-04-01,5654136638.21,924.350981712,2037.82417428
Coal,2001,5,6296453.0,2,63897000.0,62157000.0,6086189250.0,5920454250.0,2001-05-01,5891795520.26,935.73247037,2062.91580418
Coal,2001,6,6728163.0,2,68836000.0,66926000.0,6556629000.0,6374701500.0,2001-06-01,6413337244.11,953.20776921,2101.441848
Coal,2001,7,7782658.0,3,78931000.0,76888000.0,7518177750.0,7323582000.0,2001-07-01,7391526901.06,949.743249808,2093.80396853
Coal,2001,8,7793817.0,3,79291000.0,77289000.0,7552467750.0,7361777250.0,2001-08-01,7390465358.44,948.247227057,2090.50583677
Coal,2001,9,5842175.0,3,60460000.0,58657000.0,5758815000.0,5587079250.0,2001-09-01,5573336926.81,953.983221457,2103.15141002
Coal,2001,10,5093697.0,4,52649000.0,50807000.0,5014817250.0,4839366750.0,2001-10-01,4853415378.39,952.827657082,2100.6038528
Coal,2001,11,4689200.0,4,47754000.0,45962000.0,4548568500.0,4377880500.0,2001-11-01,4439545188.01,946.759615289,2087.22624787
Coal,2001,12,5855829.0,4,59556000.0,57822000.0,5672709000.0,5507545500.0,2001-12-01,5522573593.81,943.089969636,2079.13614706
Coal,2002,1,6198005.0,1,62377000.0,60615000.0,5941409250.0,5773578750.0,2002-01-01,5829219832.52,940.499375609,2073.42492347
Coal,2002,2,5236221.0,1,52930000.0,51160000.0,5041582500.0,4872990000.0,2002-02-01,4894586779.16,934.755576428,2060.76214379
Coal,2002,3,6889630.0,1,69744000.0,67444000.0,6643116000.0,6424041000.0,2002-03-01,6395476356.02,928.275735565,2046.47668663
Coal,2002,4,6417791.0,2,64038000.0,62456000.0,6099619500.0,5948934000.0,2002-04-01,5934177036.86,924.644793958,2038.47191276
Coal,2002,5,6521683.0,2,68752000.0,65101000.0,6548628000.0,6200870250.0,2002-05-01,6199214563.51,950.554414177,2095.59226149
Coal,2002,6,7122783.0,2,71767000.0,70231000.0,6835806750.0,6689502750.0,2002-06-01,6841547755.46,960.516101004,2117.55379627
Coal,2002,7,7687304.0,3,82131000.0,76494000.0,7822977750.0,7286053500.0,2002-07-01,7512909293.66,977.313931342,2154.58629304
Coal,2002,8,7572559.0,3,76273000.0,74811000.0,7265003250.0,7125747750.0,2002-08-01,7413142976.24,978.948196539,2158.18919409
Coal,2002,9,6921531.0,3,72874000.0,68331000.0,6941248500.0,6508527750.0,2002-09-01,6692606765.44,966.925780646,2131.68457601
Coal,2002,10,6840937.0,4,71619000.0,67537000.0,6821709750.0,6432899250.0,2002-10-01,6534655410.15,955.228123011,2105.89591999
Coal,2002,11,5167059.0,4,55051000.0,51079000.0,5243607750.0,4865274750.0,2002-11-01,4899961709.36,948.30767548,2090.63910136
Coal,2002,12,6252621.0,4,65092000.0,61408000.0,6200013000.0,5849112000.0,2002-12-01,5939662966.95,949.947704643,2094.25470966
Coal,2003,1,6667941.0,1,66620000.0,64626000.0,6345555000.0,6155626500.0,2003-01-01,6360748846.49,953.929983256,2103.03404109
Coal,2003,2,5645215.0,1,57285000.0,55491000.0,5456396250.0,5285517750.0,2003-02-01,5329151328.48,944.012110873,2081.16909963
Coal,2003,3,6279052.0,1,63401000.0,61719000.0,6038945250.0,5878734750.0,2003-03-01,5893972380.61,938.672331526,2069.39702208
Coal,2003,4,5709968.0,2,58565000.0,56769000.0,5578316250.0,5407247250.0,2003-04-01,5525546838.3,967.701892253,2133.39559166
Coal,2003,5,6362770.0,2,65358000.0,63445000.0,6225349500.0,6043136250.0,2003-05-01,6065622013.73,953.29895843,2101.64288376
Coal,2003,6,6802976.0,2,69495000.0,68023000.0,6619398750.0,6479190750.0,2003-06-01,6451757994.87,948.372887817,2090.78286848
Coal,2003,7,7435786.0,3,77811000.0,75888000.0,7411497750.0,7228332000.0,2003-07-01,7290082257.96,980.405065175,2161.40100668
Coal,2003,8,8058921.0,3,81964000.0,80114000.0,7807071000.0,7630858500.0,2003-08-01,7707254536.23,956.363083375,2108.39805361
Coal,2003,9,7063804.0,3,71795000.0,70015000.0,6838473750.0,6668928750.0,2003-09-01,6625931720.18,938.011830478,2067.94088147
Coal,2003,10,6177818.0,4,63225000.0,61328000.0,6022181250.0,5841492000.0,2003-10-01,5775945738.58,934.949158195,2061.18891416
Coal,2003,11,5335972.0,4,55459000.0,53478000.0,5282469750.0,5093779500.0,2003-11-01,5033022395.34,943.225038539,2079.43391996
Coal,2003,12,7098267.0,4,74020000.0,71901000.0,7050405000.0,6848570250.0,2003-12-01,6663600254.53,938.764384959,2069.59996308
Coal,2004,1,7179945.54,1,73472670.0,70598080.0,6998271817.5,6724467120.0,2004-01-01,6767592565.48,942.568787992,2077.98715001
Coal,2004,2,6691416.98,1,68371640.0,65826270.0,6512398710.0,6269952217.5,2004-02-01,6380551008.36,953.542579611,2102.17997101
Coal,2004,3,5638852.03,1,58586710.0,55923470.0,5580384127.5,5326710517.5,2004-03-01,5329555940.96,945.149103507,2083.67571359
Coal,2004,4,5707199.3,2,59709230.0,57051190.0,5687304157.5,5434125847.5,2004-04-01,5491858500.91,962.268568562,2121.41728625
Coal,2004,5,7580575.01,2,77766880.0,75512640.0,7407295320.0,7192578960.0,2004-05-01,7192829143.67,948.850071952,2091.83486862
Coal,2004,6,7573799.61,2,77667640.0,75204160.0,7397842710.0,7163196240.0,2004-06-01,7211043236.68,952.103779872,2099.00799311
Coal,2004,7,8075378.15,3,83031170.0,80734770.0,7908718942.5,7689986842.5,2004-07-01,7756425839.64,960.503111503,2117.52515962
Coal,2004,8,7465624.28,3,76910560.0,74601600.0,7325730840.0,7105802400.0,2004-08-01,7204418711.42,965.01222687,2127.46595536
Coal,2004,9,6319445.14,3,65434940.0,62940600.0,6232678035.0,5995092150.0,2004-09-01,6050842390.48,957.495833326,2110.89531415
Coal,2004,10,5999183.25,4,61809020.0,59435930.0,5887309155.0,5661272332.5,2004-10-01,5673250753.53,945.670521654,2084.82523204
Coal,2004,11,5587039.37,4,57419230.0,55353880.0,5469181657.5,5272457070.0,2004-11-01,5275435835.8,944.227431818,2081.64379619
Coal,2004,12,6124504.1,4,62952170.0,60457420.0,5996194192.5,5758569255.0,2004-12-01,5798951833.82,946.844305944,2087.41295688
Coal,2005,1,6138322.19,1,63292440.0,60657460.0,6028604910.0,5777623065.0,2005-01-01,5861294265.34,954.869113077,2105.10444669
Coal,2005,2,6131167.23,1,62934810.0,60605300.0,5994540652.5,5772654825.0,2005-02-01,5759516065.11,939.383293433,2070.9644087
Coal,2005,3,6884047.51,1,70443850.0,67968180.0,6709776712.5,6473969145.0,2005-03-01,6505446265.1,945.00310401,2083.3538431
Coal,2005,4,6371591.92,2,65112670.0,62670440.0,6201981817.5,5969359410.0,2005-04-01,5911157026.93,927.736286496,2045.28741721
Coal,2005,5,7644231.54,2,77821070.0,75553350.0,7412456917.5,7196456587.5,2005-05-01,7194564462.14,941.175633482,2074.91580157
Coal,2005,6,8062551.95,2,81507770.0,79286280.0,7763615092.5,7552018170.0,2005-06-01,7590302786.04,941.426837695,2075.46960638
Coal,2005,7,8435603.01,3,86230930.0,84022130.0,8213496082.5,8003107882.5,2005-07-01,8014010813.11,950.022280993,2094.41912068
Coal,2005,8,8612423.13,3,87790300.0,85767900.0,8362026075.0,8169392475.0,2005-08-01,8231771333.04,955.802009352,2107.16110982
Coal,2005,9,8005189.23,3,80648690.0,78749790.0,7681787722.5,7500917497.5,2005-09-01,7597050647.93,949.015748367,2092.20011885
Coal,2005,10,7572461.17,4,76009060.0,73707430.0,7239862965.0,7020632707.5,2005-10-01,7076373157.4,934.487876337,2060.17197217
Coal,2005,11,6418880.87,4,64959520.0,62900960.0,6187394280.0,5991316440.0,2005-11-01,6041148815.31,941.152973183,2074.86584468
Coal,2005,12,6905789.01,4,71262560.0,69069020.0,6787758840.0,6578824155.0,2005-12-01,6689615525.68,968.696772518,2135.58890469
Coal,2006,1,6580277.25,1,66885490.0,64696480.0,6370842922.5,6162339720.0,2006-01-01,6186732004.15,940.193212094,2072.74995538
Coal,2006,2,6693323.84,1,68739600.0,66642500.0,6547446900.0,6347698125.0,2006-02-01,6334197798.26,946.345634796,2086.31358647
Coal,2006,3,7245123.2,1,73430050.0,71174370.0,6994212262.5,6779358742.5,2006-03-01,6803754792.75,939.080620844,2070.29713671
Coal,2006,4,6479991.55,2,66144070.0,64122440.0,6300222667.5,6107662410.0,2006-04-01,6163608612.58,951.175408952,2096.96130658
Coal,2006,5,7317590.34,2,74534270.0,72576210.0,7099389217.5,6912884002.5,2006-05-01,6962620317.69,951.4908589,2097.65674753
Coal,2006,6,7919087.83,2,80667870.0,78865730.0,7683614617.5,7511960782.5,2006-06-01,7576165950.93,956.696795586,2109.13375555
