fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,72284.0,2884000.0,1090000.0,274701000.0,103822500.0,55369679.469,766.001874121,1688.72773169
Coal,2002,90672.0,4985000.0,1269000.0,474821250.0,120872250.0,137227161.269,1513.44584071,3336.54270043
Coal,2003,90291.0,5300000.0,903000.0,504825000.0,86010750.0,87125713.9375,964.943504197,2127.31444935
Coal,2004,99203.04,5140440.0,484970.0,489626910.0,46193392.5,45865890.5485,462.343599032,1019.28269843
Coal,2005,95181.31,5261710.0,465430.0,501177877.5,44332207.5,44182897.1156,464.19719497,1023.36913603
Coal,2006,82301.86,3001000.0,402320.0,285845250.0,38320980.0,38777060.6915,471.156553346,1038.71173751
Coal,2007,83564.19,5227100.0,408490.0,497881275.0,38908672.5,39239555.0575,469.573809757,1035.22242099
Coal,2008,90449.48,2662670.0,435800.0,253619317.5,41509950.0,42767611.1495,472.83424017,1042.41036588
Coal,2009,82564.77,2548460.0,403720.0,242740815.0,38454330.0,39011570.0172,472.496562604,1041.66592192
Coal,2010,88277.88,5042540.0,431820.0,480301935.0,41130855.0,41890057.6152,474.524961578,1046.1377303
Coal,2011,83412.01,2924150.0,403750.0,278525287.5,38457187.5,39210636.2582,470.083819562,1036.34678861
Coal,2012,76737.17,3282250.0,368570.0,312634312.5,35106292.5,36763468.1436,479.082928698,1056.18622461
Coal,2013,91618.11,5319120.0,447790.0,506646180.0,42651997.5,42875306.5306,467.978509169,1031.70542131
Coal,2014,77671.27,4473350.0,386010.0,426086587.5,36767452.5,37455296.4798,482.228454354,1063.12085047
Coal,2015,78992.79,2382140.0,393580.0,226898835.0,37488495.0,37935175.1359,480.235919454,1058.72810803
Coal,2016,6330.39,572300.0,93550.0,54511575.0,8910637.5,9079139.04065,1434.21480203,3161.86995256
Coal,2017,,,,,,,,
Natural Gas,2001,1405286.0,15607000.0,11602000.0,828263490.0,615718140.0,328369246.118,233.667200924,515.142711157
Natural Gas,2002,328988.0,5810000.0,4815000.0,308336700.0,255532050.0,290107430.239,881.81766581,1944.05522604
