year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,3903323.0,2448364153.12,2001-01-01,1,627.251230073,0.142618021475,1382.83806182
2001,2,3372020.0,1737111447.41,2001-02-01,1,515.154550511,-0.0615803604093,1135.70972206
2001,3,3125261.0,1595514760.01,2001-03-01,1,510.5220844,-0.0700189875626,1125.49698727
2001,4,3349774.0,1834062552.41,2001-04-01,2,547.518295984,-0.00262567519381,1207.05883533
2001,5,3690531.0,2154834830.04,2001-05-01,2,583.882056549,0.0636155470755,1287.22638187
2001,6,4132866.0,2631460575.59,2001-06-01,2,636.715677592,0.159858718311,1403.70338282
2001,7,4564078.0,2883546961.47,2001-07-01,3,631.791779515,0.150889210706,1392.84815712
2001,8,4538995.0,2843057727.45,2001-08-01,3,626.362824249,0.140999677091,1380.87948234
2001,9,4220271.0,2711735512.75,2001-09-01,3,642.550090444,0.17048684457,1416.56592939
2001,10,4087246.0,2441960067.04,2001-10-01,4,597.458549604,0.0883468586941,1317.15711846
2001,11,3626715.0,2154389749.06,2001-11-01,4,594.033374297,0.082107465536,1309.60597697
2001,12,4580956.0,2697151521.18,2001-12-01,4,588.774814947,0.0725283297904,1298.01295703
2002,1,4225011.0,2569137194.86,2002-01-01,1,608.078226272,0.10769195259,1340.56925764
2002,2,3760693.0,2048771925.19,2002-02-01,1,544.785741667,-0.0076033709835,1201.03464608
2002,3,3131356.0,1285792803.53,2002-03-01,1,410.618531884,-0.252006035241,905.249615392
2002,4,3795037.0,2415307337.28,2002-04-01,2,636.438416089,0.159353651164,1403.09213211
2002,5,3498511.0,1821977819.86,2002-05-01,2,520.786648909,-0.0513207756998,1148.12624619
2002,6,4120910.0,2156192726.08,2002-06-01,2,523.232180776,-0.0468659278677,1153.51766574
2002,7,4755258.0,2503081624.87,2002-07-01,3,526.381875572,-0.041128357554,1160.46148289
2002,8,4927186.0,2801177112.86,2002-08-01,3,568.514586796,0.0356217432505,1253.34725805
