fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,31819162.0,354633000.0,337332000.0,33778793250.0,32130873000.0,34679724232.8,1089.90061501,2402.79489585
Coal,2002,33920208.0,366631000.0,356561000.0,34921602750.0,33962435250.0,37592788820.5,1108.2711763,2443.29463527
Coal,2003,35655528.0,388384000.0,379037000.0,36993576000.0,36103274250.0,39444945079.5,1106.27852936,2438.90164583
Coal,2004,34000207.61,377308420.0,364155630.0,35938627005.0,34685823757.5,37263237013.7,1095.97086703,2416.17737346
Coal,2005,32949845.38,374989870.0,362232810.0,35717785117.5,34502675152.5,36682575452.8,1113.28520756,2454.34856858
Coal,2006,33070451.23,365796450.0,353994690.0,34842111862.5,33717994222.5,35868910086.8,1084.6211271,2391.15573681
Coal,2007,32190372.59,362342840.0,348120420.0,34513155510.0,33158470005.0,35566269926.8,1104.87288792,2435.80276871
Coal,2008,31755252.75,354271890.0,340890590.0,33744397522.5,32469828697.5,35148657928.9,1106.86122405,2440.18625454
Coal,2009,29327226.0,324993370.0,311845590.0,30955618492.5,29703292447.5,31565036664.4,1076.30488695,2372.82175376
Coal,2010,28082549.84,311179030.0,298783020.0,29639802607.5,28459082655.0,29674988854.3,1056.70564188,2329.61325809
Coal,2011,28258625.73,311554380.0,298973250.0,29675554695.0,28477202062.5,29821482677.1,1055.30548308,2326.52646799
Coal,2012,22722774.42,252032660.0,242004760.0,24006110865.0,23050953390.0,24147709623.5,1062.70956078,2342.84949769
Coal,2013,23517798.24,263234540.0,250980860.0,25073089935.0,23905926915.0,25199611591.9,1071.51236416,2362.25615802
Coal,2014,27956679.23,309186090.0,294210510.0,29449975072.5,28023551077.5,29206586156.3,1044.70870507,2303.16481119
Coal,2015,24697097.9,271183070.0,257190830.0,25830187417.5,24497426557.5,25655103829.9,1038.79022279,2290.11692517
Coal,2016,23484308.95,255713020.0,245115620.0,24356665155.0,23347262805.0,24618043447.2,1048.27625542,2311.0298327
Coal,2017,6105074.07,67308360.0,63950750.0,6411121290.0,6091308937.5,6464124951.08,1058.81187959,2334.25666974
Hydro,2001,831616.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2002,809084.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2003,814573.0,,,0.0,0.0,0.0,0.0,0.0
Hydro,2004,738311.29,,,0.0,0.0,0.0,0.0,0.0
Hydro,2005,774728.61,,,0.0,0.0,0.0,0.0,0.0
Hydro,2006,571730.25,,,0.0,0.0,0.0,0.0,0.0
Hydro,2007,653821.84,,,0.0,0.0,0.0,0.0,0.0
Hydro,2008,727060.62,,,0.0,0.0,0.0,0.0,0.0
Hydro,2009,809087.58,,,0.0,0.0,0.0,0.0,0.0
Hydro,2010,840409.79,,,0.0,0.0,0.0,0.0,0.0
Hydro,2011,746148.03,,,0.0,0.0,0.0,0.0,0.0
Hydro,2012,561021.55,,,0.0,0.0,0.0,0.0,0.0
Hydro,2013,511112.07,,,0.0,0.0,0.0,0.0,0.0
Hydro,2014,548488.2,,,0.0,0.0,0.0,0.0,0.0
Hydro,2015,849053.77,,,0.0,0.0,0.0,0.0,0.0
Hydro,2016,884411.32,,,0.0,0.0,0.0,0.0,0.0
Hydro,2017,175347.84,,,0.0,0.0,0.0,0.0,0.0
Natural Gas,2001,1199577.0,20429000.0,13565000.0,1084167030.0,719894550.0,777001747.532,647.729781024,1427.98507525
Natural Gas,2002,1591953.0,21924000.0,15326000.0,1163506680.0,813350820.0,900292496.347,565.527057863,1246.76095177
Natural Gas,2003,1844434.0,23110000.0,18217000.0,1226447700.0,966776190.0,1056259702.5,572.674165898,1262.51746614
Natural Gas,2004,1457583.85,21217000.0,13123990.0,1125986190.0,696490149.3,748244518.928,513.345780367,1131.7221074
Natural Gas,2005,2707266.76,33817520.0,26196970.0,1794695786.4,1390273197.9,1478111516.18,545.979265147,1203.66588794
Natural Gas,2006,2560796.99,30986150.0,25096910.0,1644434980.5,1331893013.7,1416856247.1,553.28721981,1219.77700479
Natural Gas,2007,3842476.92,41249630.0,34450470.0,2189117864.1,1828286442.9,1961047331.86,510.360211053,1125.14012129
Natural Gas,2008,2865846.27,30623210.0,25161720.0,1625173754.7,1335332480.4,1445500221.52,504.388611717,1111.97513339
Natural Gas,2009,2846483.27,29560270.0,24231570.0,1568763528.9,1285969419.9,1366571465.44,480.091163663,1058.40897941
Natural Gas,2010,4340847.12,42108560.0,36837550.0,2234701279.2,1954968778.5,2038494262.65,469.607476674,1035.29664308
Natural Gas,2011,3350773.35,34760120.0,29724500.0,1844719568.4,1577479215.0,1651944913.0,493.004074118,1086.8767818
Natural Gas,2012,7088204.77,65290200.0,59828580.0,3464950914.0,3175102740.6,3326173009.31,469.254644475,1034.51878921
Natural Gas,2013,6301053.16,58598100.0,52870700.0,3109801167.0,2805848049.0,2957688328.59,469.395869784,1034.83013453
Natural Gas,2014,3869632.58,37790570.0,32561190.0,2005545549.9,1728022353.3,1800972103.86,465.411655145,1026.04653493
Natural Gas,2015,7389438.46,63812580.0,57198620.0,3386533620.6,3035530763.4,3178981136.28,430.206050634,948.432259228
Natural Gas,2016,9018229.68,78371680.0,70671130.0,4159185057.6,3750516869.1,3954655755.76,438.517968169,966.756712626
Natural Gas,2017,1453833.03,15096000.0,12946790.0,801144720.0,687086145.3,729138965.195,501.528683246,1105.67013508
Nuclear,2001,11789027.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,13684824.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,13413828.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,13295502.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,12835219.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,13183418.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2007,13103000.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2008,12996838.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2009,12393425.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2010,13478046.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2011,11958525.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2012,11943790.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2013,10707717.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2014,12707166.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2015,12038606.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2016,13860816.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2017,3772544.0,,,0.0,0.0,0.0,0.0,0.0
Other,2001,906728.4,7319000.0,6991000.0,695437900.0,670518100.0,723708403.476,798.153453091,1759.60910269
Other,2002,985209.87,6717000.0,5665000.0,661666200.0,581740500.0,643924606.815,653.591307215,1440.90739589
Other,2003,1202000.39,9252000.0,8737000.0,891673825.0,852546700.0,931457283.523,774.922613397,1708.3943935
Other,2004,1075471.66,8627510.0,8087260.0,834256284.75,793210791.0,852152219.693,792.352092005,1746.81942203
Other,2005,1099827.17,8522760.0,8055970.0,807852869.75,772388499.5,821188481.373,746.652295717,1646.06965114
Other,2006,792508.78,5760410.0,5358040.0,550380704.75,519810644.0,552970058.918,697.746287325,1538.25146504
Other,2007,755337.22,4968870.0,4549080.0,424364824.5,392471279.25,420970553.051,557.327961478,1228.68522387
Other,2008,567479.75,3011650.0,2663300.0,269058545.0,242592653.75,262607058.453,462.760227926,1020.20119849
Other,2009,378969.58,953270.0,774690.0,72424688.25,58857072.75,62546118.8383,165.042584258,363.852881255
Other,2010,288741.44,574130.0,397220.0,43619526.75,30178789.5,31468169.6844,108.983905062,240.265917099
Other,2011,399877.92,404290.0,321950.0,30715932.75,24460151.25,25614804.965,64.0565624754,141.219097633
Other,2012,423962.96,493670.0,361420.0,37506578.25,27458884.5,28765368.5413,67.8487775,149.579414876
Other,2013,388020.19,517610.0,430320.0,39325419.75,32693562.0,34462795.2258,88.8170154905,195.80599235
Other,2014,459524.0,994920.0,811720.0,75589047.0,61670427.0,64273890.0039,139.870583482,308.358688344
Other,2015,417915.4,438800.0,386430.0,33337830.0,29359019.25,30746441.2816,73.5709698222,162.19456007
Other,2016,424285.18,268040.0,220200.0,20364339.0,16729695.0,17640284.5082,41.5764804894,91.659508887
Other,2017,90660.67,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2001,1080094.6,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2002,880847.13,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2003,1142869.61,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2004,984679.32,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2005,1069630.97,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2006,1003936.86,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2007,1293825.9,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2008,1496262.57,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2009,1683635.1,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2010,1847909.92,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2011,1680416.07,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2012,1838462.52,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2013,1609830.23,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2014,1763167.93,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2015,1806022.05,,,0.0,0.0,0.0,0.0,0.0
Other Renewables,2016,1806109.91,,,0.0,0.0,0.0,0.0,0.0
