fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,7539572.0,1,86507000.0,82917000.0,8239791750.0,7897844250.0,2001-01-01,8573806539.23,1137.17417106,2507.01417751
Coal,2001,2,6267815.0,1,70190000.0,67101000.0,6685597500.0,6391370250.0,2001-02-01,6931304464.04,1105.85658065,2437.9714177
Coal,2001,3,6274332.0,1,72639000.0,69217000.0,6918864750.0,6592919250.0,2001-03-01,7287036338.61,1161.40432776,2560.43198098
Coal,2001,4,5643634.0,2,65869000.0,62540000.0,6274022250.0,5956935000.0,2001-04-01,6647733687.68,1177.91722278,2596.83630935
Coal,2001,5,6188853.0,2,72416000.0,69489000.0,6897624000.0,6618827250.0,2001-05-01,7344892311.97,1186.7937907,2616.40559098
Coal,2001,6,6795568.0,2,79104000.0,75414000.0,7534656000.0,7183183500.0,2001-06-01,7777959673.05,1144.56358513,2523.30487977
Coal,2001,7,7759636.0,3,91167000.0,87628000.0,8683656750.0,8346567000.0,2001-07-01,8774005347.05,1130.72383125,2492.79375838
Coal,2001,8,7982835.0,3,93717000.0,90268000.0,8926544250.0,8598027000.0,2001-08-01,9211345603.77,1153.89402434,2543.87476605
Coal,2001,9,6572803.0,3,78098000.0,75021000.0,7438834500.0,7145750250.0,2001-09-01,7803330040.34,1187.21495842,2617.33409733
Coal,2001,10,5856551.0,4,68256000.0,65486000.0,6501384000.0,6237541500.0,2001-10-01,6586072452.98,1124.56503034,2479.21606588
Coal,2001,11,5991616.0,4,68568000.0,65370000.0,6531102000.0,6226492500.0,2001-11-01,6823559045.41,1138.85119564,2510.7113459
Coal,2001,12,6677421.0,4,76289000.0,72609000.0,7266527250.0,6916007250.0,2001-12-01,7453176635.48,1116.17593611,2460.72146875
Coal,2002,1,6888208.0,1,75744000.0,71271000.0,7214616000.0,6788562750.0,2002-01-01,7159874234.54,1039.43931927,2291.54792327
Coal,2002,2,6349919.0,1,69789000.0,65918000.0,6647402250.0,6278689500.0,2002-02-01,6559565710.59,1033.01565116,2277.38630454
Coal,2002,3,6839501.0,1,74303000.0,69893000.0,7077360750.0,6657308250.0,2002-03-01,6955947338.93,1017.02556063,2242.13455096
Coal,2002,4,6232132.0,2,66925000.0,63378000.0,6374606250.0,6036754500.0,2002-04-01,6241919532.35,1001.57049503,2208.06231335
Coal,2002,5,6562413.0,2,71970000.0,68691000.0,6855142500.0,6542817750.0,2002-05-01,6753707301.41,1029.14999428,2268.86407739
Coal,2002,6,7546857.0,2,82002000.0,78326000.0,7810690500.0,7460551500.0,2002-06-01,7903843872.5,1047.30272119,2308.88357913
Coal,2002,7,8549614.0,3,93465000.0,90370000.0,8902541250.0,8607742500.0,2002-07-01,8842883515.48,1034.30207673,2280.22235837
Coal,2002,8,8543784.0,3,94058000.0,90694000.0,8959024500.0,8638603500.0,2002-08-01,8657460485.15,1013.30516843,2233.93257432
Coal,2002,9,7861938.0,3,86707000.0,83056000.0,8258841750.0,7911084000.0,2002-09-01,7882181886.1,1002.57492314,2210.27667556
Coal,2002,10,7292340.0,4,79615000.0,76540000.0,7583328750.0,7290435000.0,2002-10-01,7682373779.68,1053.48540793,2322.51393033
Coal,2002,11,6752771.0,4,75024000.0,70932000.0,7146036000.0,6756273000.0,2002-11-01,7039028350.96,1042.39109411,2298.05540607
Coal,2002,12,7265869.0,4,79853000.0,76597000.0,7605998250.0,7295864250.0,2002-12-01,7575371762.41,1042.59679915,2298.5089034
Coal,2003,1,8426095.0,1,90814000.0,87636000.0,8650033500.0,8347329000.0,2003-01-01,8748591834.94,1038.27358165,2288.9779381
Coal,2003,2,7296289.0,1,78322000.0,75941000.0,7460170500.0,7233380250.0,2003-02-01,7518571032.4,1030.46508059,2271.76331667
Coal,2003,3,6595759.0,1,72863000.0,69201000.0,6940200750.0,6591395250.0,2003-03-01,6785396627.34,1028.75144882,2267.98544408
Coal,2003,4,5976905.0,2,65601000.0,62894000.0,6248495250.0,5990653500.0,2003-04-01,6177915668.31,1033.63123026,2278.74341024
Coal,2003,5,5914922.0,2,65250000.0,63821000.0,6215062500.0,6078950250.0,2003-05-01,6347213712.58,1073.08493883,2365.72305616
Coal,2003,6,7036953.0,2,77025000.0,74097000.0,7336631250.0,7057739250.0,2003-06-01,7408402471.88,1052.78555532,2320.97103526
Coal,2003,7,8463429.0,3,91913000.0,89328000.0,8754713250.0,8508492000.0,2003-07-01,8917170591.9,1053.61202793,2322.79307677
Coal,2003,8,8722187.0,3,94853000.0,92017000.0,9034748250.0,8764619250.0,2003-08-01,9199650870.56,1054.74130176,2325.28267386
Coal,2003,9,7397623.0,3,80836000.0,78052000.0,7699629000.0,7434453000.0,2003-09-01,7807288724.03,1055.3780213,2326.68638575
Coal,2003,10,6725157.0,4,73851000.0,70605000.0,7034307750.0,6725126250.0,2003-10-01,7042939624.78,1047.25281875,2308.77356421
Coal,2003,11,7352579.0,4,79914000.0,76881000.0,7611808500.0,7322915250.0,2003-11-01,7798276137.59,1060.6177965,2338.23799417
Coal,2003,12,8073451.0,4,89022000.0,85774000.0,8479345500.0,8169973500.0,2003-12-01,8438816891.11,1045.25523114,2304.36968257
Coal,2004,1,8731562.43,1,95191750.0,90588190.0,9067014187.5,8628525097.5,2004-01-01,8970054356.44,1027.31377441,2264.81594706
Coal,2004,2,8087741.2,1,88622250.0,84135620.0,8441269312.5,8013917805.0,2004-02-01,8351453155.52,1032.60637909,2276.48402333
Coal,2004,3,7257778.34,1,79067330.0,75119140.0,7531163182.5,7155098085.0,2004-03-01,7454512367.72,1027.10664593,2264.35931162
Coal,2004,4,6179424.46,2,69339260.0,65464700.0,6604564515.0,6235512675.0,2004-04-01,6372355396.19,1031.22150573,2273.43093153
Coal,2004,5,7398023.89,2,80996220.0,76941250.0,7714889955.0,7328654062.5,2004-05-01,7473947474.11,1010.26268436,2227.22511395
Coal,2004,6,7707829.08,2,84419360.0,80488480.0,8040944040.0,7666527720.0,2004-06-01,7875213020.7,1021.71609398,2252.47530079
Coal,2004,7,8593353.82,3,94547520.0,90237260.0,9005651280.0,8595099015.0,2004-07-01,8925001626.29,1038.59352393,2289.68328286
Coal,2004,8,8191018.41,3,89963910.0,85640680.0,8569062427.5,8157274770.0,2004-08-01,8524853844.4,1040.75627934,2294.45129343
Coal,2004,9,7964478.43,3,87500280.0,83485740.0,8334401670.0,7952016735.0,2004-09-01,8278972868.36,1039.48713543,2291.65333876
Coal,2004,10,7434395.69,4,80447140.0,77113430.0,7662590085.0,7345054207.5,2004-10-01,7683304906.87,1033.48075987,2278.41168321
Coal,2004,11,7926973.34,4,85704460.0,81752240.0,8163349815.0,7786900860.0,2004-11-01,8114208871.89,1023.62005319,2256.67276925
Coal,2004,12,8929048.54,4,96661260.0,92190600.0,9206985015.0,8781154650.0,2004-12-01,9085645673.9,1017.53794183,2243.26414656
Coal,2005,1,8475629.61,1,92912960.0,88278060.0,8849959440.0,8408485215.0,2005-01-01,8604787318.12,1015.23871548,2238.19527214
Coal,2005,2,7098880.24,1,77394010.0,72974600.0,7371779452.5,6950830650.0,2005-02-01,7171267716.83,1010.19702747,2227.08036676
Coal,2005,3,7379052.33,1,80807180.0,76437730.0,7696883895.0,7280693782.5,2005-03-01,7459588336.19,1010.91413946,2228.66131185
Coal,2005,4,6303066.14,2,69542420.0,66018130.0,6623915505.0,6288226882.5,2005-04-01,6455514304.25,1024.18635008,2257.92122739
Coal,2005,5,6436679.45,2,70934240.0,67236000.0,6756486360.0,6404229000.0,2005-05-01,6627883495.16,1029.70538562,2270.08849313
Coal,2005,6,8098369.56,2,89047010.0,84522330.0,8481727702.5,8050751932.5,2005-06-01,8487985066.65,1048.11036392,2310.66410829
Coal,2005,7,8526050.75,3,94129350.0,89716860.0,8965820587.5,8545530915.0,2005-07-01,8944418304.14,1049.06932487,2312.77823362
Coal,2005,8,8561864.65,3,95218770.0,90514560.0,9069587842.5,8621511840.0,2005-08-01,8977760944.87,1048.57543443,2311.68940273
Coal,2005,9,8071950.26,3,90018350.0,85318030.0,8574247837.5,8126542357.5,2005-09-01,8366421610.67,1036.48081829,2285.025612
Coal,2005,10,7234715.89,4,80411580.0,76008830.0,7659202995.0,7239841057.5,2005-10-01,7335309027.69,1013.90422778,2235.25326057
Coal,2005,11,7167040.17,4,77507870.0,72752720.0,7382624617.5,6929696580.0,2005-11-01,7252660130.09,1011.94634857,2230.93692006
Coal,2005,12,8911890.66,4,96697480.0,92174420.0,9210434970.0,8779613505.0,2005-12-01,8942520100.04,1003.43691829,2212.17703007
Coal,2006,1,8029087.37,1,89681110.0,84723580.0,8542125727.5,8069920995.0,2006-01-01,8255972228.58,1028.25786395,2266.89728687
Coal,2006,2,7555882.81,1,83140430.0,78765930.0,7919125957.5,7502454832.5,2006-02-01,7744333108.6,1024.94087102,2259.58464425
Coal,2006,3,7514760.51,1,84112520.0,79747560.0,8011717530.0,7595955090.0,2006-03-01,7742973985.36,1030.36869572,2271.55082659
Coal,2006,4,5732385.05,2,65006770.0,60503500.0,6191894842.5,5762958375.0,2006-04-01,5895620850.34,1028.47607042,2267.37834484
Coal,2006,5,6621869.42,2,72999970.0,68949970.0,6953247142.5,6567484642.5,2006-05-01,6834944399.72,1032.17746624,2275.53844208
Coal,2006,6,7387603.23,2,82405470.0,78030390.0,7849121017.5,7432394647.5,2006-06-01,7875424605.94,1066.03242767,2350.17509004
Coal,2006,7,8671102.45,3,92828590.0,88155660.0,8841923197.5,8396826615.0,2006-07-01,9129284498.29,1052.84011473,2321.09131693
Coal,2006,8,8820723.43,3,97615620.0,93086460.0,9297887805.0,8866485315.0,2006-08-01,9252723466.26,1048.97557889,2312.57156123
Coal,2006,9,7515539.39,3,83680000.0,79239570.0,7970520000.0,7547569042.5,2006-09-01,7746207450.78,1030.6921498,2272.26391345
Coal,2006,10,7986066.75,4,87724150.0,83570740.0,8355725287.5,7960112985.0,2006-10-01,8178540957.54,1024.10125204,2257.73362025
Coal,2006,11,7778910.9,4,84929770.0,80539760.0,8089560592.5,7671412140.0,2006-11-01,7917817532.68,1017.85682269,2243.96715131
Coal,2006,12,8034832.22,4,88501660.0,83729590.0,8429783115.0,7975243447.5,2006-12-01,8228585324.89,1024.11414446,2257.76204288
Coal,2007,1,9112429.35,1,100110630.0,95188300.0,9535537507.5,9066685575.0,2007-01-01,9027289184.3,990.6566995,2184.00175972
Coal,2007,2,8061962.02,1,88704930.0,84114280.0,8449144582.5,8011885170.0,2007-02-01,8135771436.59,1009.15526722,2224.78370211
Coal,2007,3,8112856.28,1,88958720.0,84697670.0,8473318080.0,8067453067.5,2007-03-01,8357450199.71,1030.14892798,2271.06632663
Coal,2007,4,6488409.65,2,71728950.0,67349290.0,6832182487.5,6415019872.5,2007-04-01,6584391332.32,1014.79279014,2237.21218515
Coal,2007,5,6480593.22,2,73150930.0,68833940.0,6967626082.5,6556432785.0,2007-05-01,6743394738.3,1040.55207747,2294.00110999
Coal,2007,6,7949633.09,2,88796990.0,84256450.0,8457913297.5,8025426862.5,2007-06-01,8403778003.1,1057.12778287,2330.54391013
Coal,2007,7,8569533.92,3,95347790.0,91220960.0,9081876997.5,8688796440.0,2007-07-01,8796335211.5,1026.46600079,2262.94694534
Coal,2007,8,8874192.88,3,98875990.0,94311730.0,9417938047.5,8983192282.5,2007-08-01,9066444122.89,1021.66408207,2252.36063534
Coal,2007,9,8012122.27,3,88290480.0,84330360.0,8409668220.0,8032466790.0,2007-09-01,8337069499.81,1040.55694844,2294.01184853
Coal,2007,10,8040254.32,4,87313880.0,83772330.0,8316647070.0,7979314432.5,2007-10-01,8310309076.42,1033.58783761,2278.64774679
Coal,2007,11,7277720.81,4,80178420.0,75526730.0,7636994505.0,7193921032.5,2007-11-01,7350196898.39,1009.95862445,2226.55478346
Coal,2007,12,8285206.0,4,91061330.0,86445990.0,8673591682.5,8233980547.5,2007-12-01,8317242395.91,1003.86669878,2213.12452412
Coal,2008,1,8765045.34,1,95973520.0,91238180.0,9141477780.0,8690436645.0,2008-01-01,9032646724.17,1030.5305191,2271.90758241
Coal,2008,2,8339433.82,1,91522470.0,86644800.0,8717515267.5,8252917200.0,2008-02-01,8535621857.81,1023.52534261,2256.46397032
Coal,2008,3,8134388.56,1,88827830.0,84747120.0,8460850807.5,8072163180.0,2008-03-01,8177862067.48,1005.34440999,2216.38228626
Coal,2008,4,6992881.95,2,77445860.0,73766810.0,7376718165.0,7026288652.5,2008-04-01,7145144668.36,1021.77395807,2252.60286796
Coal,2008,5,6435768.59,2,72214820.0,67648060.0,6878461605.0,6443477715.0,2008-05-01,6574067955.08,1021.48917618,2251.9750378
Coal,2008,6,8182643.6,2,91533230.0,87143920.0,8718540157.5,8300458380.0,2008-06-01,8565886001.39,1046.83601292,2307.85467409
Coal,2008,7,8894672.74,3,99213700.0,94606740.0,9450104925.0,9011291985.0,2008-07-01,9391597549.05,1055.86768885,2327.76590684
Coal,2008,8,9024548.25,3,100891040.0,96429010.0,9609871560.0,9184863202.5,2008-08-01,9548688361.91,1058.07937388,2332.64178766
Coal,2008,9,7719099.67,3,86908340.0,82390700.0,8278019385.0,7847714175.0,2008-09-01,8117773143.04,1051.64766489,2318.46244203
Coal,2008,10,7887371.65,4,86449850.0,82150780.0,8234348212.5,7824861795.0,2008-10-01,8223381522.55,1042.60099403,2298.51815143
Coal,2008,11,7920206.91,4,86849430.0,82061450.0,8272408207.5,7816353112.5,2008-11-01,8135365680.63,1027.16580174,2264.48972651
Coal,2008,12,8347977.23,4,91651460.0,87062110.0,8729801565.0,8292665977.5,2008-12-01,8611846489.39,1031.60876607,2274.28468567
Coal,2009,1,8355685.35,1,91819730.0,87188890.0,8745829282.5,8304741772.5,2009-01-01,8674304810.7,1038.13205588,2288.6659304
Coal,2009,2,7005825.12,1,76544040.0,72681020.0,7290819810.0,6922867155.0,2009-02-01,7291749247.54,1040.81234154,2294.57488815
