fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,16200611.0,172479000.0,170741000.0,16428624750.0,16263080250.0,2001 Q1,17365250758.3,1071.88863175,2363.08567756
Coal,2001,2,14988592.0,157283000.0,155818000.0,14981205750.0,14841664500.0,2001 Q2,15412501693.5,1028.28215575,2266.95084057
Coal,2001,3,17922151.0,191110000.0,189631000.0,18203227500.0,18062352750.0,2001 Q3,18032621025.3,1006.16388208,2218.18889443
Coal,2001,4,16637330.0,177148000.0,175713000.0,16873347000.0,16736663250.0,2001 Q4,16887628821.2,1015.04441044,2237.76690726
Coal,2002,1,15066772.0,159013000.0,157546000.0,15145988250.0,15006256500.0,2002 Q1,15001891060.1,995.693773031,2195.10649202
Coal,2002,2,15248564.0,160289000.0,159016000.0,15267527250.0,15146274000.0,2002 Q2,15330600378.1,1005.37994123,2216.46061843
Coal,2002,3,18762015.0,198741000.0,197387000.0,18930080250.0,18801111750.0,2002 Q3,18968856300.5,1011.02447155,2228.90454997
Coal,2002,4,18357616.0,189537000.0,187783000.0,18053399250.0,17886330750.0,2002 Q4,18109236449.4,986.469945193,2174.77164117
Coal,2003,1,18952883.0,196161000.0,194788000.0,18684335250.0,18553557000.0,2003 Q1,18349834530.4,968.181702507,2134.45338135
Coal,2003,2,16465314.0,173455000.0,172277000.0,16521588750.0,16409384250.0,2003 Q2,15982914737.1,970.702091507,2140.00983094
Coal,2003,3,20107982.0,214799000.0,213402000.0,20459604750.0,20326540500.0,2003 Q3,19774916661.7,983.436162899,2168.08336473
Coal,2003,4,18685605.0,193719000.0,192493000.0,18451734750.0,18334958250.0,2003 Q4,18003149101.6,963.476917211,2124.08121168
Coal,2004,1,18613648.01,195167940.0,192978770.0,18589746285.0,18381227842.5,2004 Q1,17675795139.8,949.614773541,2093.52072975
Coal,2004,2,17940096.49,186264630.0,184710620.0,17741706007.5,17593686555.0,2004 Q2,16986442974.9,946.84234192,2087.408627
Coal,2004,3,20161792.03,212702990.0,210665100.0,20259959797.5,20065850775.0,2004 Q3,19656866171.1,974.956300605,2149.38866031
Coal,2004,4,18308018.47,194449390.0,192576630.0,18521304397.5,18342924007.5,2004 Q4,17665459271.5,964.902853932,2127.22483178
Coal,2005,1,19357536.87,204680520.0,202752280.0,19495819530.0,19312154670.0,2005 Q1,18497905085.2,955.591881828,2106.69786268
Coal,2005,2,18633062.35,192322630.0,190569170.0,18318730507.5,18151713442.5,2005 Q2,17515053349.5,939.998644372,2072.32101138
Coal,2005,3,20139138.18,214082950.0,212069910.0,20391400987.5,20199658927.5,2005 Q3,19252769221.0,955.987741328,2107.57057453
Coal,2005,4,19306821.9,205477360.0,203698190.0,19571718540.0,19402252597.5,2005 Q4,18097524839.5,937.364260843,2066.51324945
Coal,2006,1,19403941.57,202440210.0,200534180.0,19282430002.5,19100880645.0,2006 Q1,18219694643.5,938.968743942,2070.05049289
Coal,2006,2,18366804.79,191701640.0,189907730.0,18259581210.0,18088711282.5,2006 Q2,17392867288.8,946.972948626,2087.69656254
Coal,2006,3,20531836.73,216086430.0,214125160.0,20582232457.5,20395421490.0,2006 Q3,19919646031.3,970.18334469,2138.8662017
Coal,2006,4,19147020.63,199639700.0,197774880.0,19015681425.0,18838057320.0,2006 Q4,17854104990.5,932.474317313,2055.73287995
Coal,2007,1,18640113.43,196163660.0,193802410.0,18684588615.0,18459679552.5,2007 Q1,17629604499.3,945.788477386,2085.08527725
Coal,2007,2,18121705.08,187389570.0,185610260.0,17848856542.5,17679377265.0,2007 Q2,17386029201.6,959.403606053,2115.1011899
Coal,2007,3,20142355.46,213160070.0,211057790.0,20303496667.5,20103254497.5,2007 Q3,19469739782.2,966.606900611,2130.98157309
Coal,2007,4,18179979.56,188082500.0,186090330.0,17914858125.0,17725103932.5,2007 Q4,17036931178.2,937.125980915,2065.98793753
Coal,2008,1,18523991.5,193623120.0,191705970.0,18442602180.0,18259993642.5,2008 Q1,17408191891.0,939.764623137,2071.80508817
Coal,2008,2,18041210.1,189969320.0,188332610.0,18094577730.0,17938681102.5,2008 Q2,17159269936.1,951.115243434,2096.82866568
Coal,2008,3,20140312.18,214745100.0,212822400.0,20454470775.0,20271333600.0,2008 Q3,19358963197.8,961.204723382,2119.07193317
Coal,2008,4,16826146.43,177795220.0,175620040.0,16934994705.0,16727808810.0,2008 Q4,16034771798.9,952.967565423,2100.91229473
Coal,2009,1,17628953.4,185200780.0,183442170.0,17640374295.0,17472866692.5,2009 Q1,16846565472.2,955.619150491,2106.75797917
Coal,2009,2,16921384.31,178998190.0,177565230.0,17049577597.5,16913088157.5,2009 Q2,16610261503.7,981.613631568,2164.06541216
Coal,2009,3,18992554.54,199704790.0,198193860.0,19021881247.5,18877965165.0,2009 Q3,18845018704.7,992.231911982,2187.47447316
Coal,2009,4,18068347.43,188457630.0,186956620.0,17950589257.5,17807618055.0,2009 Q4,17838052174.3,987.254215884,2176.50064434
Coal,2010,1,18205111.28,190707180.0,188928490.0,18164858895.0,17995438672.5,2010 Q1,17799198254.3,977.703348283,2155.44480162
Coal,2010,2,18586153.67,194022810.0,192600700.0,18480672652.5,18345216675.0,2010 Q2,18298355185.4,984.515436079,2170.46273038
Coal,2010,3,19604771.21,207926470.0,206438750.0,19804996267.5,19663290937.5,2010 Q3,19163603121.0,977.49690194,2154.98967002
Coal,2010,4,18651192.43,195826970.0,194358670.0,18652518892.5,18512663317.5,2010 Q4,18486417001.5,991.165421241,2185.12328767
Coal,2011,1,20251067.05,212279070.0,210269970.0,20219581417.5,20028214642.5,2011 Q1,20141995320.2,994.614025545,2192.72608072
Coal,2011,2,18674283.45,193296540.0,192059060.0,18411495435.0,18293625465.0,2011 Q2,18312563074.7,980.630026513,2161.89695645
Coal,2011,3,20789513.64,218708680.0,217738020.0,20832001770.0,20739546405.0,2011 Q3,20673373521.8,994.413524037,2192.28405509
