year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,121402379.68,1.06200595765e+11,2001-01-01,1,874.781829197,0.0606414848635,1928.54402065
2001,2,108383260.41,93602575312.7,2001-02-01,1,863.625756953,0.04711514877,1903.94934378
2001,3,110937688.13,95256567180.3,2001-03-01,1,858.649290299,0.0410813620528,1892.97822539
2001,4,104836259.27,89790880162.9,2001-04-01,2,856.486875706,0.0384595121833,1888.21096618
2001,5,116320822.1,1.01270940796e+11,2001-05-01,2,870.617478173,0.0555923591197,1919.36329238
2001,6,114510352.46,99486247734.5,2001-06-01,2,868.796974224,0.0533850636001,1915.34980937
2001,7,126697152.18,1.10261286296e+11,2001-07-01,3,870.274385798,0.0551763719631,1918.60691093
2001,8,125968517.48,1.09213209722e+11,2001-08-01,3,866.988132489,0.0511919080965,1911.36203689
2001,9,110625366.15,94527547723.9,2001-09-01,3,854.483478913,0.0360304656732,1883.79427761
2001,10,111456969.26,97384366760.9,2001-10-01,4,873.739591229,0.0593778088365,1926.24630282
2001,11,108187927.32,96130007366.5,2001-11-01,4,888.546529616,0.0773306887349,1958.88967919
2001,12,112973452.47,98427481125.8,2001-12-01,4,871.244340806,0.056352407502,1920.74527374
2002,1,112938507.79,97057963840.0,2002-01-01,1,859.387694589,0.0419766506799,1894.60611149
2002,2,102547050.45,87155621758.2,2002-02-01,1,849.908616345,0.0304836094562,1873.70853559
2002,3,110456363.8,93808476408.3,2002-03-01,1,849.28086695,0.0297224859081,1872.32459928
2002,4,103509426.23,89150341884.6,2002-04-01,2,861.277519658,0.0442679955616,1898.77241984
2002,5,110776324.11,93853240241.0,2002-05-01,2,847.23194234,0.0272382385578,1867.80754008
2002,6,112621976.29,94397501956.7,2002-06-01,2,838.180123155,0.0162632335675,1847.85189951
2002,7,125310379.41,1.05359674262e+11,2002-07-01,3,840.789683647,0.0194272317469,1853.60493657
2002,8,123037482.59,1.03104653861e+11,2002-08-01,3,837.993851066,0.0160373853628,1847.44124406
2002,9,116568109.0,97972924141.5,2002-09-01,3,840.477940167,0.019049253997,1852.91766689
2002,10,111201203.0,94962406495.4,2002-10-01,4,853.969237144,0.0354069660355,1882.66058021
2002,11,109029771.0,93173143756.6,2002-11-01,4,854.566077705,0.0361306137361,1883.97637491
