fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,2585304.0,1,29392000.0,29390000.0,2799588000.0,2799397500.0,2001-01-01,3028476735.85,1171.41997067,2582.51246734
Coal,2001,2,2374049.0,1,27074000.0,27072000.0,2578798500.0,2578608000.0,2001-02-01,2770299436.11,1166.90912282,2572.56785216
Coal,2001,3,2569004.0,1,29318000.0,29316000.0,2792539500.0,2792349000.0,2001-03-01,3034626185.45,1181.24618936,2604.17534906
Coal,2001,4,2203076.0,2,25087000.0,25085000.0,2389536750.0,2389346250.0,2001-04-01,2614686006.82,1186.83422942,2616.49474219
Coal,2001,5,2213382.0,2,25061000.0,25060000.0,2387060250.0,2386965000.0,2001-05-01,2601939774.21,1175.54935127,2591.61609981
Coal,2001,6,2115437.0,2,23865000.0,23863000.0,2273141250.0,2272950750.0,2001-06-01,2493348423.0,1178.64461244,2598.43991258
Coal,2001,7,2556378.0,3,29015000.0,29013000.0,2763678750.0,2763488250.0,2001-07-01,2995018945.92,1171.58688814,2582.88045359
Coal,2001,8,2688052.0,3,29857000.0,29855000.0,2843879250.0,2843688750.0,2001-08-01,3096981626.61,1152.12861456,2539.98274365
Coal,2001,9,2210952.0,3,24951000.0,24949000.0,2376582750.0,2376392250.0,2001-09-01,2583161730.61,1168.34817337,2575.74038301
Coal,2001,10,2241181.0,4,25549000.0,25548000.0,2433542250.0,2433447000.0,2001-10-01,2597141361.8,1158.82713703,2554.7503063
Coal,2001,11,2384729.0,4,26891000.0,26890000.0,2561367750.0,2561272500.0,2001-11-01,2738126756.42,1148.19199851,2531.30407992
Coal,2001,12,2735631.0,4,32008000.0,32006000.0,3048762000.0,3048571500.0,2001-12-01,3113693323.27,1138.19931243,2509.27420419
Coal,2002,1,2688816.0,1,30272000.0,30225000.0,2883408000.0,2878931250.0,2002-01-01,3060946353.5,1138.39933767,2509.71517982
Coal,2002,2,2310269.0,1,25817000.0,25755000.0,2459069250.0,2453163750.0,2002-02-01,2618610319.83,1133.46554874,2498.83814876
Coal,2002,3,2649956.0,1,29649000.0,29542000.0,2824067250.0,2813875500.0,2002-03-01,2987453373.86,1127.35961422,2485.37700551
Coal,2002,4,2155663.0,2,24061000.0,23989000.0,2291810250.0,2284952250.0,2002-04-01,2432255377.84,1128.30965594,2487.47146747
Coal,2002,5,2206610.0,2,25023000.0,24989000.0,2383440750.0,2380202250.0,2002-05-01,2494300170.83,1130.37653724,2492.02811399
Coal,2002,6,2292444.0,2,25624000.0,25614000.0,2440686000.0,2439733500.0,2002-06-01,2653337109.29,1157.42723019,2551.66407168
Coal,2002,7,2597213.0,3,29333000.0,29331000.0,2793968250.0,2793777750.0,2002-07-01,2999988765.75,1155.07998988,2546.48934569
Coal,2002,8,2516331.0,3,28560000.0,28559000.0,2720340000.0,2720244750.0,2002-08-01,2902035760.47,1153.28061391,2542.52244141
Coal,2002,9,2347315.0,3,26086000.0,26085000.0,2484691500.0,2484596250.0,2002-09-01,2713110171.74,1155.83557032,2548.15509833
Coal,2002,10,2593675.0,4,28997000.0,28897000.0,2761964250.0,2752439250.0,2002-10-01,2959794928.09,1141.15875277,2515.79858636
Coal,2002,11,2587977.0,4,28719000.0,28709000.0,2735484750.0,2734532250.0,2002-11-01,2947823978.36,1139.04566322,2511.14006913
Coal,2002,12,2665254.0,4,29776000.0,29744000.0,2836164000.0,2833116000.0,2002-12-01,3060759901.4,1148.39332439,2531.74792294
Coal,2003,1,2744688.0,1,30637000.0,30492000.0,2918174250.0,2904363000.0,2003-01-01,3142418537.82,1144.90919836,2524.0668187
Coal,2003,2,2358265.0,1,26622000.0,26495000.0,2535745500.0,2523648750.0,2003-02-01,2754658433.03,1168.08689144,2575.16436086
Coal,2003,3,2705091.0,1,30381000.0,30238000.0,2893790250.0,2880169500.0,2003-03-01,3108003292.04,1148.94592901,2532.96619509
Coal,2003,4,2080963.0,2,23120000.0,23008000.0,2202180000.0,2191512000.0,2003-04-01,2398591648.61,1152.6354138,2541.10003327
Coal,2003,5,2044714.0,2,22472000.0,22362000.0,2140458000.0,2129980500.0,2003-05-01,2389382174.71,1168.56546916,2576.21943332
Coal,2003,6,2223088.0,2,24654000.0,24534000.0,2348293500.0,2336863500.0,2003-06-01,2588772988.25,1164.49415779,2567.24382026
Coal,2003,7,2664509.0,3,29956000.0,29813000.0,2853309000.0,2839688250.0,2003-07-01,3104622024.35,1165.17603219,2568.74708056
Coal,2003,8,2728025.0,3,30024000.0,29879000.0,2859786000.0,2845974750.0,2003-08-01,3175845946.61,1164.15573413,2566.49773147
Coal,2003,9,2220064.0,3,24773000.0,24655000.0,2359628250.0,2348388750.0,2003-09-01,2582649409.47,1163.32205264,2564.65979725
Coal,2003,10,2371773.0,4,26419000.0,26295000.0,2516409750.0,2504598750.0,2003-10-01,2759622722.78,1163.52733705,2565.11236726
Coal,2003,11,2554351.0,4,28378000.0,28245000.0,2703004500.0,2690336250.0,2003-11-01,2952619092.56,1155.91752761,2548.33578137
Coal,2003,12,2731778.0,4,30076000.0,29931000.0,2864739000.0,2850927750.0,2003-12-01,3158346867.07,1156.15063416,2548.84968806
Coal,2004,1,2560221.43,1,28478480.0,28247280.0,2712575220.0,2690553420.0,2004-01-01,2989925342.46,1167.83857342,2574.61691897
Coal,2004,2,2377250.16,1,26390090.0,26241310.0,2513656072.5,2499484777.5,2004-02-01,2752393524.51,1157.80559018,2552.49820412
Coal,2004,3,2336103.15,1,25762730.0,25762730.0,2453900032.5,2453900032.5,2004-03-01,2718471337.02,1163.6777841,2565.44404283
Coal,2004,4,1974012.33,2,22128190.0,21965970.0,2107710097.5,2092258642.5,2004-04-01,2328020139.23,1179.33414287,2599.96005138
Coal,2004,5,2145858.81,2,24621340.0,24112400.0,2345182635.0,2296706100.0,2004-05-01,2518529883.65,1173.66989474,2587.47264994
Coal,2004,6,2391196.3,2,27351670.0,26807770.0,2605246567.5,2553440092.5,2004-06-01,2730758404.56,1142.00511458,2517.6644756
Coal,2004,7,2532438.6,3,28676140.0,28205790.0,2731402335.0,2686601497.5,2004-07-01,2911616198.82,1149.72824961,2534.69089908
Coal,2004,8,2452948.87,3,27486420.0,27451250.0,2618081505.0,2614731562.5,2004-08-01,2849438190.6,1161.63782517,2560.94674937
Coal,2004,9,2119232.97,3,23212290.0,23181510.0,2210970622.5,2208038827.5,2004-09-01,2437788581.03,1150.31646617,2535.98768131
Coal,2004,10,2170912.18,4,23937480.0,23842200.0,2280044970.0,2270969550.0,2004-10-01,2458550092.28,1132.49633722,2496.70142504
