fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,4455630873.0,47312145000.0,46567971000.0,4.50648181125e+12,4.43559923775e+12,4.43334576512e+12,994.998439388,2193.57355947
Coal,2002,4408053795.0,46578852000.0,45964782000.0,4.436635653e+12,4.3781454855e+12,4.35609830991e+12,988.213509293,2178.61550259
Coal,2003,4502266074.0,47314665000.0,46719252000.0,4.50672184125e+12,4.450008753e+12,4.45088151802e+12,988.586957072,2179.43880556
Coal,2004,4563981819.81,48067714170.0,47276439030.0,4.57844977469e+12,4.50308081761e+12,4.50386193446e+12,986.827317084,2175.55950324
Coal,2005,4620438691.38,48804819480.0,48021011460.0,4.64865905547e+12,4.57400134156e+12,4.57483983109e+12,990.131053925,2182.84292148
Coal,2006,4656463199.01,49335138090.0,48563269920.0,4.69917190307e+12,4.62565145988e+12,4.62640244303e+12,993.544294307,2190.36775123
Coal,2007,4663946998.8,49298967270.0,48578142240.0,4.69572663247e+12,4.62706804836e+12,4.62733200322e+12,992.149354273,2187.29246643
Coal,2008,4636511249.4,48976489350.0,48318874290.0,4.66501061059e+12,4.60237277612e+12,4.60188942039e+12,992.532784427,2188.13777655
Coal,2009,4050205424.19,43081415640.0,42504745410.0,4.10350483971e+12,4.0485770003e+12,4.04843504021e+12,999.562890323,2203.63634801
Coal,2010,4345188687.45,46147645170.0,45536211450.0,4.39556320244e+12,4.33732414061e+12,4.33760670941e+12,998.255086584,2200.75316388
Coal,2011,4315981174.02,45952218180.0,45327175920.0,4.37694878164e+12,4.31741350638e+12,4.31758287209e+12,1000.37110868,2205.4181462
Coal,2012,3749749151.49,40275027450.0,39703135230.0,3.83619636461e+12,3.78172363066e+12,3.78178952585e+12,1008.54467141,2223.43758259
Coal,2013,3852761912.73,41101547580.0,40570676010.0,3.914922407e+12,3.86435688995e+12,3.86431212919e+12,1002.99790559,2211.20918265
Coal,2014,3932608446.27,41722866090.0,41122891710.0,3.97410299507e+12,3.91695543538e+12,3.91688850285e+12,996.002667532,2195.78748084
Coal,2015,3212768470.59,34631939340.0,34128514260.0,3.29869222214e+12,3.25074098326e+12,3.25084139458e+12,1011.85050349,2230.72562
Coal,2016,3014080662.69,32510562210.0,32068420830.0,3.0966310505e+12,3.05451708406e+12,3.05458523075e+12,1013.4384486,2234.22640378
Coal,2017,680405176.17,7306429680.0,7208194500.0,6.9593742702e+11,6.86580526125e+11,6.86562502271e+11,1009.04949921,2224.55052595
Natural Gas,2001,2526837480.0,28549233000.0,23847381000.0,1.51510779531e+12,1.26558050967e+12,1.26493754107e+12,500.601067968,1103.62511444
Natural Gas,2002,2782829853.0,29818386000.0,25515936000.0,1.58246174502e+12,1.35413072352e+12,1.34731168155e+12,484.151655946,1067.3607407
Natural Gas,2003,2555317008.0,27284229000.0,23243220000.0,1.44797403303e+12,1.2335176854e+12,1.23375961101e+12,482.8205687,1064.42622576
Natural Gas,2004,2659898822.4,27572117490.0,22130880840.0,1.46325227519e+12,1.17448584618e+12,1.17468957574e+12,441.629420582,973.616220614
Natural Gas,2005,2819321624.61,28639073430.0,23466458250.0,1.51987562693e+12,1.24536493933e+12,1.24559323516e+12,441.806009038,974.005527525
Natural Gas,2006,2925798177.96,29151238410.0,24207516810.0,1.54705622242e+12,1.28469291711e+12,1.2849014894e+12,439.162721161,968.178135071
Natural Gas,2007,3042037274.31,29877093360.0,25237721250.0,1.58557734462e+12,1.33936586674e+12,1.33944227195e+12,440.310933487,970.709483966
Natural Gas,2008,2978747640.09,28478444400.0,24485292180.0,1.51135104431e+12,1.29943445599e+12,1.29929798528e+12,436.189346084,961.623032377
Natural Gas,2009,3103873071.3,29242355220.0,25034236740.0,1.55189179153e+12,1.32856694379e+12,1.32852035866e+12,428.02019546,943.613322911
Natural Gas,2010,3317052093.03,31130680500.0,26837563590.0,1.65210521414e+12,1.42426949972e+12,1.4243622883e+12,429.406065491,946.668611981
Natural Gas,2011,3563944781.04,33204874950.0,28722623130.0,1.7621827136e+12,1.52430960951e+12,1.52436940591e+12,427.719703745,942.950858876
Natural Gas,2012,4033956100.23,36728678790.0,32173713540.0,1.94919098339e+12,1.70745897757e+12,1.70748872944e+12,423.27895669,933.160787918
Natural Gas,2013,3556227218.67,32797599930.0,28255148370.0,1.74056862829e+12,1.499500724e+12,1.49948335531e+12,421.650041774,929.569682095
