year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2001,1,7941029.0,8846225507.87,1113.98982523,2001 Q1,1.82331179792,2455.90196871
2001,2,6868616.0,7721434232.05,1124.16158249,2001 Q2,1.84909124546,2478.32662475
2001,3,7803853.0,8684924691.41,1112.90213839,2001 Q3,1.82055514878,2453.5040543
2001,4,7653840.0,8458841495.81,1105.17615939,2001 Q4,1.80097431674,2436.471361
2002,1,7988542.338,8676978635.84,1086.17796198,2002 Q1,1.7528250126,2394.58793497
2002,2,7036411.015,7589787058.93,1078.64464466,2002 Q2,1.73373246509,2377.97998361
2002,3,7976009.695,8624770537.1,1081.33902376,2002 Q3,1.74056113816,2383.92001178
2002,4,8305342.0,8980970193.62,1081.34863003,2002 Q4,1.74058548442,2383.94118976
2003,1,15527218.0,9016674469.43,580.701222165,2003 Q1,0.471737510047,1280.21391439
2003,2,16286220.0,7387948498.98,453.631874,2003 Q2,0.149691130714,1000.07682942
2003,3,16125855.0,8875052028.91,550.361641532,2003 Q3,0.394844441542,1213.32727492
2003,4,16885765.0,8887495764.2,526.330655686,2003 Q4,0.333939966186,1160.34856352
2004,1,17690959.529,8471282788.37,478.848124348,2004 Q1,0.213599557428,1055.66857494
2004,2,20111350.919,7586696789.29,377.23456867,2004 Q2,-0.0439312961541,831.651330089
2004,3,17441681.839,8205999719.55,470.48213557,2004 Q3,0.192396675426,1037.22491608
2004,4,16908813.049,8051640820.31,476.180131449,2004 Q4,0.206837757941,1049.78671779
2005,1,18914873.726,8400341121.13,444.112989747,2005 Q1,0.125566333874,979.091497195
2005,2,22762255.991,7364859301.07,323.555771624,2005 Q2,-0.179975609634,713.311054122
2005,3,20478411.709,8896483186.23,434.432284723,2005 Q3,0.101031416151,957.749414899
2005,4,22988376.245,8933421982.06,388.606045371,2005 Q4,-0.0151112624318,856.720887624
2006,1,27919755.458,8506367117.09,304.671977872,2006 Q1,-0.227834967486,671.679842417
2006,2,27879658.688,7369143499.32,264.319717174,2006 Q2,-0.330104316021,582.719248482
2006,3,24947640.413,8750070210.78,350.73738702,2006 Q3,-0.111086133539,773.235643425
2006,4,29532008.402,8222574247.4,278.429226196,2006 Q4,-0.294344973895,613.825072073
2007,1,31884638.36,8162546712.02,256.002486836,2007 Q1,-0.351183623936,564.383082478
2007,2,33376603.784,7405981206.15,221.891395964,2007 Q2,-0.437635262109,489.181771541
2007,3,31190303.088,8206635444.74,263.114963057,2007 Q3,-0.333157662142,580.063247556
2007,4,37501570.437,7872369894.41,209.921072709,2007 Q4,-0.467973021129,462.791996894
2008,1,46616105.73,8182944511.27,175.538998445,2008 Q1,-0.555111443498,386.993275973
2008,2,53906055.421,7003484952.68,129.920189819,2008 Q2,-0.670728406674,286.422050474
2008,3,39277025.166,8456615321.45,215.306920158,2008 Q3,-0.454323052073,474.66563618
2008,4,57331235.603,8358018683.19,145.784729655,2008 Q4,-0.630521089269,321.397014998
2009,1,64847433.317,8363647677.97,128.974228434,2009 Q1,-0.673125864782,284.336584005
2009,2,65379419.182,7521580586.43,115.045081167,2009 Q2,-0.708428095488,253.62838594
2009,3,52838162.354,7696528799.38,145.662310279,2009 Q3,-0.630831350693,321.127129241
2009,4,69792317.387,8195859470.81,117.43211542,2009 Q4,-0.702378361624,258.890841655
2010,1,70864074.341,8426522000.94,118.91105725,2010 Q1,-0.698630110228,262.151316814
2010,2,86442667.224,7027668209.16,81.2986044374,2010 Q2,-0.793955650345,179.230903343
2010,3,69341085.48,7733197266.94,111.524029562,2010 Q3,-0.717351899199,245.865875573
2010,4,87892953.515,7475254159.56,85.049527415,2010 Q4,-0.784449257328,187.500188139
2011,1,97077054.972,8648820535.41,89.0923250392,2011 Q1,-0.774203133018,196.412939781
2011,2,111862312.242,6268316018.4,56.0359954373,2011 Q2,-0.857981569093,123.536955541
2011,3,72879705.972,7296800875.36,100.121162374,2011 Q3,-0.746251489423,220.727114569
2011,4,108555033.064,7492093087.03,69.016542813,2011 Q4,-0.825083483564,152.153870285
2012,1,124180386.22,8030562692.87,64.6685272716,2012 Q1,-0.836103156542,142.568235223
2012,2,118822366.882,6868056597.25,57.8010418196,2012 Q2,-0.853508210214,127.428176796
2012,3,86366760.019,7944343740.49,91.9838111183,2012 Q3,-0.766874909209,202.787509991
2012,4,123933979.179,7429199592.54,59.944816117,2012 Q4,-0.848074997874,132.154341612
2013,1,141565457.467,7803064867.5,55.119836485,2013 Q1,-0.860303495488,121.517191515
2013,2,149055957.703,6631370004.07,44.4891308356,2013 Q2,-0.887246108427,98.0807378401
2013,3,104954797.391,7805979236.64,74.3746777726,2013 Q3,-0.811503749437,163.966414617
2013,4,137445738.839,7491429453.73,54.504632279,2013 Q4,-0.861862677855,120.160912322
2014,1,156995754.468,8194752456.75,52.1972870191,2014 Q1,-0.86771044679,115.074138962
2014,2,156593336.809,6244285457.29,39.8758056028,2014 Q2,-0.898938186095,87.9102010319
2014,3,109504479.379,7613986556.71,69.5312794498,2014 Q3,-0.823778927645,153.288658675
2014,4,152132697.864,7899510520.86,51.9251326754,2014 Q4,-0.868400198664,114.474147496
2015,1,144159787.909,8011339580.83,55.5726371205,2015 Q1,-0.85915591106,122.515435796
2015,2,152616712.633,7199324189.43,47.1725806776,2015 Q2,-0.880445134643,103.996671362
2015,3,130414448.408,8045710953.31,61.6934017015,2015 Q3,-0.843643357478,136.009273391
2015,4,175615880.96,7473185526.19,42.5541556113,2015 Q4,-0.892150137401,93.8148914608
2016,1,189558329.02,7524736894.32,39.6961554431,2016 Q1,-0.899393494037,87.5141442899
2016,2,173568953.043,6057529244.61,34.8998431944,2016 Q2,-0.911549336624,76.9401943063
2016,3,151295362.39,8474337638.05,56.0118797046,2016 Q3,-0.858042688352,123.483789997
2016,4,195507323.283,7416035275.3,37.9322633586,2016 Q4,-0.903863927447,83.6254678004
2017,1,210420323.95,7407470170.1,35.203206758,2017 Q1,-0.910780487655,77.6089896187
