year,quarter,generation (MWh),final CO2 (kg),index (g/kWh),year_quarter,change since 2005,index (lb/MWh)
2006,3,28573406.26,11934848157.7,417.690773339,2006 Q3,0.0284000209834,920.841078903
2006,4,22236948.88,9974989191.31,448.57724165,2006 Q4,0.104445858447,988.933386942
2007,1,25438580.95,9655266673.46,379.552094216,2007 Q1,-0.0655015466686,836.760546909
2007,2,25149493.33,10286519854.4,409.014993641,2007 Q2,0.00703930967895,901.71445498
2007,3,29056182.85,12441594489.4,428.190948331,2007 Q3,0.0542525915246,943.989764691
2007,4,23757884.54,10272164374.3,432.368646166,2007 Q4,0.0645385370512,953.199917339
2008,1,26588103.71,10756471816.1,404.559570455,2008 Q1,-0.00393042580603,891.892029024
2008,2,23360932.81,10566375092.1,452.309639261,2008 Q2,0.113635426486,997.161830715
2008,3,27904821.03,11804902666.5,423.041690673,2008 Q3,0.0415745602598,932.637711258
2008,4,23124147.27,8679039979.84,375.323676956,2008 Q4,-0.0759123689248,827.438578217
2009,1,24968810.17,9117557052.68,365.157850558,2009 Q1,-0.100941736935,805.026997341
2009,2,24327062.19,8701722527.89,357.697220484,2009 Q2,-0.119310617971,788.579292278
2009,3,27547555.74,10313557881.3,374.391034131,2009 Q3,-0.0782086367913,825.382473844
2009,4,23282058.38,9487502001.1,407.50271502,2009 Q4,0.00331591556889,898.380485533
2010,1,27266816.65,10376075291.4,380.538565414,2010 Q1,-0.0630727475048,838.935321313
2010,2,24111663.45,9959670959.34,413.064448249,2010 Q2,0.0170095064611,910.64188261
2010,3,28654078.53,12370177624.7,431.70739592,2010 Q3,0.0629104671715,951.742125046
2010,4,23989577.15,8841439008.6,368.55334937,2010 Q4,-0.0925816503062,812.512714021
2011,1,26140656.441,9294428044.89,355.554500549,2011 Q1,-0.124586227027,783.855451909
2011,2,24184009.252,10627135195.9,439.428181042,2011 Q2,0.0819198781715,968.763367925
2011,3,28964736.343,11630677461.6,401.546118835,2011 Q3,-0.0113498707802,885.248573583
2011,4,23683165.184,6978604368.86,294.665190005,2011 Q4,-0.274502318637,649.618877885
2012,1,23447958.893,7849613711.67,334.767463023,2012 Q1,-0.175766169684,738.02834898
2012,2,23692791.845,8542354941.67,360.546574568,2012 Q2,-0.11229519894,794.860978293
2012,3,27268634.346,9922230391.98,363.86972175,2012 Q3,-0.104113249878,802.18718857
2012,4,22346296.826,7564744382.7,338.523400168,2012 Q4,-0.166518644754,746.308688011
2013,1,24281147.525,7014644748.29,288.892637429,2013 Q1,-0.288714969645,636.892708475
2013,2,24131905.707,6621124016.84,274.372198252,2013 Q2,-0.324465866976,604.880948266
2013,3,25592216.191,7924218802.88,309.633942748,2013 Q3,-0.237647624644,682.618990182
2013,4,21244624.577,6787340993.91,319.485099363,2013 Q4,-0.213393007793,704.336850055
2014,1,25492442.523,8070075683.36,316.567377805,2014 Q1,-0.220576754964,697.90444111
2014,2,22758743.096,8562193128.09,376.21555338,2014 Q2,-0.0737164723632,829.404808981
2014,3,25706923.119,9005595028.87,350.317888577,2014 Q3,-0.137479334093,772.310817157
2014,4,23204339.532,6820529682.84,293.933368517,2014 Q4,-0.276304142575,648.005504232
2015,1,24269250.998,7712452704.91,317.787009807,2015 Q1,-0.217573888594,700.593241821
2015,2,23932490.168,7204030945.52,301.014683175,2015 Q2,-0.258869177264,663.616970528
2015,3,26620922.158,8721358141.01,327.612923746,2015 Q3,-0.19338142195,722.255451691
2015,4,21716733.916,5896165398.0,271.503321853,2015 Q4,-0.331529352064,598.556223357
2016,1,24285427.78,6460907666.55,266.040513063,2016 Q1,-0.344979380249,586.512915099
2016,2,23521999.053,6544296860.43,278.22026715,2016 Q2,-0.314991503672,613.364400959
2016,3,26287859.65,8935318010.15,339.902834583,2016 Q3,-0.163122327499,749.349789121
2016,4,22722489.919,5697942918.69,250.762259726,2016 Q4,-0.382596098299,552.830477792
2017,1,22332563.838,5450569529.71,244.063761297,2017 Q1,-0.399088528499,538.062968156
