fuel category,year,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,37769911.0,425611000.0,385791000.0,40539447750.0,36746592750.0,36942712796.1,978.099016333,2156.31709141
Coal,2002,38082381.0,431287000.0,395890000.0,41080086750.0,37708522500.0,37491727021.7,984.490098496,2170.40687115
Coal,2003,37093331.0,414100000.0,371623000.0,39443025000.0,35397090750.0,36040531534.6,971.617553965,2142.02805947
Coal,2004,35656006.33,415475930.0,349497550.0,39574082332.5,33289641637.5,33884945105.4,950.329231822,2095.09582448
Coal,2005,35424875.24,412000220.0,354738510.0,39243020955.0,33788843077.5,34087371501.7,962.243939345,2121.36298868
Coal,2006,34288140.69,395062710.0,340337190.0,37629723127.5,32417117347.5,32372973946.3,944.144922845,2081.4618969
Coal,2007,35420746.29,415102570.0,361155550.0,39538519792.5,34400066137.5,33953685243.9,958.581870802,2113.28959237
Coal,2008,31776355.95,374867720.0,319535820.0,35706150330.0,30435786855.0,30524920249.0,960.617394173,2117.77710719
Coal,2009,25599287.84,307934820.0,259385630.0,29330791605.0,24706481257.5,24773668016.8,967.748328455,2133.49796491
Coal,2010,25459220.81,319189930.0,261853700.0,30402840832.5,24941564925.0,25157340854.5,988.142608224,2178.45919409
Coal,2011,19881113.44,249062950.0,205753270.0,23723245987.5,19597998967.5,19763463060.0,994.082304276,2191.55384801
Coal,2012,14180795.29,183377050.0,145994260.0,17466664012.5,13905953265.0,14154275978.7,998.129913681,2200.4772077
Coal,2013,21160501.26,252669510.0,216334370.0,24066770827.5,20605848742.5,20711619637.1,978.786815238,2157.83341287
Coal,2014,20818584.32,241235840.0,212092160.0,22977713760.0,20201778240.0,20411445146.8,980.443474591,2161.48568408
Coal,2015,17231425.68,197752940.0,173992490.0,18835967535.0,16572784672.5,16748613224.4,971.98070174,2142.82865506
Coal,2016,16550841.81,188922350.0,167588470.0,17994853837.5,15962801767.5,16169303575.3,976.947502786,2153.77846464
Coal,2017,2941147.3,34674510.0,30088570.0,3302747077.5,2865936292.5,2863475321.77,973.591265479,2146.37930387
Natural Gas,2001,4196071.0,42769000.0,36320000.0,2269750830.0,1927502400.0,1937789662.88,461.810503893,1018.10743688
Natural Gas,2002,4386929.0,55192000.0,40521000.0,2929039440.0,2150449470.0,2138086012.34,487.376479614,1074.47018696
Natural Gas,2003,4619066.0,44362000.0,39440000.0,2354291340.0,2093080800.0,2131128377.46,461.37647253,1017.15057134
Natural Gas,2004,6437808.89,59381280.0,51732870.0,3151364529.6,2745463410.9,2794559280.04,434.085467244,956.984821086
Natural Gas,2005,8294770.45,94812480.0,70661480.0,5031698313.6,3750004743.6,3783136478.96,456.086940774,1005.48926963
Natural Gas,2006,7215449.66,69292710.0,62765000.0,3677364119.7,3330938550.0,3326402706.93,461.011144652,1016.3451695
Natural Gas,2007,10903839.93,98917240.0,93317670.0,5249537926.8,4952368746.9,4888105998.74,448.292164056,988.304904878
Natural Gas,2008,9315082.82,85064020.0,80403510.0,4514347541.4,4267014275.7,4279510534.35,459.41733606,1012.83145908
Natural Gas,2009,12201383.77,104089360.0,98423750.0,5524022335.2,5223348412.5,5237552776.48,429.258916465,946.344207239
Natural Gas,2010,16999125.1,148986110.0,143370880.0,7906692857.7,7608692601.6,7674517369.36,451.465432733,995.300693004
Natural Gas,2011,18332373.16,152143980.0,145960530.0,8074281018.6,7746125327.1,7811525146.74,426.105506285,939.392199155
Natural Gas,2012,25037749.09,205635210.0,195971080.0,10913060594.7,10400185215.6,10585904394.1,422.797766525,932.099956081
Natural Gas,2013,22651166.98,187734050.0,177984510.0,9963046033.5,9445637945.7,9494122897.15,419.144978514,924.047019632
Natural Gas,2014,20881565.63,177068370.0,166214680.0,9397018395.9,8821013067.6,8912563153.07,426.814890751,940.956108149
Natural Gas,2015,33284215.99,277728470.0,258510670.0,14739049902.9,13719161256.9,13864714361.3,416.555233431,918.337667622
Natural Gas,2016,40656043.4,329927570.0,310940190.0,17509256139.9,16501595883.3,16715067768.2,411.133656163,906.385258378
Natural Gas,2017,10674474.93,82517560.0,77413440.0,4379206909.2,4108331260.8,4104803449.3,384.543827797,847.765322761
Nuclear,2001,25759130.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2002,27346163.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2003,24816022.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2004,28315294.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2005,27918481.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2006,27593516.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2007,27268475.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2008,27930764.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2009,28212252.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2010,26571899.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2011,25547997.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2012,28723390.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2013,29326231.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2014,30220977.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2015,28060358.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2016,29731895.0,,,0.0,0.0,0.0,0.0,0.0
Nuclear,2017,7967516.0,,,0.0,0.0,0.0,0.0,0.0
Other,2001,3618341.01,57024000.0,52051000.0,4332398400.0,3954574725.0,3975680664.88,1098.75787105,2422.32160252
Other,2002,2250690.63,39243000.0,36744000.0,2981486925.0,2791625400.0,2775575665.78,1233.21065489,2718.73620977
Other,2003,4738071.93,60714000.0,57273000.0,4612746150.0,4351316175.0,4430413474.65,935.066740249,2061.44813555
Other,2004,4475523.51,56276760.0,51236710.0,4275626841.0,3892709042.25,3962320581.41,885.331195906,1951.80115449
Other,2005,3322669.89,47716700.0,43093570.0,3625276282.5,3274033980.75,3302960458.14,994.068194399,2191.52274137
Other,2006,162786.3,12153410.0,8454200.0,923355324.75,642307845.0,641433194.345,3940.33892499,8686.87119403
Other,2007,953611.02,29477160.0,20807340.0,2239527231.0,1580837656.5,1560324448.1,1636.22736668,3607.22685259
Other,2008,-53123.54,13972600.0,12543810.0,1061568285.0,953015964.75,955806940.645,-17992.1545259,-39665.5038679
Other,2009,172993.72,13947620.0,10877690.0,1059670429.5,826432497.75,828679896.751,4790.23109481,10560.5434716
Other,2010,216380.15,15729930.0,13686340.0,1195081431.75,1039819681.5,1048815430.52,4847.09632803,10685.9085648
Other,2011,-496654.11,6527560.0,5280190.0,495931371.0,401162435.25,404549412.584,-814.549611971,-1795.75607455
Other,2012,-604917.03,4686470.0,3768260.0,356054558.25,286293553.5,291405982.024,-481.728844738,-1062.01941111
Other,2013,-400945.2,4076840.0,3251880.0,309737919.0,247061583.0,248329762.971,-619.360857721,-1365.44294693
Other,2014,409320.32,12938470.0,12551630.0,983000258.25,953610089.25,963507261.435,2353.91993594,5189.45189078
Other,2015,533006.33,11849240.0,11545030.0,900246009.0,877133654.25,886439582.211,1663.09391149,3666.45683728
Other,2016,-171412.15,6076780.0,5876660.0,461683360.5,446479243.5,452255094.899,-2638.40745769,-5816.63308123
Other,2017,-38808.69,1177220.0,1067920.0,89439289.5,81135222.0,81065551.4329,-2088.85049799,-4605.07980787
Renewables,2001,2761294.99,,,0.0,0.0,0.0,0.0,0.0
Renewables,2002,2939488.37,,,0.0,0.0,0.0,0.0,0.0
Renewables,2003,4042928.07,,,0.0,0.0,0.0,0.0,0.0
Renewables,2004,4015407.22,,,0.0,0.0,0.0,0.0,0.0
Renewables,2005,3982248.38,,,0.0,0.0,0.0,0.0,0.0
Renewables,2006,3809644.07,,,0.0,0.0,0.0,0.0,0.0
Renewables,2007,3813834.95,,,0.0,0.0,0.0,0.0,0.0
Renewables,2008,3709452.18,,,0.0,0.0,0.0,0.0,0.0
Renewables,2009,3896148.83,,,0.0,0.0,0.0,0.0,0.0
Renewables,2010,3719831.0,,,0.0,0.0,0.0,0.0,0.0
Renewables,2011,3406029.63,,,0.0,0.0,0.0,0.0,0.0
Renewables,2012,3402217.62,,,0.0,0.0,0.0,0.0,0.0
Renewables,2013,4159611.04,,,0.0,0.0,0.0,0.0,0.0
Renewables,2014,4828826.39,,,0.0,0.0,0.0,0.0,0.0
Renewables,2015,5332276.94,,,0.0,0.0,0.0,0.0,0.0
Renewables,2016,5702926.39,,,0.0,0.0,0.0,0.0,0.0
Renewables,2017,1383000.49,,,0.0,0.0,0.0,0.0,0.0
