fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,4459472.0,46987000.0,46987000.0,4475511750.0,4475511750.0,2001 Q1,4816901638.19,1080.15066317,2381.30015203
Coal,2001,2,3245276.0,34167000.0,34167000.0,3254406750.0,3254406750.0,2001 Q2,3607680205.95,1111.67130498,2450.79055896
Coal,2001,3,4650550.0,50515000.0,50515000.0,4811553750.0,4811553750.0,2001 Q3,5068499850.16,1089.8710583,2402.72973512
Coal,2001,4,4680585.0,50062000.0,50062000.0,4768405500.0,4768405500.0,2001 Q4,5165053751.73,1103.50602579,2432.78938446
Coal,2002,1,3945169.0,43283000.0,43283000.0,4122705750.0,4122705750.0,2002 Q1,4323250032.34,1095.83392558,2415.87547233
Coal,2002,2,3438348.0,36105000.0,36105000.0,3439001250.0,3439001250.0,2002 Q2,3754938308.11,1092.07628434,2407.59137646
Coal,2002,3,3971336.0,43523000.0,43523000.0,4145565750.0,4145565750.0,2002 Q3,4195808912.98,1056.52327403,2329.21120992
Coal,2002,4,3982976.0,42011000.0,42011000.0,4001547750.0,4001547750.0,2002 Q4,4204390711.75,1055.59027013,2327.15430952
Coal,2003,1,4326411.0,47389000.0,47389000.0,4513802250.0,4513802250.0,2003 Q1,4639142576.63,1072.28429676,2363.95796064
Coal,2003,2,3447175.0,38141000.0,38141000.0,3632930250.0,3632930250.0,2003 Q2,3689883093.76,1070.40782489,2359.82109075
Coal,2003,3,4695904.0,50948000.0,50948000.0,4852797000.0,4852797000.0,2003 Q3,5011195924.8,1067.14190171,2352.62103651
Coal,2003,4,4579145.0,51102000.0,51102000.0,4867465500.0,4867465500.0,2003 Q4,4836303454.59,1056.15861795,2328.40728913
Coal,2004,1,4818140.9,52684480.0,52684480.0,5018196720.0,5018196720.0,2004 Q1,5091136410.56,1056.65992677,2329.51247456
Coal,2004,2,3426096.54,37892870.0,37892870.0,3609295867.5,3609295867.5,2004 Q2,3619248878.25,1056.37679382,2328.88827966
Coal,2004,3,4388272.43,48440380.0,48440380.0,4613946195.0,4613946195.0,2004 Q3,4620585578.8,1052.93954569,2321.31052242
Coal,2004,4,4747718.12,53271420.0,53271420.0,5074102755.0,5074102755.0,2004 Q4,4999362502.01,1053.00322716,2321.4509146
Coal,2005,1,4430520.08,48156500.0,48156500.0,4586906625.0,4586906625.0,2005 Q1,4732720488.1,1068.20878873,2354.97309564
Coal,2005,2,4191541.35,46191570.0,46191570.0,4399747042.5,4399747042.5,2005 Q2,4335428685.56,1034.32802483,2280.27956355
Coal,2005,3,4612132.79,50856060.0,50856060.0,4844039715.0,4844039715.0,2005 Q3,5169350217.03,1120.8155646,2470.94999372
Coal,2005,4,4589144.78,50346860.0,50346860.0,4795538415.0,4795538415.0,2005 Q4,5178087741.39,1128.33392486,2487.52497076
Coal,2006,1,4538208.88,49826460.0,49826460.0,4745970315.0,4745970315.0,2006 Q1,5083031208.72,1120.05228122,2469.26725919
Coal,2006,2,3301315.49,37431190.0,37431190.0,3565320847.5,3565320847.5,2006 Q2,3710857258.71,1124.05411417,2478.0897001
Coal,2006,3,4580916.94,51884850.0,51884850.0,4942031962.5,4942031962.5,2006 Q3,5258952937.96,1148.0131613,2530.90981541
Coal,2006,4,4664638.69,51343250.0,51343250.0,4890444562.5,4890444562.5,2006 Q4,5347497191.32,1146.39043808,2527.3323598
Coal,2007,1,4691367.15,51533730.0,51533730.0,4908587782.5,4908587782.5,2007 Q1,5402524333.04,1151.5884731,2538.7919478
Coal,2007,2,3858321.95,42083790.0,42083790.0,4008480997.5,4008480997.5,2007 Q2,4374953860.5,1133.90067423,2499.79742641
Coal,2007,3,4960346.25,54312050.0,54312050.0,5173222762.5,5173222762.5,2007 Q3,5540638776.63,1116.98629438,2462.50798459
Coal,2007,4,4846739.19,52886710.0,52886710.0,5037459127.5,5037459127.5,2007 Q4,5411279598.54,1116.47839638,2461.38827267
Coal,2008,1,5022055.83,55091710.0,55091710.0,5247485377.5,5247485377.5,2008 Q1,5495290877.66,1094.23133945,2412.34241096
Coal,2008,2,3728905.13,41320190.0,41320190.0,3935748097.5,3935748097.5,2008 Q2,4147831180.54,1112.34559098,2452.27708988
Coal,2008,3,4554733.03,50302820.0,50302820.0,4791343605.0,4791343605.0,2008 Q3,4989686415.2,1095.49481437,2415.12786776
Coal,2008,4,5025838.5,54876790.0,54876790.0,5227014247.5,5227014247.5,2008 Q4,5460211295.05,1086.42792542,2395.13900438
Coal,2009,1,4967541.66,54122260.0,54122260.0,5155145265.0,5155145265.0,2009 Q1,5373826221.8,1081.78785194,2384.90949839
Coal,2009,2,2579229.21,29131280.0,29131280.0,2774754420.0,2774754420.0,2009 Q2,2811546611.4,1090.07241407,2403.17364407
Coal,2009,3,3564144.01,39258840.0,39258840.0,3739404510.0,3739404510.0,2009 Q3,3859356346.74,1082.82839748,2387.20348509
Coal,2009,4,4500364.22,49171700.0,49171700.0,4683604425.0,4683604425.0,2009 Q4,4895177878.7,1087.72926799,2398.00794421
Coal,2010,1,4919828.45,53602660.0,53602660.0,5105653365.0,5105653365.0,2010 Q1,5295665636.32,1076.39233566,2373.01454319
Coal,2010,2,3943598.78,42849900.0,42849900.0,4081452975.0,4081452975.0,2010 Q2,4220871748.59,1070.30962937,2359.6046089
Coal,2010,3,4962780.39,54002680.0,54002680.0,5143755270.0,5143755270.0,2010 Q3,5189881982.01,1045.76095941,2305.48461112
Coal,2010,4,4774426.6,51589040.0,51589040.0,4913856060.0,4913856060.0,2010 Q4,5022280996.85,1051.91291387,2319.04720991
