fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,17430289.0,188385000.0,184391000.0,17943671250.0,17563242750.0,2001 Q1,17610138182.5,1010.31819854,2227.34750049
Coal,2001,2,17043527.0,177944000.0,174385000.0,16949166000.0,16610171250.0,2001 Q2,17191355917.1,1008.67361064,2223.72184201
Coal,2001,3,20808621.0,217758000.0,214244000.0,20741449500.0,20406741000.0,2001 Q3,20932654259.0,1005.96066693,2217.74088631
Coal,2001,4,16915677.0,175177000.0,172167000.0,16685609250.0,16398906750.0,2001 Q4,16926697772.0,1000.65151232,2206.03632407
Coal,2002,1,14804407.0,155087000.0,153589000.0,14772036750.0,14629352250.0,2002 Q1,15110920150.9,1020.70418294,2250.24444172
Coal,2002,2,17004817.0,180595000.0,178734000.0,17201673750.0,17024413500.0,2002 Q2,17368851748.7,1021.4077428,2251.79550978
Coal,2002,3,21197363.0,225510000.0,223534000.0,21479827500.0,21291613500.0,2002 Q3,21577478020.4,1017.93218432,2244.13329355
Coal,2002,4,19035079.0,202559000.0,200470000.0,19293744750.0,19094767500.0,2002 Q4,19358964882.3,1017.01521083,2242.11173379
Coal,2003,1,17926817.0,182861000.0,180408000.0,17417510250.0,17183862000.0,2003 Q1,18023172518.0,1005.37493734,2216.44958685
Coal,2003,2,18237524.0,188433000.0,186039000.0,17948243250.0,17720214750.0,2003 Q2,18461105013.2,1012.25939514,2231.62706253
Coal,2003,3,21853402.0,225231000.0,222666000.0,21453252750.0,21208936500.0,2003 Q3,21922681885.3,1003.17021054,2211.58904615
Coal,2003,4,18678649.0,192189000.0,189764000.0,18306002250.0,18075021000.0,2003 Q4,19165159694.8,1026.0463535,2262.02179093
Coal,2004,1,16623826.82,169687290.0,166788810.0,16162714372.5,15886634152.5,2004 Q1,16560856400.6,996.212038295,2196.24905962
Coal,2004,2,18378013.71,188516170.0,185605050.0,17956165192.5,17678881012.5,2004 Q2,18113317222.2,985.597111201,2172.84739135
Coal,2004,3,20801969.41,212380410.0,209030260.0,20229234052.5,19910132265.0,2004 Q3,20292572637.7,975.512089154,2150.61395175
Coal,2004,4,19027814.42,195411490.0,192305340.0,18612944422.5,18317083635.0,2004 Q4,18672499158.9,981.326533188,2163.43247507
Coal,2005,1,18930077.42,194926550.0,191898800.0,18566753887.5,18278360700.0,2005 Q1,18787792689.9,992.483668876,2188.0294964
Coal,2005,2,18144699.96,188955040.0,186168880.0,17997967560.0,17732585820.0,2005 Q2,17909223308.7,987.022290153,2175.98934087
Coal,2005,3,21422814.78,223446110.0,220111670.0,21283241977.5,20965636567.5,2005 Q3,21521017156.3,1004.58400902,2214.70590629
Coal,2005,4,19630865.28,205409970.0,202092710.0,19565299642.5,19249330627.5,2005 Q4,19535969777.4,995.1660051,2193.94297484
Coal,2006,1,17660111.8,184369420.0,180835760.0,17561187255.0,17224606140.0,2006 Q1,17491216296.7,990.43632876,2183.51593038
Coal,2006,2,19388005.92,201066720.0,197890040.0,19151605080.0,18849026310.0,2006 Q2,18802917747.3,969.822158343,2138.06993028
Coal,2006,3,21027099.85,220623420.0,217328440.0,21014380755.0,20700533910.0,2006 Q3,20656358878.0,982.368421005,2165.72942095
Coal,2006,4,20033450.61,207804470.0,204716330.0,19793375767.5,19499230432.5,2006 Q4,19465404217.5,971.645104801,2142.08879805
Coal,2007,1,18510750.72,194117860.0,190525020.0,18489726165.0,18147508155.0,2007 Q1,18206209701.0,983.54788395,2168.32966496
Coal,2007,2,20466302.62,213613370.0,210433840.0,20346673492.5,20043823260.0,2007 Q2,20046972341.9,979.511185488,2159.43035953
Coal,2007,3,21186890.57,222512440.0,219501220.0,21194309910.0,20907491205.0,2007 Q3,21028136035.6,992.506945089,2188.08081114
Coal,2007,4,17829816.46,190259800.0,186659590.0,18122245950.0,17779325947.5,2007 Q4,17777916857.4,997.089167872,2198.18277949
Coal,2008,1,18236479.29,188647390.0,185365350.0,17968663897.5,17656049587.5,2008 Q1,17828629489.6,977.635496746,2155.29521613
Coal,2008,2,19566141.82,202738150.0,199442590.0,19310808787.5,18996906697.5,2008 Q2,19144397896.1,978.445217876,2157.08032733
Coal,2008,3,19859324.42,207232290.0,203969820.0,19738875622.5,19428125355.0,2008 Q3,19850975303.0,999.579587061,2203.67315763
Coal,2008,4,16942702.43,175484200.0,172814630.0,16714870050.0,16460593507.5,2008 Q4,16413858704.8,968.786341649,2135.7863688
Coal,2009,1,14970588.46,156390000.0,153520630.0,14896147500.0,14622840007.5,2009 Q1,14620611834.2,976.622386838,2153.06171402
Coal,2009,2,12664953.46,132881060.0,130152600.0,12656920965.0,12397035150.0,2009 Q2,12695987950.5,1002.45042278,2210.00220207
Coal,2009,3,15154619.22,159602290.0,157146650.0,15202118122.5,14968218412.5,2009 Q3,15331236418.4,1011.65434748,2230.29317446
Coal,2009,4,12818562.69,134825270.0,132110220.0,12842106967.5,12583498455.0,2009 Q4,13095930398.3,1021.6379726,2252.3030744
Coal,2010,1,15826418.68,165164350.0,162116480.0,15731904337.5,15441594720.0,2010 Q1,15585088897.2,984.751459715,2170.98306809
Coal,2010,2,16752349.19,173898770.0,171279170.0,16563857842.5,16314340942.5,2010 Q2,16654690259.5,994.170433687,2191.74813811
Coal,2010,3,17037709.25,181306550.0,178801460.0,17269448887.5,17030839065.0,2010 Q3,17396364734.8,1021.05068701,2251.00834459
Coal,2010,4,13433933.51,141380140.0,138871830.0,13466458335.0,13227541807.5,2010 Q4,13733433750.1,1022.29430716,2253.75002957
Coal,2011,1,14803217.83,154971150.0,151772780.0,14761002037.5,14456357295.0,2011 Q1,15036043199.7,1015.7280243,2239.27400236
Coal,2011,2,14600565.45,153014820.0,150847790.0,14574661605.0,14368251997.5,2011 Q2,15158560507.6,1038.21735942,2288.85399059
Coal,2011,3,16243441.55,171064300.0,168644750.0,16293874575.0,16063412437.5,2011 Q3,16800356044.5,1034.28549872,2280.18581049
Coal,2011,4,11160128.2,117941250.0,115609170.0,11233904062.5,11011773442.5,2011 Q4,11739804136.3,1051.94169152,2319.11065313
Coal,2012,1,8143840.47,87384120.0,85039870.0,8323337430.0,8100047617.5,2012 Q1,8748776154.98,1074.2813771,2368.36072395
Coal,2012,2,10836449.18,115678290.0,113413160.0,11018357122.5,10802603490.0,2012 Q2,11395274244.8,1051.56902003,2318.28906156
Coal,2012,3,14854625.77,156866170.0,154602340.0,14941502692.5,14725872885.0,2012 Q3,15562317068.9,1047.64113953,2309.6296562
Coal,2012,4,11772004.36,124269550.0,121967180.0,11836674637.5,11617373895.0,2012 Q4,12303994980.9,1045.19116751,2304.22844788
Coal,2013,1,10348987.58,110042540.0,107581790.0,10481551935.0,10247165497.5,2013 Q1,10896219270.4,1052.87779951,2321.17439681
Coal,2013,2,11964475.72,127298230.0,124993930.0,12125156407.5,11905671832.5,2013 Q2,12672439217.4,1059.17212872,2335.05087498
Coal,2013,3,13369492.8,141966370.0,139779030.0,13522296742.5,13313952607.5,2013 Q3,14287949573.0,1068.69795188,2356.05150471
Coal,2013,4,11367527.83,119961390.0,117500320.0,11426322397.5,11191905480.0,2013 Q4,11922380262.6,1048.81029903,2312.20718524
Coal,2014,1,12261604.64,129129610.0,126527810.0,12299595352.5,12051773902.5,2014 Q1,12665201661.9,1032.91551422,2277.16554266
Coal,2014,2,11949303.04,125375130.0,123824760.0,11941981132.5,11794308390.0,2014 Q2,12602966157.6,1054.70303293,2325.19830639
Coal,2014,3,13676318.97,142773240.0,141527980.0,13599151110.0,13480540095.0,2014 Q3,14552420404.1,1064.05973976,2345.82610227
Coal,2014,4,9414399.63,98446390.0,97113260.0,9377018647.5,9250038015.0,2014 Q4,9872914857.33,1048.70360781,2311.97197377
Coal,2015,1,9031790.34,93196060.0,91968520.0,8876924715.0,8760001530.0,2015 Q1,9574593778.89,1060.09920718,2337.09471216
Coal,2015,2,10805469.3,112017790.0,110954500.0,10669694497.5,10568416125.0,2015 Q2,11219481816.8,1038.3150889,2289.06944499
Coal,2015,3,13403922.05,138993850.0,137944420.0,13239164212.5,13139206005.0,2015 Q3,13961356643.6,1041.5874243,2296.28363562
Coal,2015,4,8169247.82,85756490.0,84596810.0,8168305672.5,8057846152.5,2015 Q4,8595469065.89,1052.17386659,2319.62250628
Coal,2016,1,7139670.83,75162800.0,73964590.0,7159256700.0,7045127197.5,2016 Q1,7480933468.77,1047.79809138,2309.97567226
Coal,2016,2,7452719.16,76498830.0,75688020.0,7286513557.5,7209283905.0,2016 Q2,7640378369.53,1025.17996526,2260.11175141
Coal,2016,3,11042616.43,111733510.0,111005930.0,10642616827.5,10573314832.5,2016 Q3,11347600806.1,1027.61885084,2265.48851856
Coal,2016,4,8649114.24,86329920.0,85657340.0,8222924880.0,8158861635.0,2016 Q4,8857912544.11,1024.14100431,2257.82125809
Coal,2017,1,7530134.51,76214470.0,75554610.0,7259428267.5,7196576602.5,2017 Q1,7881252099.11,1046.62832897,2307.39681405
Natural Gas,2001,1,1232544.0,22657000.0,15157000.0,1202406990.0,804381990.0,2001 Q1,806529762.016,654.361841862,1442.60611657
Natural Gas,2001,2,2054004.0,27693000.0,20674000.0,1469667510.0,1097169180.0,2001 Q2,1135558784.48,552.8513014,1218.81597907
Natural Gas,2001,3,3374592.0,38250000.0,30606000.0,2029927500.0,1624260420.0,2001 Q3,1666120121.7,493.7249071,1088.46593019
Natural Gas,2001,4,2951542.0,34554000.0,27178000.0,1833780780.0,1442336460.0,2001 Q4,1488757373.66,504.399860703,1111.99993291
Natural Gas,2002,1,3534879.0,33836000.0,29355000.0,1795676520.0,1557869850.0,2002 Q1,1609151690.83,455.221152077,1003.58055187
Natural Gas,2002,2,3753003.0,38418000.0,32816000.0,2038843260.0,1741545120.0,2002 Q2,1776780093.07,473.428902953,1043.72135945
Natural Gas,2002,3,6013743.0,55685000.0,49234000.0,2955202950.0,2612848380.0,2002 Q3,2647928889.47,440.312944778,970.713918058
Natural Gas,2002,4,2602440.0,30702000.0,23414000.0,1629355140.0,1242580980.0,2002 Q4,1259773472.25,484.07397375,1067.18948253
Natural Gas,2003,1,2616496.0,27281000.0,22827000.0,1447802670.0,1211428890.0,2003 Q1,1270598651.09,485.610775287,1070.5775152
Natural Gas,2003,2,2678992.0,26824000.0,23276000.0,1423549680.0,1235257320.0,2003 Q2,1286903992.11,480.368732758,1059.02090824
Natural Gas,2003,3,5175678.0,46297000.0,42150000.0,2456981790.0,2236900500.0,2003 Q3,2312179022.77,446.739349467,984.881569835
Natural Gas,2003,4,1772433.0,20056000.0,15755000.0,1064371920.0,836117850.0,2003 Q4,886545698.559,500.185732583,1102.70946605
