fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,402096618.0,1,4227561000.0,4157262000.0,4.0267518525e+11,3.959792055e+11,2001-01-01,3.95766657691e+11,984.257613654,2169.89433506
Coal,2001,2,337963536.0,1,3599487000.0,3539223000.0,3.4285113675e+11,3.3711099075e+11,2001-02-01,3.36932462793e+11,996.949158423,2197.87411466
Coal,2001,3,353495376.0,1,3747663000.0,3686130000.0,3.5696490075e+11,3.511038825e+11,2001-03-01,3.50786671921e+11,992.337370549,2187.70696711
Coal,2001,4,323577234.0,2,3416283000.0,3355155000.0,3.2540095575e+11,3.1957851375e+11,2001-04-01,3.19402775075e+11,987.099033905,2176.15853015
Coal,2001,5,368615394.0,2,3898764000.0,3842577000.0,3.71357271e+11,3.6600545925e+11,2001-05-01,3.65870114784e+11,992.552456407,2188.18114539
Coal,2001,6,395985303.0,2,4189338000.0,4128768000.0,3.990344445e+11,3.93265152e+11,2001-06-01,3.92998834144e+11,992.458132073,2187.97319797
Coal,2001,7,427853520.0,3,4554594000.0,4486680000.0,4.338250785e+11,4.2735627e+11,2001-07-01,4.27137777034e+11,998.327130823,2200.91199261
Coal,2001,8,426345669.0,3,4564647000.0,4493889000.0,4.3478262675e+11,4.2804292725e+11,2001-08-01,4.27870214276e+11,1003.57584323,2212.48330399
Coal,2001,9,379161351.0,3,4060377000.0,4002885000.0,3.8675090925e+11,3.8127479625e+11,2001-09-01,3.8107646868e+11,1005.05093063,2215.73528166
Coal,2001,10,341927730.0,4,3633804000.0,3575367000.0,3.46119831e+11,3.4055370675e+11,2001-10-01,3.40429498871e+11,995.618281299,2194.94006295
Coal,2001,11,331617240.0,4,3499650000.0,3442572000.0,3.333416625e+11,3.27904983e+11,2001-11-01,3.27807040096e+11,988.510247827,2179.26969236
Coal,2001,12,366991902.0,4,3919977000.0,3857463000.0,3.7337780925e+11,3.6742335075e+11,2001-12-01,3.67262426261e+11,1000.73713959,2206.22509794
Coal,2002,1,373391397.0,1,3869694000.0,3812940000.0,3.685883535e+11,3.63182535e+11,2002-01-01,3.61558947748e+11,968.310868042,2134.73813968
Coal,2002,2,323351442.0,1,3409641000.0,3361131000.0,3.2476830525e+11,3.2014772775e+11,2002-02-01,3.18139254683e+11,983.880735818,2169.06347018
