year,month,generation (MWh),final CO2 (kg),datetime,quarter,index (g/kWh),change since 2005,index (lb/MWh)
2001,1,4163453.0,3876117319.82,2001-01-01,1,930.9862078,0.0719930008998,2052.45219371
2001,2,3777266.0,3423570650.98,2001-02-01,1,906.362075369,0.0436393073678,1998.16583136
2001,3,3841540.0,3520427521.81,2001-03-01,1,916.410481684,0.0552096412235,2020.31854792
2001,4,3692812.0,3354653930.63,2001-04-01,2,908.428030085,0.0460181707461,2002.72043513
2001,5,3975396.0,3814741238.61,2001-05-01,2,959.587733803,0.104926502421,2115.50711794
2001,6,3907473.0,3669330378.71,2001-06-01,2,939.054570231,0.08128339423,2070.23970553
2001,7,4254903.0,3918979141.01,2001-07-01,3,921.050172239,0.0605520574263,2030.54720972
2001,8,4258974.0,3891916504.39,2001-08-01,3,913.815511526,0.0522216379388,2014.59767671
2001,9,3664530.0,3345757744.96,2001-09-01,3,913.011421644,0.0512957609302,2012.82498016
2001,10,3637309.0,3166897092.48,2001-10-01,4,870.67034791,0.00254172535605,1919.479849
2001,11,3689135.0,3395198380.31,2001-11-01,4,920.323701982,0.05971555628,2028.94563339
2001,12,4013212.0,3702171030.09,2001-12-01,4,922.495754046,0.062216586467,2033.73413937
2002,1,3999120.0,3702704791.07,2002-01-01,1,925.879891344,0.0661132838264,2041.19480846
2002,2,3341407.0,3112712051.09,2002-02-01,1,931.557290414,0.0726505794557,2053.71120245
2002,3,3470556.0,3098261254.45,2002-03-01,1,892.727636278,0.0279398016667,1968.10734694
2002,4,3505605.0,3165560079.88,2002-04-01,2,902.999647673,0.0397676077374,1990.75302326
2002,5,3863668.0,3516706004.38,2002-05-01,2,910.198807035,0.0480571488544,2006.62428999
2002,6,3988138.0,3635170282.21,2002-06-01,2,911.495610787,0.0495503659757,2009.48322354
2002,7,4313324.0,3929407883.85,2002-07-01,3,910.992979858,0.0489716067701,2008.37512339
2002,8,4113820.0,3772343898.73,2002-08-01,3,916.992940558,0.0558803190828,2021.60263676
2002,9,3608454.0,3337914299.89,2002-09-01,3,925.026146901,0.0651302315974,2039.31264346
2002,10,3789505.0,3552685047.92,2002-10-01,4,937.506362418,0.0795006954901,2066.82652659
2002,11,3646218.0,3439068561.96,2002-11-01,4,943.187862591,0.0860427133726,2079.35196187
2002,12,3957689.0,3725751440.97,2002-12-01,4,941.395708699,0.0839791205801,2075.4009794
2003,1,4020575.0,3653028401.9,2003-01-01,1,908.583573719,0.0461972729553,2003.06334662
2003,2,3559704.0,3259458556.82,2003-02-01,1,915.654379359,0.054339019948,2018.65164474
2003,3,3649341.0,3399657786.0,2003-03-01,1,931.581287143,0.072678210719,2053.76410564
2003,4,3421278.0,3259601944.32,2003-04-01,2,952.743958346,0.0970461715114,2100.41933057
2003,5,3704378.0,3425696576.73,2003-05-01,2,924.769712144,0.0648349573353,2038.74730739
2003,6,3680606.0,3486526422.01,2003-06-01,2,947.269667553,0.090742746857,2088.35070909
2003,7,4562439.0,4137848132.65,2003-07-01,3,906.937743748,0.0443021662455,1999.43494987
2003,8,4615688.0,4075117313.94,2003-08-01,3,882.884049776,0.016605309549,1946.40617614
2003,9,3723317.0,3376774454.04,2003-09-01,3,906.926392259,0.0442890954639,1999.40992437
