fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,7528357.0,85784000.0,85778000.0,8170926000.0,8170354500.0,2001 Q1,8833395886.8,1173.34976102,2586.76688314
Coal,2001,2,6531895.0,74013000.0,74008000.0,7049738250.0,7049262000.0,2001 Q2,7709976155.68,1180.35825066,2602.2177994
Coal,2001,3,7455382.0,83823000.0,83817000.0,7984140750.0,7983569250.0,2001 Q3,8675159362.14,1163.61031026,2565.29529
Coal,2001,4,7361541.0,84448000.0,84444000.0,8043672000.0,8043291000.0,2001 Q4,8449009942.55,1147.72300291,2530.27013221
Coal,2002,1,7649041.0,85738000.0,85522000.0,8166544500.0,8145970500.0,2002 Q1,8667008677.71,1133.08435367,2497.99776611
Coal,2002,2,6654717.0,74708000.0,74592000.0,7115937000.0,7104888000.0,2002 Q2,7579908548.75,1139.02793293,2511.10098094
Coal,2002,3,7460859.0,83979000.0,83975000.0,7998999750.0,7998618750.0,2002 Q3,8615155978.36,1154.71368355,2545.68178676
Coal,2002,4,7846906.0,87492000.0,87350000.0,8333613000.0,8320087500.0,2002 Q4,8968380094.74,1142.91927222,2519.67982755
Coal,2003,1,7808044.0,87640000.0,87225000.0,8347710000.0,8308181250.0,2003 Q1,9005089454.56,1153.30926088,2542.58559654
Coal,2003,2,6348765.0,70246000.0,69904000.0,6690931500.0,6658356000.0,2003 Q2,7376729495.47,1161.9156632,2561.55927109
Coal,2003,3,7612598.0,84753000.0,84347000.0,8072723250.0,8034051750.0,2003 Q3,8863093003.5,1164.26652287,2566.74197633
Coal,2003,4,7657902.0,84873000.0,84471000.0,8084153250.0,8045862750.0,2003 Q4,8870576966.8,1158.35603104,2553.71170603
Coal,2004,1,7273574.74,80631300.0,80251320.0,7680131325.0,7643938230.0,2004 Q1,8460796997.01,1163.22404037,2564.4437194
Coal,2004,2,6511067.44,74101200.0,72886140.0,7058139300.0,6942404835.0,2004 Q2,7577365358.27,1163.7669903,2565.64070681
Coal,2004,3,7104620.44,79374850.0,78838550.0,7560454462.5,7509371887.5,2004 Q3,8198838611.59,1154.01500767,2544.14148592
Coal,2004,4,7174961.7,79483550.0,79195510.0,7570808137.5,7543372327.5,2004 Q4,8039617988.08,1120.51023047,2470.2768541
Coal,2005,1,7618836.56,85316560.0,84486660.0,8126402340.0,8047354365.0,2005 Q1,8391893826.37,1101.46657699,2428.29321563
Coal,2005,2,6645291.73,74903300.0,74172710.0,7134539325.0,7064950627.5,2005 Q2,7354731221.99,1106.75821632,2439.95916369
Coal,2005,3,8005089.29,89445920.0,88542630.0,8519723880.0,8433685507.5,2005 Q3,8886803603.04,1110.14421965,2447.42394663
Coal,2005,4,7989541.46,89539330.0,88723800.0,8528621182.5,8450941950.0,2005 Q4,8925977132.24,1117.20768669,2462.99606608
Coal,2006,1,7546456.13,84446360.0,83563420.0,8043515790.0,7959415755.0,2006 Q1,8494955446.77,1125.68804488,2481.69186375
Coal,2006,2,6525504.39,72780320.0,71892460.0,6932325480.0,6847756815.0,2006 Q2,7359204187.38,1127.76020788,2486.26015429
