fuel category,year,month,generation (MWh),quarter,total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),datetime,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,2127592.0,1,23622000.0,23425000.0,2249995500.0,2231231250.0,2001-01-01,2664455085.25,1252.33366419,2760.89479606
Coal,2001,2,1491934.0,1,15912000.0,15788000.0,1515618000.0,1503807000.0,2001-02-01,1704222552.12,1142.29084672,2518.29440069
Coal,2001,3,1255233.0,1,13544000.0,13412000.0,1290066000.0,1277493000.0,2001-03-01,1353088044.74,1077.95767379,2376.46548764
Coal,2001,4,1458538.0,2,15642000.0,15545000.0,1489900500.0,1480661250.0,2001-04-01,1537120530.77,1053.87760262,2323.37856274
Coal,2001,5,1905980.0,2,20767000.0,20633000.0,1978056750.0,1965293250.0,2001-05-01,2186514887.9,1147.18669026,2529.08777734
Coal,2001,6,1903011.0,2,20983000.0,20871000.0,1998630750.0,1987962750.0,2001-06-01,2214673292.73,1163.77324815,2565.65450286
Coal,2001,7,2306054.0,3,25011000.0,24893000.0,2382297750.0,2371058250.0,2001-07-01,2512471798.95,1089.51125991,2401.93652359
Coal,2001,8,2209344.0,3,24069000.0,24014000.0,2292572250.0,2287333500.0,2001-08-01,2361749877.52,1068.98241176,2356.67862496
Coal,2001,9,1914629.0,3,21197000.0,21152000.0,2019014250.0,2014728000.0,2001-09-01,2137886867.76,1116.60633353,2461.6703229
Coal,2001,10,1618037.0,4,17490000.0,17452000.0,1665922500.0,1662303000.0,2001-10-01,1728524750.02,1068.28505777,2355.14123837
Coal,2001,11,1652300.0,4,18068000.0,17965000.0,1720977000.0,1711166250.0,2001-11-01,1847048581.96,1117.86514674,2464.4455025
Coal,2001,12,2125494.0,4,23361000.0,23290000.0,2225135250.0,2218372500.0,2001-12-01,2309513974.84,1086.57750849,2395.46877522
Coal,2002,1,2040871.0,1,20153000.0,20146000.0,1919573250.0,1918906500.0,2002-01-01,2039159718.09,999.161494328,2202.7514304
Coal,2002,2,1873110.0,1,19170000.0,19169000.0,1825942500.0,1825847250.0,2002-02-01,1914491247.72,1022.09226779,2253.30461357
Coal,2002,3,1719244.0,1,17475000.0,17435000.0,1664493750.0,1660683750.0,2002-03-01,1754055418.67,1020.24809665,2249.23895387
Coal,2002,4,1294527.0,2,13560000.0,13463000.0,1291590000.0,1282350750.0,2002-04-01,1360615792.94,1051.0524639,2317.15026192
Coal,2002,5,1897281.0,2,20153000.0,20100000.0,1919573250.0,1914525000.0,2002-05-01,1991310569.36,1049.56017024,2313.86035131
Coal,2002,6,1582321.0,2,20949000.0,20850000.0,1995392250.0,1985962500.0,2002-06-01,2051845061.42,1296.73123306,2858.7736764
Coal,2002,7,2131500.0,3,22134000.0,22056000.0,2108263500.0,2100834000.0,2002-07-01,2148680165.75,1008.06012937,2222.36936121
Coal,2002,8,1283160.0,3,13011000.0,12927000.0,1239297750.0,1231296750.0,2002-08-01,1278862595.93,996.650921108,2197.21662068
Coal,2002,9,2244790.0,3,23547000.0,23489000.0,2242851750.0,2237327250.0,2002-09-01,2359702186.09,1051.19061742,2317.45483517
